collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
dl212223,llm,45,0.01,static_sum,0.86,0.0,0.8733333333333333,0.9847328244274809,0.01,0.01,0.003816793893129771,3874.5266666666666,1386.5,2488.0266666666666,0.0,43253.6339889253,0.8290812015436563,full,t,False
dl212223,llm,45,0.01,per_pair,0.4266666666666667,0.0,0.8733333333333333,0.48854961832061067,0.01,0.01,0.003816793893129771,3845.33,1386.5,2458.83,0.0,,0.8290812015436563,full,t,False
dl212223,llm,45,0.01,adaptive,0.8666666666666667,0.0,0.8733333333333333,0.9923664122137404,0.01,0.01,0.003816793893129771,3874.08,1386.5,2487.58,0.0,37166.76107264556,0.8290812015436563,full,t,False
dl212223,llm,45,0.01,oracle,0.87,0.0,0.8733333333333333,0.9961832061068703,0.01,0.01,0.003816793893129771,3872.5333333333333,1386.5,2486.0333333333333,0.0,26928.780890773283,0.8290812015436563,full,t,False
dl212223,llm,45,0.01,static_sum_v,0.8633333333333333,0.0,0.8733333333333333,0.9885496183206107,0.01,0.01,0.003816793893129771,3871.39,1386.5,2484.89,0.0,38789.323119753695,0.8290812015436563,full,t,False
dl212223,llm,45,0.01,oracle_exact,0.87,0.0,0.8733333333333333,0.9961832061068703,0.01,0.01,0.003816793893129771,3878.5533333333333,1386.5,2492.0533333333333,0.0,15493.985266105421,0.8290812015436563,full,t,False
dl212223,llm,45,0.01,plugin_exact,0.8566666666666667,0.0,0.8733333333333333,0.9809160305343512,0.01,0.01,0.003816793893129771,3873.54,1386.5,2487.04,0.0,79005.887399599,0.8290812015436563,full,t,False
dl212223,llm,45,0.02,static_sum,0.8533333333333334,0.0,0.87,0.9808429118773946,0.02,0.02,0.019157088122605363,3874.3633333333332,1385.6533333333334,2488.71,0.0,47590.017579969535,0.8277720044330047,full,t,False
dl212223,llm,45,0.02,per_pair,0.6633333333333333,0.0,0.87,0.7624521072796935,0.02,0.02,0.019157088122605363,3838.7566666666667,1385.6533333333334,2453.1033333333335,0.0,,0.8277720044330047,full,t,False
dl212223,llm,45,0.02,adaptive,0.8566666666666667,0.0,0.87,0.9846743295019157,0.02,0.02,0.019157088122605363,3872.6566666666668,1385.6533333333334,2487.003333333333,0.0,38978.66784886791,0.8277720044330047,full,t,False
dl212223,llm,45,0.02,oracle,0.8533333333333334,0.0,0.87,0.9808429118773946,0.02,0.02,0.019157088122605363,3874.79,1385.6533333333334,2489.1366666666663,0.0,28629.01746477689,0.8277720044330047,full,t,False
dl212223,llm,45,0.02,static_sum_v,0.8533333333333334,0.0,0.87,0.9808429118773946,0.02,0.02,0.019157088122605363,3872.67,1385.6533333333334,2487.0166666666664,0.0,42712.91914695079,0.8277720044330047,full,t,False
dl212223,llm,45,0.02,oracle_exact,0.8533333333333334,0.0,0.87,0.9808429118773946,0.02,0.02,0.019157088122605363,3876.5433333333335,1385.6533333333334,2490.8900000000003,0.0,15904.137771414275,0.8277720044330047,full,t,False
dl212223,llm,45,0.02,plugin_exact,0.8533333333333334,0.0,0.87,0.9808429118773946,0.02,0.02,0.019157088122605363,3874.66,1385.6533333333334,2489.006666666666,0.0,37977.76961223701,0.8277720044330047,full,t,False
