collection,judge,budget_full_eq,eps,method,n_train,fixed_cand,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
antique,llm,90,0.01,static_sum,20,best,0.9466666666666667,0.0,1.0,0.9466666666666667,0.01,0.01,0.0,2659.37,630.68,2028.69,0.0,351.1533542747338,0.5981330238748083,full,t,False
antique,llm,90,0.01,oracle_exact,20,best,0.99,0.0,1.0,0.99,0.01,0.01,0.0,2665.5066666666667,630.68,2034.8266666666668,0.0,129.56532867701844,0.5981330238748083,full,t,False
antique,llm,90,0.01,plugin_exact,20,best,0.96,0.0,1.0,0.96,0.01,0.01,0.0,2667.8233333333333,630.68,2037.1433333333334,0.0,2499.973923682026,0.5981330238748083,full,t,False
antique,llm,90,0.01,per_pair,20,best,0.61,0.0,1.0,0.61,0.01,0.01,0.0,2570.9266666666667,630.68,1940.246666666667,0.0,,0.5981330238748083,full,t,False
antique,llm,90,0.02,static_sum,20,best,0.9933333333333333,0.0,1.0,0.9933333333333333,0.02,0.02,0.0,2653.3366666666666,630.2466666666667,2023.09,0.0,194.1461501901854,0.5981798690961093,full,t,False
antique,llm,90,0.02,oracle_exact,20,best,1.0,0.0,1.0,1.0,0.02,0.02,0.0,2660.3633333333332,630.2466666666667,2030.1166666666666,0.0,79.91709501333904,0.5981798690961093,full,t,False
antique,llm,90,0.02,plugin_exact,20,best,0.9866666666666667,0.0,1.0,0.9866666666666667,0.02,0.02,0.0,2660.9266666666667,630.2466666666667,2030.68,0.0,1572.242281786761,0.5981798690961093,full,t,False
antique,llm,90,0.02,per_pair,20,best,0.7366666666666667,0.0,1.0,0.7366666666666667,0.02,0.02,0.0,2565.76,630.2466666666667,1935.5133333333335,0.0,,0.5981798690961093,full,t,False
