collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
cast19,llm,200,0.01,static_sum,0.83,0.0,0.8533333333333334,0.97265625,0.008523535883341862,0.01,0.1484375,5301.306666666666,974.6466666666666,4326.66,0.0,342.2191654330321,0.5990136063088576,full,t,False
cast19,llm,200,0.01,per_pair,0.03666666666666667,0.0,0.8533333333333334,0.04296875,0.008523535883341862,0.01,0.1484375,4497.62,974.6466666666666,3522.9733333333334,0.0,,0.5990136063088576,full,t,False
cast19,llm,200,0.01,adaptive,0.8366666666666667,0.0,0.8533333333333334,0.98046875,0.008523535883341862,0.01,0.1484375,5301.42,974.6466666666666,4326.7733333333335,0.0,319.9526605275454,0.5990136063088576,full,t,False
cast19,llm,200,0.01,oracle,0.83,0.0,0.8533333333333334,0.97265625,0.008523535883341862,0.01,0.1484375,5299.873333333333,974.6466666666666,4325.2266666666665,0.0,295.8618907735104,0.5990136063088576,full,t,False
cast19,llm,200,0.01,static_sum_v,0.8166666666666667,0.0,0.8533333333333334,0.95703125,0.008523535883341862,0.01,0.1484375,5296.166666666667,974.6466666666666,4321.52,0.0,305.00511376015226,0.5990136063088576,full,t,False
cast19,llm,200,0.01,oracle_exact,0.8533333333333334,0.0,0.8533333333333334,1.0,0.008523535883341862,0.01,0.1484375,5449.81,974.6466666666666,4475.163333333334,0.0,0.0,0.5990136063088576,full,t,False
cast19,llm,200,0.01,plugin_exact,0.8533333333333334,0.0,0.8533333333333334,1.0,0.008523535883341862,0.01,0.1484375,5449.81,974.6466666666666,4475.163333333334,0.0,0.0,0.5990136063088576,full,t,False
cast19,llm,200,0.02,static_sum,0.9133333333333333,0.0,0.9166666666666666,0.9963636363636363,0.017337507535402818,0.02,0.07272727272727272,5285.673333333333,975.8566666666667,4309.816666666667,0.0,166.65615427153398,0.6045792972363208,full,t,False
cast19,llm,200,0.02,per_pair,0.06333333333333334,0.0,0.9166666666666666,0.06909090909090909,0.017337507535402818,0.02,0.07272727272727272,4485.63,975.8566666666667,3509.7733333333335,0.0,,0.6045792972363208,full,t,False
cast19,llm,200,0.02,adaptive,0.9133333333333333,0.0,0.9166666666666666,0.9963636363636363,0.017337507535402818,0.02,0.07272727272727272,5284.64,975.8566666666667,4308.783333333334,0.0,156.17543353276488,0.6045792972363208,full,t,False
cast19,llm,200,0.02,oracle,0.9166666666666666,0.0,0.9166666666666666,1.0,0.017337507535402818,0.02,0.07272727272727272,5284.053333333333,975.8566666666667,4308.196666666667,0.0,144.87115470724615,0.6045792972363208,full,t,False
cast19,llm,200,0.02,static_sum_v,0.9133333333333333,0.0,0.9166666666666666,0.9963636363636363,0.017337507535402818,0.02,0.07272727272727272,5279.196666666667,975.8566666666667,4303.34,0.0,152.19987146768838,0.6045792972363208,full,t,False
cast19,llm,200,0.02,oracle_exact,0.9166666666666666,0.0,0.9166666666666666,1.0,0.017337507535402818,0.02,0.07272727272727272,5434.3133333333335,975.8566666666667,4458.456666666667,0.0,0.0,0.6045792972363208,full,t,False
cast19,llm,200,0.02,plugin_exact,0.9166666666666666,0.0,0.9166666666666666,1.0,0.017337507535402818,0.02,0.07272727272727272,5434.3133333333335,975.8566666666667,4458.456666666667,0.0,0.0,0.6045792972363208,full,t,False
