collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
dl212223,llm,5,0.01,static_sum,0.13666666666666666,0.0,0.8733333333333333,0.15648854961832062,0.01,0.01,0.003816793893129771,1768.1266666666668,1386.5,381.6266666666668,0.0,501113.36399470846,0.8290812015436563,full,t,False
dl212223,llm,5,0.01,per_pair,0.0033333333333333335,0.0,0.8733333333333333,0.003816793893129771,0.01,0.01,0.003816793893129771,1765.2666666666667,1386.5,378.76666666666665,0.0,,0.8290812015436563,full,t,False
dl212223,llm,5,0.01,adaptive,0.09666666666666666,0.0,0.8733333333333333,0.11068702290076336,0.01,0.01,0.003816793893129771,1769.71,1386.5,383.21000000000004,0.0,492822.95203118946,0.8290812015436563,full,t,False
dl212223,llm,5,0.01,oracle,0.14,0.0,0.8733333333333333,0.16030534351145037,0.01,0.01,0.003816793893129771,1766.3566666666666,1386.5,379.85666666666657,0.0,361755.1308108807,0.8290812015436563,full,t,False
dl212223,llm,5,0.01,static_sum_v,0.16666666666666666,0.0,0.8733333333333333,0.19083969465648856,0.01,0.01,0.003816793893129771,1767.2933333333333,1386.5,380.7933333333333,0.0,462387.48926047067,0.8290812015436563,full,t,False
dl212223,llm,5,0.01,oracle_exact,0.20333333333333334,0.0,0.8733333333333333,0.23282442748091603,0.01,0.01,0.003816793893129771,1768.02,1386.5,381.52,0.0,246366.57504172594,0.8290812015436563,full,t,False
dl212223,llm,5,0.01,plugin_exact,0.15666666666666668,0.0,0.8733333333333333,0.17938931297709923,0.01,0.01,0.003816793893129771,1767.9866666666667,1386.5,381.4866666666667,0.0,2735485.2587041957,0.8290812015436563,full,t,False
dl212223,llm,5,0.02,static_sum,0.17,0.0,0.87,0.19540229885057472,0.02,0.02,0.019157088122605363,1768.4,1385.6533333333334,382.74666666666667,0.0,546204.9663952256,0.8277720044330047,full,t,False
dl212223,llm,5,0.02,per_pair,0.016666666666666666,0.0,0.87,0.019157088122605363,0.02,0.02,0.019157088122605363,1763.3733333333332,1385.6533333333334,377.7199999999998,0.0,,0.8277720044330047,full,t,False
dl212223,llm,5,0.02,adaptive,0.21,0.0,0.87,0.2413793103448276,0.02,0.02,0.019157088122605363,1767.7133333333334,1385.6533333333334,382.05999999999995,0.0,525768.8623891887,0.8277720044330047,full,t,False
dl212223,llm,5,0.02,oracle,0.21333333333333335,0.0,0.87,0.24521072796934865,0.02,0.02,0.019157088122605363,1769.8633333333332,1385.6533333333334,384.2099999999998,0.0,386392.9747400235,0.8277720044330047,full,t,False
dl212223,llm,5,0.02,static_sum_v,0.20666666666666667,0.0,0.87,0.23754789272030652,0.02,0.02,0.019157088122605363,1765.88,1385.6533333333334,380.2266666666667,0.0,503501.3833331393,0.8277720044330047,full,t,False
dl212223,llm,5,0.02,oracle_exact,0.33666666666666667,0.0,0.87,0.38697318007662834,0.02,0.02,0.019157088122605363,1766.7466666666667,1385.6533333333334,381.09333333333325,0.0,261398.94727768024,0.8277720044330047,full,t,False
dl212223,llm,5,0.02,plugin_exact,0.22666666666666666,0.0,0.87,0.26053639846743293,0.02,0.02,0.019157088122605363,1767.17,1385.6533333333334,381.51666666666665,0.0,3037857.82860041,0.8277720044330047,full,t,False
