collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
dl212223,llm,90,0.01,static_sum,0.87,0.0,0.8733333333333333,0.9961832061068703,0.01,0.01,0.003816793893129771,6251.14,1386.5,4864.64,0.0,9897.217458065723,0.8290812015436563,full,t,False
dl212223,llm,90,0.01,per_pair,0.7566666666666667,0.0,0.8733333333333333,0.8664122137404581,0.01,0.01,0.003816793893129771,5951.156666666667,1386.5,4564.656666666667,0.0,,0.8290812015436563,full,t,False
dl212223,llm,90,0.01,adaptive,0.87,0.0,0.8733333333333333,0.9961832061068703,0.01,0.01,0.003816793893129771,6250.383333333333,1386.5,4863.883333333333,0.0,7669.938691539337,0.8290812015436563,full,t,False
dl212223,llm,90,0.01,oracle,0.8733333333333333,0.0,0.8733333333333333,1.0,0.01,0.01,0.003816793893129771,6247.643333333333,1386.5,4861.143333333333,0.0,5592.5409282684695,0.8290812015436563,full,t,False
dl212223,llm,90,0.01,static_sum_v,0.87,0.0,0.8733333333333333,0.9961832061068703,0.01,0.01,0.003816793893129771,6249.053333333333,1386.5,4862.553333333333,0.0,8575.967735646662,0.8290812015436563,full,t,False
dl212223,llm,90,0.01,oracle_exact,0.8733333333333333,0.0,0.8733333333333333,1.0,0.01,0.01,0.003816793893129771,6257.55,1386.5,4871.05,0.0,3625.6440754960813,0.8290812015436563,full,t,False
dl212223,llm,90,0.01,plugin_exact,0.87,0.0,0.8733333333333333,0.9961832061068703,0.01,0.01,0.003816793893129771,6253.706666666667,1386.5,4867.206666666667,0.0,20129.48847951184,0.8290812015436563,full,t,False
dl212223,llm,90,0.02,static_sum,0.8533333333333334,0.0,0.87,0.9808429118773946,0.02,0.02,0.019157088122605363,6246.486666666667,1385.6533333333334,4860.833333333333,0.0,10921.370828090594,0.8277720044330047,full,t,False
dl212223,llm,90,0.02,per_pair,0.81,0.0,0.87,0.9310344827586207,0.02,0.02,0.019157088122605363,5949.85,1385.6533333333334,4564.196666666667,0.0,,0.8277720044330047,full,t,False
dl212223,llm,90,0.02,adaptive,0.86,0.0,0.87,0.9885057471264368,0.02,0.02,0.019157088122605363,6245.053333333333,1385.6533333333334,4859.4,0.0,8057.551823243229,0.8277720044330047,full,t,False
dl212223,llm,90,0.02,oracle,0.8633333333333333,0.0,0.87,0.9923371647509579,0.02,0.02,0.019157088122605363,6243.033333333334,1385.6533333333334,4857.38,0.0,5634.13470455163,0.8277720044330047,full,t,False
dl212223,llm,90,0.02,static_sum_v,0.8566666666666667,0.0,0.87,0.9846743295019157,0.02,0.02,0.019157088122605363,6243.56,1385.6533333333334,4857.906666666667,0.0,9453.553654912155,0.8277720044330047,full,t,False
dl212223,llm,90,0.02,oracle_exact,0.87,0.0,0.87,1.0,0.02,0.02,0.019157088122605363,6247.6,1385.6533333333334,4861.946666666667,0.0,3501.2717021237495,0.8277720044330047,full,t,False
dl212223,llm,90,0.02,plugin_exact,0.86,0.0033333333333333335,0.87,0.9846743295019157,0.02,0.02,0.019157088122605363,6248.08,1385.6533333333334,4862.426666666666,0.0,23503.786372222763,0.8277720044330047,full,t,False
