collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
antique,llm,30,0.01,static_sum,0.69,0.0,0.8566666666666667,0.8054474708171206,0.01,0.01,0.0,1416.58,634.84,781.7399999999999,0.0,127915.00420458577,0.5804546288099548,full,t,False
antique,llm,30,0.01,per_pair,0.24333333333333335,0.0,0.8566666666666667,0.2840466926070039,0.01,0.01,0.0,1406.98,634.84,772.14,0.0,,0.5804546288099548,full,t,False
antique,llm,30,0.01,adaptive,0.7066666666666667,0.0,0.8566666666666667,0.8249027237354085,0.01,0.01,0.0,1419.9966666666667,634.84,785.1566666666666,0.0,117148.76009645563,0.5804546288099548,full,t,False
antique,llm,30,0.01,oracle,0.7233333333333334,0.0,0.8566666666666667,0.8443579766536965,0.01,0.01,0.0,1419.8666666666666,634.84,785.0266666666665,0.0,94500.79708048265,0.5804546288099548,full,t,False
antique,llm,30,0.01,static_sum_v,0.7066666666666667,0.0,0.8566666666666667,0.8249027237354085,0.01,0.01,0.0,1417.2366666666667,634.84,782.3966666666666,0.0,129377.1677424791,0.5804546288099548,full,t,False
antique,llm,30,0.01,oracle_exact,0.7566666666666667,0.0,0.8566666666666667,0.8832684824902723,0.01,0.01,0.0,1418.7433333333333,634.84,783.9033333333333,0.0,75938.7490096865,0.5804546288099548,full,t,False
antique,llm,30,0.01,plugin_exact,0.71,0.0,0.8566666666666667,0.8287937743190662,0.01,0.01,0.0,1420.7633333333333,634.84,785.9233333333333,0.0,269304.77907080605,0.5804546288099548,full,t,False
antique,llm,30,0.02,static_sum,0.7066666666666667,0.0,0.85,0.8313725490196079,0.02,0.02,0.03137254901960784,1412.0966666666666,633.6133333333333,778.4833333333332,0.0,131125.3750301947,0.5910583022697273,full,t,False
antique,llm,30,0.02,per_pair,0.36,0.0,0.85,0.4235294117647059,0.02,0.02,0.03137254901960784,1400.24,633.6133333333333,766.6266666666667,0.0,,0.5910583022697273,full,t,False
antique,llm,30,0.02,adaptive,0.73,0.0,0.85,0.8588235294117647,0.02,0.02,0.03137254901960784,1413.8566666666666,633.6133333333333,780.2433333333332,0.0,118807.72572348207,0.5910583022697273,full,t,False
antique,llm,30,0.02,oracle,0.75,0.0,0.85,0.8823529411764706,0.02,0.02,0.03137254901960784,1412.19,633.6133333333333,778.5766666666667,0.0,95022.49721157229,0.5910583022697273,full,t,False
antique,llm,30,0.02,static_sum_v,0.7433333333333333,0.0,0.85,0.8745098039215686,0.02,0.02,0.03137254901960784,1414.3533333333332,633.6133333333333,780.7399999999999,0.0,132389.90929452277,0.5910583022697273,full,t,False
antique,llm,30,0.02,oracle_exact,0.7333333333333333,0.0,0.85,0.8627450980392157,0.02,0.02,0.03137254901960784,1413.14,633.6133333333333,779.5266666666668,0.0,75504.90164420452,0.5910583022697273,full,t,False
antique,llm,30,0.02,plugin_exact,0.7266666666666667,0.0,0.85,0.8549019607843137,0.02,0.02,0.03137254901960784,1414.7266666666667,633.6133333333333,781.1133333333333,0.0,110579.1816039435,0.5910583022697273,full,t,False
