collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
antique,llm,150,0.01,static_sum,0.8533333333333334,0.0,0.8566666666666667,0.9961089494163424,0.01,0.01,0.0,3863.72,634.84,3228.8799999999997,0.0,4346.4937033974675,0.5804546288099548,full,t,False
antique,llm,150,0.01,per_pair,0.63,0.0,0.8566666666666667,0.7354085603112841,0.01,0.01,0.0,3477.26,634.84,2842.42,0.0,,0.5804546288099548,full,t,False
antique,llm,150,0.01,adaptive,0.8533333333333334,0.0,0.8566666666666667,0.9961089494163424,0.01,0.01,0.0,3859.2966666666666,634.84,3224.4566666666665,0.0,3390.7703210916,0.5804546288099548,full,t,False
antique,llm,150,0.01,oracle,0.8533333333333334,0.0,0.8566666666666667,0.9961089494163424,0.01,0.01,0.0,3859.05,634.84,3224.21,0.0,2516.1418569619805,0.5804546288099548,full,t,False
antique,llm,150,0.01,static_sum_v,0.85,0.0,0.8566666666666667,0.9922178988326849,0.01,0.01,0.0,3858.9266666666667,634.84,3224.0866666666666,0.0,4464.273145780098,0.5804546288099548,full,t,False
antique,llm,150,0.01,oracle_exact,0.8566666666666667,0.0,0.8566666666666667,1.0,0.01,0.01,0.0,3962.0066666666667,634.84,3327.1666666666665,0.0,219.38813806681532,0.5804546288099548,full,t,False
antique,llm,150,0.01,plugin_exact,0.8566666666666667,0.0,0.8566666666666667,1.0,0.01,0.01,0.0,3965.5733333333333,634.84,3330.733333333333,0.0,2816.7824201637063,0.5804546288099548,full,t,False
antique,llm,150,0.02,static_sum,0.8333333333333334,0.0,0.85,0.9803921568627451,0.02,0.02,0.03137254901960784,3846.2366666666667,633.6133333333333,3212.6233333333334,0.0,4122.64094901799,0.5910583022697273,full,t,False
antique,llm,150,0.02,per_pair,0.6833333333333333,0.0,0.85,0.803921568627451,0.02,0.02,0.03137254901960784,3467.056666666667,633.6133333333333,2833.4433333333336,0.0,,0.5910583022697273,full,t,False
antique,llm,150,0.02,adaptive,0.84,0.0,0.85,0.9882352941176471,0.02,0.02,0.03137254901960784,3844.6133333333332,633.6133333333333,3211.0,0.0,3094.5984549660366,0.5910583022697273,full,t,False
antique,llm,150,0.02,oracle,0.8433333333333334,0.0,0.85,0.9921568627450981,0.02,0.02,0.03137254901960784,3843.7066666666665,633.6133333333333,3210.0933333333332,0.0,2234.6716966311387,0.5910583022697273,full,t,False
antique,llm,150,0.02,static_sum_v,0.8366666666666667,0.0,0.85,0.984313725490196,0.02,0.02,0.03137254901960784,3846.5233333333335,633.6133333333333,3212.9100000000003,0.0,4213.392911418906,0.5910583022697273,full,t,False
antique,llm,150,0.02,oracle_exact,0.85,0.0,0.85,1.0,0.02,0.02,0.03137254901960784,3951.5866666666666,633.6133333333333,3317.9733333333334,0.0,134.41579512779367,0.5910583022697273,full,t,False
antique,llm,150,0.02,plugin_exact,0.85,0.0,0.85,1.0,0.02,0.02,0.03137254901960784,3955.1266666666666,633.6133333333333,3321.5133333333333,0.0,514.3204016251564,0.5910583022697273,full,t,False
