collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
antique,llm,120,0.01,static_sum,0.8466666666666667,0.0,0.8566666666666667,0.9883268482490273,0.01,0.01,0.0,3290.25,634.84,2655.41,0.0,10196.93835944756,0.5804546288099548,full,t,False
antique,llm,120,0.01,per_pair,0.6066666666666667,0.0,0.8566666666666667,0.708171206225681,0.01,0.01,0.0,3090.6033333333335,634.84,2455.7633333333333,0.0,,0.5804546288099548,full,t,False
antique,llm,120,0.01,adaptive,0.85,0.0,0.8566666666666667,0.9922178988326849,0.01,0.01,0.0,3287.056666666667,634.84,2652.2166666666667,0.0,8236.746370735724,0.5804546288099548,full,t,False
antique,llm,120,0.01,oracle,0.8533333333333334,0.0,0.8566666666666667,0.9961089494163424,0.01,0.01,0.0,3287.4266666666667,634.84,2652.5866666666666,0.0,6210.14236140203,0.5804546288099548,full,t,False
antique,llm,120,0.01,static_sum_v,0.85,0.0,0.8566666666666667,0.9922178988326849,0.01,0.01,0.0,3287.23,634.84,2652.39,0.0,10450.91487000204,0.5804546288099548,full,t,False
antique,llm,120,0.01,oracle_exact,0.8533333333333334,0.0,0.8566666666666667,0.9961089494163424,0.01,0.01,0.0,3324.78,634.84,2689.94,0.0,1943.9320844782205,0.5804546288099548,full,t,False
antique,llm,120,0.01,plugin_exact,0.8566666666666667,0.0,0.8566666666666667,1.0,0.01,0.01,0.0,3326.036666666667,634.84,2691.1966666666667,0.0,19679.492622415284,0.5804546288099548,full,t,False
antique,llm,120,0.02,static_sum,0.83,0.0,0.85,0.9764705882352941,0.02,0.02,0.03137254901960784,3268.286666666667,633.6133333333333,2634.6733333333336,0.0,10000.656291580142,0.5910583022697273,full,t,False
antique,llm,120,0.02,per_pair,0.6866666666666666,0.0,0.85,0.807843137254902,0.02,0.02,0.03137254901960784,3072.576666666667,633.6133333333333,2438.9633333333336,0.0,,0.5910583022697273,full,t,False
antique,llm,120,0.02,adaptive,0.8266666666666667,0.0,0.85,0.9725490196078431,0.02,0.02,0.03137254901960784,3268.693333333333,633.6133333333333,2635.08,0.0,7838.6486494024675,0.5910583022697273,full,t,False
antique,llm,120,0.02,oracle,0.83,0.0,0.85,0.9764705882352941,0.02,0.02,0.03137254901960784,3266.3866666666668,633.6133333333333,2632.7733333333335,0.0,5834.292880558922,0.5910583022697273,full,t,False
antique,llm,120,0.02,static_sum_v,0.8333333333333334,0.0,0.85,0.9803921568627451,0.02,0.02,0.03137254901960784,3271.64,633.6133333333333,2638.0266666666666,0.0,10224.853601343679,0.5910583022697273,full,t,False
antique,llm,120,0.02,oracle_exact,0.8366666666666667,0.0,0.85,0.984313725490196,0.02,0.02,0.03137254901960784,3306.193333333333,633.6133333333333,2672.58,0.0,1563.620366830384,0.5910583022697273,full,t,False
antique,llm,120,0.02,plugin_exact,0.8466666666666667,0.0,0.85,0.996078431372549,0.02,0.02,0.03137254901960784,3306.27,633.6133333333333,2672.6566666666668,0.0,3043.002689293105,0.5910583022697273,full,t,False
