collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
cast19,llm,30,0.01,static_sum,0.06666666666666667,0.0,0.8533333333333334,0.078125,0.008523535883341862,0.01,0.1484375,1975.3633333333332,974.6466666666666,1000.7166666666666,0.0,82322.65518604797,0.5990136063088576,full,t,False
cast19,llm,30,0.01,per_pair,0.0033333333333333335,0.0,0.8533333333333334,0.00390625,0.008523535883341862,0.01,0.1484375,1947.3266666666666,974.6466666666666,972.68,0.0,,0.5990136063088576,full,t,False
cast19,llm,30,0.01,adaptive,0.05333333333333334,0.0,0.8533333333333334,0.0625,0.008523535883341862,0.01,0.1484375,1976.6966666666667,974.6466666666666,1002.0500000000001,0.0,79325.05025960009,0.5990136063088576,full,t,False
cast19,llm,30,0.01,oracle,0.06,0.0,0.8533333333333334,0.0703125,0.008523535883341862,0.01,0.1484375,1975.0833333333333,974.6466666666666,1000.4366666666666,0.0,68797.90417370759,0.5990136063088576,full,t,False
cast19,llm,30,0.01,static_sum_v,0.05,0.0,0.8533333333333334,0.05859375,0.008523535883341862,0.01,0.1484375,1975.4933333333333,974.6466666666666,1000.8466666666667,0.0,77332.15422509082,0.5990136063088576,full,t,False
cast19,llm,30,0.01,oracle_exact,0.06,0.0,0.8533333333333334,0.0703125,0.008523535883341862,0.01,0.1484375,1976.17,974.6466666666666,1001.5233333333334,0.0,43366.367394321365,0.5990136063088576,full,t,False
cast19,llm,30,0.01,plugin_exact,0.06666666666666667,0.0,0.8533333333333334,0.078125,0.008523535883341862,0.01,0.1484375,1975.49,974.6466666666666,1000.8433333333334,0.0,1402225.2603271592,0.5990136063088576,full,t,False
cast19,llm,30,0.02,static_sum,0.14,0.0,0.9166666666666666,0.15272727272727274,0.017337507535402818,0.02,0.07272727272727272,1976.6666666666667,975.8566666666667,1000.8100000000001,0.0,41529.439983900586,0.6045792972363208,full,t,False
cast19,llm,30,0.02,per_pair,0.0033333333333333335,0.0,0.9166666666666666,0.0036363636363636364,0.017337507535402818,0.02,0.07272727272727272,1946.5433333333333,975.8566666666667,970.6866666666666,0.0,,0.6045792972363208,full,t,False
cast19,llm,30,0.02,adaptive,0.13666666666666666,0.0,0.9166666666666666,0.14909090909090908,0.017337507535402818,0.02,0.07272727272727272,1974.8666666666666,975.8566666666667,999.0099999999999,0.0,39984.34801783958,0.6045792972363208,full,t,False
cast19,llm,30,0.02,oracle,0.16333333333333333,0.0,0.9166666666666666,0.1781818181818182,0.017337507535402818,0.02,0.07272727272727272,1976.32,975.8566666666667,1000.4633333333333,0.0,35647.58852874376,0.6045792972363208,full,t,False
cast19,llm,30,0.02,static_sum_v,0.16666666666666666,0.0,0.9166666666666666,0.18181818181818182,0.017337507535402818,0.02,0.07272727272727272,1977.5433333333333,975.8566666666667,1001.6866666666666,0.0,39045.512159176455,0.6045792972363208,full,t,False
cast19,llm,30,0.02,oracle_exact,0.17,0.0,0.9166666666666666,0.18545454545454546,0.017337507535402818,0.02,0.07272727272727272,1974.76,975.8566666666667,998.9033333333333,0.0,23940.451150516958,0.6045792972363208,full,t,False
cast19,llm,30,0.02,plugin_exact,0.20666666666666667,0.0033333333333333335,0.9166666666666666,0.22181818181818183,0.017337507535402818,0.02,0.07272727272727272,1975.7566666666667,975.8566666666667,999.9,0.0,201880.33529367717,0.6045792972363208,full,t,False
