collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
dbpedia-entity,llm,90,0.01,static_sum,0.6366666666666667,0.0,0.84,0.7579365079365079,0.01,0.01,0.03968253968253968,4131.0233333333335,1029.1066666666666,3101.916666666667,0.0,172091.24965714524,0.5537186740871155,full,t,False
dbpedia-entity,llm,90,0.01,per_pair,0.4033333333333333,0.0,0.84,0.4801587301587302,0.01,0.01,0.03968253968253968,4081.673333333333,1029.1066666666666,3052.5666666666666,0.0,,0.5537186740871155,full,t,False
dbpedia-entity,llm,90,0.01,adaptive,0.6366666666666667,0.0,0.84,0.7579365079365079,0.01,0.01,0.03968253968253968,4133.46,1029.1066666666666,3104.3533333333335,0.0,159483.94639996492,0.5537186740871155,full,t,False
dbpedia-entity,llm,90,0.01,oracle,0.6366666666666667,0.0,0.84,0.7579365079365079,0.01,0.01,0.03968253968253968,4131.836666666667,1029.1066666666666,3102.7300000000005,0.0,137188.7481711206,0.5537186740871155,full,t,False
dbpedia-entity,llm,90,0.01,static_sum_v,0.6266666666666667,0.0,0.84,0.746031746031746,0.01,0.01,0.03968253968253968,4134.26,1029.1066666666666,3105.1533333333336,0.0,170208.97012454073,0.5537186740871155,full,t,False
dbpedia-entity,llm,90,0.01,oracle_exact,0.63,0.0,0.84,0.75,0.01,0.01,0.03968253968253968,4129.193333333334,1029.1066666666666,3100.086666666667,0.0,100626.88536229213,0.5537186740871155,full,t,False
dbpedia-entity,llm,90,0.01,plugin_exact,0.6066666666666667,0.0,0.84,0.7222222222222222,0.01,0.01,0.03968253968253968,4130.116666666667,1029.1066666666666,3101.01,0.0,439702.20335118135,0.5537186740871155,full,t,False
dbpedia-entity,llm,90,0.02,static_sum,0.6966666666666667,0.0,0.9166666666666666,0.76,0.02,0.02,0.09818181818181818,4163.26,1031.4566666666667,3131.8033333333333,0.0,108098.92583997383,0.5609396715529491,full,t,False
dbpedia-entity,llm,90,0.02,per_pair,0.43666666666666665,0.0,0.9166666666666666,0.4763636363636364,0.02,0.02,0.09818181818181818,4109.216666666666,1031.4566666666667,3077.7599999999993,0.0,,0.5609396715529491,full,t,False
dbpedia-entity,llm,90,0.02,adaptive,0.7433333333333333,0.0,0.9166666666666666,0.8109090909090909,0.02,0.02,0.09818181818181818,4166.743333333333,1031.4566666666667,3135.286666666666,0.0,97694.27548975054,0.5609396715529491,full,t,False
dbpedia-entity,llm,90,0.02,oracle,0.76,0.0,0.9166666666666666,0.8290909090909091,0.02,0.02,0.09818181818181818,4168.833333333333,1031.4566666666667,3137.376666666666,0.0,81162.79356513404,0.5609396715529491,full,t,False
dbpedia-entity,llm,90,0.02,static_sum_v,0.7,0.0,0.9166666666666666,0.7636363636363637,0.02,0.02,0.09818181818181818,4160.303333333333,1031.4566666666667,3128.8466666666664,0.0,107188.41284838028,0.5609396715529491,full,t,False
dbpedia-entity,llm,90,0.02,oracle_exact,0.7166666666666667,0.0,0.9166666666666666,0.7818181818181819,0.02,0.02,0.09818181818181818,4166.293333333333,1031.4566666666667,3134.836666666666,0.0,61129.863347972096,0.5609396715529491,full,t,False
dbpedia-entity,llm,90,0.02,plugin_exact,0.7066666666666667,0.0,0.9166666666666666,0.7709090909090909,0.02,0.02,0.09818181818181818,4167.2,1031.4566666666667,3135.743333333333,0.0,173545.37580425653,0.5609396715529491,full,t,False
