collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
antique,llm,20,0.01,static_sum,0.6066666666666667,0.0,0.8566666666666667,0.708171206225681,0.01,0.01,0.0,1168.7,634.84,533.86,0.0,213067.6178718729,0.5804546288099548,full,t,False
antique,llm,20,0.01,per_pair,0.13,0.0,0.8566666666666667,0.1517509727626459,0.01,0.01,0.0,1162.0566666666666,634.84,527.2166666666666,0.0,,0.5804546288099548,full,t,False
antique,llm,20,0.01,adaptive,0.58,0.0,0.8566666666666667,0.6770428015564203,0.01,0.01,0.0,1170.9766666666667,634.84,536.1366666666667,0.0,200825.43350763587,0.5804546288099548,full,t,False
antique,llm,20,0.01,oracle,0.6433333333333333,0.0,0.8566666666666667,0.7509727626459144,0.01,0.01,0.0,1170.2166666666667,634.84,535.3766666666667,0.0,162032.84187998547,0.5804546288099548,full,t,False
antique,llm,20,0.01,static_sum_v,0.5866666666666667,0.0,0.8566666666666667,0.6848249027237354,0.01,0.01,0.0,1167.8333333333333,634.84,532.9933333333332,0.0,215461.3340763953,0.5804546288099548,full,t,False
antique,llm,20,0.01,oracle_exact,0.6233333333333333,0.0,0.8566666666666667,0.7276264591439688,0.01,0.01,0.0,1170.52,634.84,535.68,0.0,134139.02465723775,0.5804546288099548,full,t,False
antique,llm,20,0.01,plugin_exact,0.6066666666666667,0.0,0.8566666666666667,0.708171206225681,0.01,0.01,0.0,1171.4533333333334,634.84,536.6133333333333,0.0,502392.4297188016,0.5804546288099548,full,t,False
antique,llm,20,0.02,static_sum,0.62,0.0,0.85,0.7294117647058823,0.02,0.02,0.03137254901960784,1166.5,633.6133333333333,532.8866666666667,0.0,225644.95227593416,0.5910583022697273,full,t,False
antique,llm,20,0.02,per_pair,0.19,0.0,0.85,0.2235294117647059,0.02,0.02,0.03137254901960784,1160.29,633.6133333333333,526.6766666666666,0.0,,0.5910583022697273,full,t,False
antique,llm,20,0.02,adaptive,0.6366666666666667,0.0,0.85,0.7490196078431373,0.02,0.02,0.03137254901960784,1167.6166666666666,633.6133333333333,534.0033333333332,0.0,209826.9469841961,0.5910583022697273,full,t,False
antique,llm,20,0.02,oracle,0.6833333333333333,0.0,0.85,0.803921568627451,0.02,0.02,0.03137254901960784,1169.8566666666666,633.6133333333333,536.2433333333332,0.0,169221.9394840175,0.5910583022697273,full,t,False
antique,llm,20,0.02,static_sum_v,0.6766666666666666,0.0,0.85,0.796078431372549,0.02,0.02,0.03137254901960784,1169.2266666666667,633.6133333333333,535.6133333333333,0.0,227968.6796051536,0.5910583022697273,full,t,False
antique,llm,20,0.02,oracle_exact,0.6666666666666666,0.0,0.85,0.7843137254901961,0.02,0.02,0.03137254901960784,1168.54,633.6133333333333,534.9266666666666,0.0,139114.62567829515,0.5910583022697273,full,t,False
antique,llm,20,0.02,plugin_exact,0.6466666666666666,0.0,0.85,0.7607843137254902,0.02,0.02,0.03137254901960784,1170.25,633.6133333333333,536.6366666666667,0.0,247591.81701228142,0.5910583022697273,full,t,False
