collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
cast19,llm,60,0.01,static_sum,0.17666666666666667,0.0,0.8533333333333334,0.20703125,0.008523535883341862,0.01,0.1484375,2860.6466666666665,974.6466666666666,1886.0,0.0,28415.206109201386,0.5990136063088576,full,t,False
cast19,llm,60,0.01,per_pair,0.02,0.0,0.8533333333333334,0.0234375,0.008523535883341862,0.01,0.1484375,2780.0533333333333,974.6466666666666,1805.4066666666668,0.0,,0.5990136063088576,full,t,False
cast19,llm,60,0.01,adaptive,0.2,0.0,0.8533333333333334,0.234375,0.008523535883341862,0.01,0.1484375,2864.0133333333333,974.6466666666666,1889.3666666666668,0.0,26845.005612883524,0.5990136063088576,full,t,False
cast19,llm,60,0.01,oracle,0.17333333333333334,0.0,0.8533333333333334,0.203125,0.008523535883341862,0.01,0.1484375,2861.79,974.6466666666666,1887.1433333333334,0.0,22570.270973019502,0.5990136063088576,full,t,False
cast19,llm,60,0.01,static_sum_v,0.13666666666666666,0.0,0.8533333333333334,0.16015625,0.008523535883341862,0.01,0.1484375,2860.846666666667,974.6466666666666,1886.2000000000003,0.0,26205.25868636695,0.5990136063088576,full,t,False
cast19,llm,60,0.01,oracle_exact,0.19,0.0,0.8533333333333334,0.22265625,0.008523535883341862,0.01,0.1484375,2870.0233333333335,974.6466666666666,1895.376666666667,0.0,11715.997435230749,0.5990136063088576,full,t,False
cast19,llm,60,0.01,plugin_exact,0.19333333333333333,0.0,0.8533333333333334,0.2265625,0.008523535883341862,0.01,0.1484375,2867.4166666666665,974.6466666666666,1892.77,0.0,104019.67680083835,0.5990136063088576,full,t,False
cast19,llm,60,0.02,static_sum,0.4,0.0,0.9166666666666666,0.43636363636363634,0.017337507535402818,0.02,0.07272727272727272,2856.826666666667,975.8566666666667,1880.9700000000003,0.0,14371.211947473173,0.6045792972363208,full,t,False
cast19,llm,60,0.02,per_pair,0.023333333333333334,0.0,0.9166666666666666,0.025454545454545455,0.017337507535402818,0.02,0.07272727272727272,2769.633333333333,975.8566666666667,1793.7766666666666,0.0,,0.6045792972363208,full,t,False
cast19,llm,60,0.02,adaptive,0.47,0.0,0.9166666666666666,0.5127272727272727,0.017337507535402818,0.02,0.07272727272727272,2854.6866666666665,975.8566666666667,1878.83,0.0,13474.731931635679,0.6045792972363208,full,t,False
cast19,llm,60,0.02,oracle,0.4866666666666667,0.0,0.9166666666666666,0.5309090909090909,0.017337507535402818,0.02,0.07272727272727272,2854.92,975.8566666666667,1879.0633333333335,0.0,11857.56654080353,0.6045792972363208,full,t,False
cast19,llm,60,0.02,static_sum_v,0.43666666666666665,0.0,0.9166666666666666,0.4763636363636364,0.017337507535402818,0.02,0.07272727272727272,2858.5933333333332,975.8566666666667,1882.7366666666667,0.0,13291.51227015222,0.6045792972363208,full,t,False
cast19,llm,60,0.02,oracle_exact,0.55,0.0,0.9166666666666666,0.6,0.017337507535402818,0.02,0.07272727272727272,2861.0433333333335,975.8566666666667,1885.186666666667,0.0,6627.642781054544,0.6045792972363208,full,t,False
cast19,llm,60,0.02,plugin_exact,0.5266666666666666,0.0,0.9166666666666666,0.5745454545454546,0.017337507535402818,0.02,0.07272727272727272,2863.41,975.8566666666667,1887.5533333333333,0.0,56563.928369740315,0.6045792972363208,full,t,False
