collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
dbpedia-entity,llm,30,0.01,static_sum,0.48333333333333334,0.0033333333333333335,0.84,0.5714285714285714,0.01,0.01,0.03968253968253968,2140.9466666666667,1029.1066666666666,1111.8400000000001,0.0,658572.8736121004,0.5537186740871155,full,t,False
dbpedia-entity,llm,30,0.01,per_pair,0.16666666666666666,0.0,0.84,0.1984126984126984,0.01,0.01,0.03968253968253968,2129.923333333333,1029.1066666666666,1100.8166666666666,0.0,,0.5537186740871155,full,t,False
dbpedia-entity,llm,30,0.01,adaptive,0.4766666666666667,0.0033333333333333335,0.84,0.5634920634920635,0.01,0.01,0.03968253968253968,2138.9466666666667,1029.1066666666666,1109.8400000000001,0.0,641462.1319143977,0.5537186740871155,full,t,False
dbpedia-entity,llm,30,0.01,oracle,0.49333333333333335,0.0,0.84,0.5873015873015873,0.01,0.01,0.03968253968253968,2141.7633333333333,1029.1066666666666,1112.6566666666668,0.0,549735.9963346483,0.5537186740871155,full,t,False
dbpedia-entity,llm,30,0.01,static_sum_v,0.47,0.0,0.84,0.5595238095238095,0.01,0.01,0.03968253968253968,2141.8633333333332,1029.1066666666666,1112.7566666666667,0.0,652466.3554669193,0.5537186740871155,full,t,False
dbpedia-entity,llm,30,0.01,oracle_exact,0.4766666666666667,0.0,0.84,0.5674603174603174,0.01,0.01,0.03968253968253968,2139.97,1029.1066666666666,1110.8633333333332,0.0,432217.8952944835,0.5537186740871155,full,t,False
dbpedia-entity,llm,30,0.01,plugin_exact,0.43,0.0,0.84,0.5119047619047619,0.01,0.01,0.03968253968253968,2142.2366666666667,1029.1066666666666,1113.13,0.0,9338185.692908369,0.5537186740871155,full,t,False
dbpedia-entity,llm,30,0.02,static_sum,0.49333333333333335,0.0,0.9166666666666666,0.5381818181818182,0.02,0.02,0.09818181818181818,2145.6033333333335,1031.4566666666667,1114.1466666666668,0.0,406785.36562862265,0.5609396715529491,full,t,False
dbpedia-entity,llm,30,0.02,per_pair,0.22666666666666666,0.0,0.9166666666666666,0.24727272727272728,0.02,0.02,0.09818181818181818,2133.286666666667,1031.4566666666667,1101.8300000000002,0.0,,0.5609396715529491,full,t,False
dbpedia-entity,llm,30,0.02,adaptive,0.48,0.0,0.9166666666666666,0.5236363636363637,0.02,0.02,0.09818181818181818,2147.06,1031.4566666666667,1115.6033333333332,0.0,389257.8668008429,0.5609396715529491,full,t,False
dbpedia-entity,llm,30,0.02,oracle,0.49,0.0,0.9166666666666666,0.5345454545454545,0.02,0.02,0.09818181818181818,2147.3766666666666,1031.4566666666667,1115.9199999999998,0.0,325206.90111122053,0.5609396715529491,full,t,False
dbpedia-entity,llm,30,0.02,static_sum_v,0.48,0.0,0.9166666666666666,0.5236363636363637,0.02,0.02,0.09818181818181818,2144.6366666666668,1031.4566666666667,1113.18,0.0,403482.97243882256,0.5609396715529491,full,t,False
dbpedia-entity,llm,30,0.02,oracle_exact,0.49333333333333335,0.0,0.9166666666666666,0.5381818181818182,0.02,0.02,0.09818181818181818,2144.8433333333332,1031.4566666666667,1113.3866666666665,0.0,262443.3708144928,0.5609396715529491,full,t,False
dbpedia-entity,llm,30,0.02,plugin_exact,0.45,0.0,0.9166666666666666,0.4909090909090909,0.02,0.02,0.09818181818181818,2145.8966666666665,1031.4566666666667,1114.4399999999998,0.0,880308.0818279859,0.5609396715529491,full,t,False
