collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
antique,llm,10,0.01,static_sum,0.4266666666666667,0.0,0.8566666666666667,0.4980544747081712,0.01,0.01,0.0,993.6366666666667,634.84,358.7966666666666,0.0,347916.3591030762,0.5804546288099548,full,t,False
antique,llm,10,0.01,per_pair,0.043333333333333335,0.0,0.8566666666666667,0.05058365758754864,0.01,0.01,0.0,990.4066666666666,634.84,355.5666666666666,0.0,,0.5804546288099548,full,t,False
antique,llm,10,0.01,adaptive,0.3566666666666667,0.0,0.8566666666666667,0.4163424124513619,0.01,0.01,0.0,995.8566666666667,634.84,361.01666666666665,0.0,333173.7860394114,0.5804546288099548,full,t,False
antique,llm,10,0.01,oracle,0.4533333333333333,0.0,0.8566666666666667,0.5291828793774319,0.01,0.01,0.0,995.4866666666667,634.84,360.64666666666665,0.0,270098.7803716468,0.5804546288099548,full,t,False
antique,llm,10,0.01,static_sum_v,0.38333333333333336,0.0,0.8566666666666667,0.4474708171206226,0.01,0.01,0.0,994.4166666666666,634.84,359.5766666666666,0.0,351596.2976663907,0.5804546288099548,full,t,False
antique,llm,10,0.01,oracle_exact,0.43,0.0,0.8566666666666667,0.5019455252918288,0.01,0.01,0.0,994.9733333333334,634.84,360.1333333333333,0.0,226615.5508946134,0.5804546288099548,full,t,False
antique,llm,10,0.01,plugin_exact,0.41,0.0,0.8566666666666667,0.4785992217898833,0.01,0.01,0.0,995.47,634.84,360.63,0.0,1039925.0669754271,0.5804546288099548,full,t,False
antique,llm,10,0.02,static_sum,0.4866666666666667,0.0,0.85,0.5725490196078431,0.02,0.02,0.03137254901960784,992.75,633.6133333333333,359.13666666666666,0.0,363108.1486955872,0.5910583022697273,full,t,False
antique,llm,10,0.02,per_pair,0.05333333333333334,0.0,0.85,0.06274509803921569,0.02,0.02,0.03137254901960784,989.1166666666667,633.6133333333333,355.50333333333333,0.0,,0.5910583022697273,full,t,False
antique,llm,10,0.02,adaptive,0.47333333333333333,0.0,0.85,0.5568627450980392,0.02,0.02,0.03137254901960784,993.1,633.6133333333333,359.4866666666667,0.0,344892.8321999848,0.5910583022697273,full,t,False
antique,llm,10,0.02,oracle,0.51,0.0,0.85,0.6,0.02,0.02,0.03137254901960784,994.6333333333333,633.6133333333333,361.02,0.0,277780.72354540596,0.5910583022697273,full,t,False
antique,llm,10,0.02,static_sum_v,0.5,0.0,0.85,0.5882352941176471,0.02,0.02,0.03137254901960784,994.3133333333334,633.6133333333333,360.70000000000005,0.0,366738.73544934683,0.5910583022697273,full,t,False
antique,llm,10,0.02,oracle_exact,0.5566666666666666,0.0,0.85,0.6549019607843137,0.02,0.02,0.03137254901960784,993.6666666666666,633.6133333333333,360.0533333333333,0.0,232368.92492776635,0.5910583022697273,full,t,False
antique,llm,10,0.02,plugin_exact,0.5233333333333333,0.0,0.85,0.615686274509804,0.02,0.02,0.03137254901960784,994.0966666666667,633.6133333333333,360.48333333333335,0.0,434289.34896763694,0.5910583022697273,full,t,False
