collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
dl212223,llm,15,0.01,static_sum,0.53,0.0,0.8733333333333333,0.6068702290076335,0.01,0.01,0.003816793893129771,2323.0066666666667,1386.5,936.5066666666667,0.0,172946.4713122112,0.8290812015436563,full,t,False
dl212223,llm,15,0.01,per_pair,0.05333333333333334,0.0,0.8733333333333333,0.061068702290076333,0.01,0.01,0.003816793893129771,2316.5033333333336,1386.5,930.0033333333336,0.0,,0.8290812015436563,full,t,False
dl212223,llm,15,0.01,adaptive,0.56,0.0,0.8733333333333333,0.6412213740458015,0.01,0.01,0.003816793893129771,2325.766666666667,1386.5,939.2666666666669,0.0,163042.50992988804,0.8290812015436563,full,t,False
dl212223,llm,15,0.01,oracle,0.53,0.0,0.8733333333333333,0.6068702290076335,0.01,0.01,0.003816793893129771,2322.26,1386.5,935.7600000000002,0.0,121966.07912377054,0.8290812015436563,full,t,False
dl212223,llm,15,0.01,static_sum_v,0.5566666666666666,0.0,0.8733333333333333,0.6374045801526718,0.01,0.01,0.003816793893129771,2322.6466666666665,1386.5,936.1466666666665,0.0,159486.5301002802,0.8290812015436563,full,t,False
dl212223,llm,15,0.01,oracle_exact,0.6433333333333333,0.0,0.8733333333333333,0.7366412213740458,0.01,0.01,0.003816793893129771,2326.4166666666665,1386.5,939.9166666666665,0.0,79955.42698617735,0.8290812015436563,full,t,False
dl212223,llm,15,0.01,plugin_exact,0.5833333333333334,0.0,0.8733333333333333,0.6679389312977099,0.01,0.01,0.003816793893129771,2324.4766666666665,1386.5,937.9766666666665,0.0,422661.00703810813,0.8290812015436563,full,t,False
dl212223,llm,15,0.02,static_sum,0.7066666666666667,0.0,0.87,0.8122605363984674,0.02,0.02,0.019157088122605363,2326.443333333333,1385.6533333333334,940.7899999999997,0.0,188852.3491318014,0.8277720044330047,full,t,False
dl212223,llm,15,0.02,per_pair,0.16333333333333333,0.0,0.87,0.18773946360153257,0.02,0.02,0.019157088122605363,2314.72,1385.6533333333334,929.0666666666664,0.0,,0.8277720044330047,full,t,False
dl212223,llm,15,0.02,adaptive,0.7266666666666667,0.0,0.87,0.8352490421455939,0.02,0.02,0.019157088122605363,2323.98,1385.6533333333334,938.3266666666666,0.0,173464.62691204448,0.8277720044330047,full,t,False
dl212223,llm,15,0.02,oracle,0.6866666666666666,0.0,0.87,0.789272030651341,0.02,0.02,0.019157088122605363,2329.27,1385.6533333333334,943.6166666666666,0.0,130210.19544851614,0.8277720044330047,full,t,False
dl212223,llm,15,0.02,static_sum_v,0.6533333333333333,0.0,0.87,0.7509578544061303,0.02,0.02,0.019157088122605363,2323.1666666666665,1385.6533333333334,937.5133333333331,0.0,174182.5067157277,0.8277720044330047,full,t,False
dl212223,llm,15,0.02,oracle_exact,0.7466666666666667,0.0,0.87,0.8582375478927203,0.02,0.02,0.019157088122605363,2325.22,1385.6533333333334,939.5666666666664,0.0,84439.29822858251,0.8277720044330047,full,t,False
dl212223,llm,15,0.02,plugin_exact,0.7,0.0,0.87,0.8045977011494253,0.02,0.02,0.019157088122605363,2323.6133333333332,1385.6533333333334,937.9599999999998,0.0,808231.1840788403,0.8277720044330047,full,t,False
