collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
cast19,llm,45,0.01,static_sum,0.12333333333333334,0.0,0.8533333333333334,0.14453125,0.008523535883341862,0.01,0.1484375,2424.6566666666668,974.6466666666666,1450.0100000000002,0.0,46410.94456010997,0.5990136063088576,full,t,False
cast19,llm,45,0.01,per_pair,0.016666666666666666,0.0,0.8533333333333334,0.01953125,0.008523535883341862,0.01,0.1484375,2378.056666666667,974.6466666666666,1403.4100000000003,0.0,,0.5990136063088576,full,t,False
cast19,llm,45,0.01,adaptive,0.15666666666666668,0.0,0.8533333333333334,0.18359375,0.008523535883341862,0.01,0.1484375,2427.233333333333,974.6466666666666,1452.5866666666666,0.0,44181.89632105713,0.5990136063088576,full,t,False
cast19,llm,45,0.01,oracle,0.11666666666666667,0.0,0.8533333333333334,0.13671875,0.008523535883341862,0.01,0.1484375,2424.04,974.6466666666666,1449.3933333333334,0.0,37716.20290790875,0.5990136063088576,full,t,False
cast19,llm,45,0.01,static_sum_v,0.09666666666666666,0.0,0.8533333333333334,0.11328125,0.008523535883341862,0.01,0.1484375,2425.91,974.6466666666666,1451.2633333333333,0.0,43149.23906563012,0.5990136063088576,full,t,False
cast19,llm,45,0.01,oracle_exact,0.13333333333333333,0.0,0.8533333333333334,0.15625,0.008523535883341862,0.01,0.1484375,2427.38,974.6466666666666,1452.7333333333336,0.0,21838.117108189683,0.5990136063088576,full,t,False
cast19,llm,45,0.01,plugin_exact,0.14333333333333334,0.0,0.8533333333333334,0.16796875,0.008523535883341862,0.01,0.1484375,2425.89,974.6466666666666,1451.2433333333333,0.0,368097.4966851406,0.5990136063088576,full,t,False
cast19,llm,45,0.02,static_sum,0.23333333333333334,0.0,0.9166666666666666,0.2545454545454545,0.017337507535402818,0.02,0.07272727272727272,2422.2733333333335,975.8566666666667,1446.416666666667,0.0,23444.107804470485,0.6045792972363208,full,t,False
cast19,llm,45,0.02,per_pair,0.01,0.0,0.9166666666666666,0.01090909090909091,0.017337507535402818,0.02,0.07272727272727272,2370.7933333333335,975.8566666666667,1394.936666666667,0.0,,0.6045792972363208,full,t,False
cast19,llm,45,0.02,adaptive,0.30666666666666664,0.0,0.9166666666666666,0.33454545454545453,0.017337507535402818,0.02,0.07272727272727272,2420.9266666666667,975.8566666666667,1445.0700000000002,0.0,22298.681081533367,0.6045792972363208,full,t,False
cast19,llm,45,0.02,oracle,0.33666666666666667,0.0,0.9166666666666666,0.36727272727272725,0.017337507535402818,0.02,0.07272727272727272,2421.12,975.8566666666667,1445.2633333333333,0.0,19692.753880488905,0.6045792972363208,full,t,False
cast19,llm,45,0.02,static_sum_v,0.2633333333333333,0.0,0.9166666666666666,0.2872727272727273,0.017337507535402818,0.02,0.07272727272727272,2424.0,975.8566666666667,1448.1433333333334,0.0,21855.86961098635,0.6045792972363208,full,t,False
cast19,llm,45,0.02,oracle_exact,0.35333333333333333,0.0,0.9166666666666666,0.38545454545454544,0.017337507535402818,0.02,0.07272727272727272,2421.1633333333334,975.8566666666667,1445.3066666666668,0.0,12240.06806877666,0.6045792972363208,full,t,False
cast19,llm,45,0.02,plugin_exact,0.3433333333333333,0.0033333333333333335,0.9166666666666666,0.3709090909090909,0.017337507535402818,0.02,0.07272727272727272,2423.2633333333333,975.8566666666667,1447.4066666666668,0.0,105823.22615884841,0.6045792972363208,full,t,False
