collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
cast19,llm,150,0.01,static_sum,0.69,0.0,0.8533333333333334,0.80859375,0.008523535883341862,0.01,0.1484375,4897.733333333334,974.6466666666666,3923.086666666667,0.0,2003.948284411222,0.5990136063088576,full,t,False
cast19,llm,150,0.01,per_pair,0.04,0.0,0.8533333333333334,0.046875,0.008523535883341862,0.01,0.1484375,4265.25,974.6466666666666,3290.6033333333335,0.0,,0.5990136063088576,full,t,False
cast19,llm,150,0.01,adaptive,0.73,0.0,0.8533333333333334,0.85546875,0.008523535883341862,0.01,0.1484375,4899.526666666667,974.6466666666666,3924.88,0.0,1848.8808882227095,0.5990136063088576,full,t,False
cast19,llm,150,0.01,oracle,0.7633333333333333,0.0,0.8533333333333334,0.89453125,0.008523535883341862,0.01,0.1484375,4898.086666666667,974.6466666666666,3923.4400000000005,0.0,1660.137335617356,0.5990136063088576,full,t,False
cast19,llm,150,0.01,static_sum_v,0.69,0.0,0.8533333333333334,0.80859375,0.008523535883341862,0.01,0.1484375,4891.623333333333,974.6466666666666,3916.9766666666665,0.0,1813.557028569146,0.5990136063088576,full,t,False
cast19,llm,150,0.01,oracle_exact,0.85,0.0,0.8533333333333334,0.99609375,0.008523535883341862,0.01,0.1484375,5416.143333333333,974.6466666666666,4441.496666666667,0.0,3.2961521031882595,0.5990136063088576,full,t,False
cast19,llm,150,0.01,plugin_exact,0.8466666666666667,0.0,0.8533333333333334,0.9921875,0.008523535883341862,0.01,0.1484375,5416.056666666666,974.6466666666666,4441.41,0.0,21.03257787565285,0.5990136063088576,full,t,False
cast19,llm,150,0.02,static_sum,0.8966666666666666,0.0,0.9166666666666666,0.9781818181818182,0.017337507535402818,0.02,0.07272727272727272,4885.356666666667,975.8566666666667,3909.5,0.0,1010.4003537751735,0.6045792972363208,full,t,False
cast19,llm,150,0.02,per_pair,0.06,0.0,0.9166666666666666,0.06545454545454546,0.017337507535402818,0.02,0.07272727272727272,4255.53,975.8566666666667,3279.673333333333,0.0,,0.6045792972363208,full,t,False
cast19,llm,150,0.02,adaptive,0.9033333333333333,0.0,0.9166666666666666,0.9854545454545455,0.017337507535402818,0.02,0.07272727272727272,4882.663333333333,975.8566666666667,3906.8066666666664,0.0,933.4529372399338,0.6045792972363208,full,t,False
cast19,llm,150,0.02,oracle,0.9,0.0,0.9166666666666666,0.9818181818181818,0.017337507535402818,0.02,0.07272727272727272,4883.416666666667,975.8566666666667,3907.5600000000004,0.0,848.9120069808432,0.6045792972363208,full,t,False
cast19,llm,150,0.02,static_sum_v,0.8866666666666667,0.0,0.9166666666666666,0.9672727272727273,0.017337507535402818,0.02,0.07272727272727272,4875.856666666667,975.8566666666667,3900.0,0.0,923.3987090286533,0.6045792972363208,full,t,False
cast19,llm,150,0.02,oracle_exact,0.9166666666666666,0.0,0.9166666666666666,1.0,0.017337507535402818,0.02,0.07272727272727272,5402.153333333334,975.8566666666667,4426.296666666667,0.0,2.777159932960846,0.6045792972363208,full,t,False
cast19,llm,150,0.02,plugin_exact,0.9166666666666666,0.0,0.9166666666666666,1.0,0.017337507535402818,0.02,0.07272727272727272,5402.393333333333,975.8566666666667,4426.536666666667,0.0,13.167077846539792,0.6045792972363208,full,t,False
