collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
dbpedia-entity,llm,150,0.01,static_sum,0.7,0.0,0.84,0.8333333333333334,0.01,0.01,0.03968253968253968,6084.03,1029.1066666666666,5054.923333333333,0.0,78373.71281624575,0.5537186740871155,full,t,False
dbpedia-entity,llm,150,0.01,per_pair,0.49,0.0,0.84,0.5833333333333334,0.01,0.01,0.03968253968253968,5925.12,1029.1066666666666,4896.013333333333,0.0,,0.5537186740871155,full,t,False
dbpedia-entity,llm,150,0.01,adaptive,0.7166666666666667,0.0,0.84,0.8531746031746031,0.01,0.01,0.03968253968253968,6086.49,1029.1066666666666,5057.383333333333,0.0,70466.14741065298,0.5537186740871155,full,t,False
dbpedia-entity,llm,150,0.01,oracle,0.7466666666666667,0.0,0.84,0.8888888888888888,0.01,0.01,0.03968253968253968,6089.833333333333,1029.1066666666666,5060.7266666666665,0.0,59708.91600506896,0.5537186740871155,full,t,False
dbpedia-entity,llm,150,0.01,static_sum_v,0.7133333333333334,0.0,0.84,0.8492063492063492,0.01,0.01,0.03968253968253968,6086.03,1029.1066666666666,5056.923333333333,0.0,77361.22798818487,0.5537186740871155,full,t,False
dbpedia-entity,llm,150,0.01,oracle_exact,0.73,0.0,0.84,0.8690476190476191,0.01,0.01,0.03968253968253968,6088.73,1029.1066666666666,5059.623333333333,0.0,39387.758838701026,0.5537186740871155,full,t,False
dbpedia-entity,llm,150,0.01,plugin_exact,0.7233333333333334,0.0,0.84,0.8611111111111112,0.01,0.01,0.03968253968253968,6092.36,1029.1066666666666,5063.253333333333,0.0,130202.63350237982,0.5537186740871155,full,t,False
dbpedia-entity,llm,150,0.02,static_sum,0.7833333333333333,0.0,0.9166666666666666,0.8545454545454545,0.02,0.02,0.09818181818181818,6111.326666666667,1031.4566666666667,5079.87,0.0,48755.142285286965,0.5609396715529491,full,t,False
dbpedia-entity,llm,150,0.02,per_pair,0.5333333333333333,0.0,0.9166666666666666,0.5818181818181818,0.02,0.02,0.09818181818181818,5938.14,1031.4566666666667,4906.683333333333,0.0,,0.5609396715529491,full,t,False
dbpedia-entity,llm,150,0.02,adaptive,0.7933333333333333,0.0,0.9166666666666666,0.8654545454545455,0.02,0.02,0.09818181818181818,6115.786666666667,1031.4566666666667,5084.33,0.0,42075.7681287987,0.5609396715529491,full,t,False
dbpedia-entity,llm,150,0.02,oracle,0.82,0.0,0.9166666666666666,0.8945454545454545,0.02,0.02,0.09818181818181818,6115.38,1031.4566666666667,5083.923333333333,0.0,34331.73224406135,0.5609396715529491,full,t,False
dbpedia-entity,llm,150,0.02,static_sum_v,0.7833333333333333,0.0,0.9166666666666666,0.8545454545454545,0.02,0.02,0.09818181818181818,6110.166666666667,1031.4566666666667,5078.71,0.0,48333.148072225835,0.5609396715529491,full,t,False
dbpedia-entity,llm,150,0.02,oracle_exact,0.8166666666666667,0.0,0.9166666666666666,0.8909090909090909,0.02,0.02,0.09818181818181818,6116.713333333333,1031.4566666666667,5085.256666666666,0.0,22714.654171444567,0.5609396715529491,full,t,False
dbpedia-entity,llm,150,0.02,plugin_exact,0.7866666666666666,0.0,0.9166666666666666,0.8581818181818182,0.02,0.02,0.09818181818181818,6119.456666666667,1031.4566666666667,5088.0,0.0,53332.53218640549,0.5609396715529491,full,t,False
