collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
dl212223,llm,60,0.01,static_sum,0.8666666666666667,0.0,0.8733333333333333,0.9923664122137404,0.01,0.01,0.003816793893129771,4658.386666666666,1386.5,3271.8866666666663,0.0,25998.210854296056,0.8290812015436563,full,t,False
dl212223,llm,60,0.01,per_pair,0.57,0.0,0.8733333333333333,0.6526717557251909,0.01,0.01,0.003816793893129771,4596.173333333333,1386.5,3209.673333333333,0.0,,0.8290812015436563,full,t,False
dl212223,llm,60,0.01,adaptive,0.87,0.0,0.8733333333333333,0.9961832061068703,0.01,0.01,0.003816793893129771,4653.466666666666,1386.5,3266.9666666666662,0.0,21078.94003163385,0.8290812015436563,full,t,False
dl212223,llm,60,0.01,oracle,0.87,0.0,0.8733333333333333,0.9961832061068703,0.01,0.01,0.003816793893129771,4653.696666666667,1386.5,3267.1966666666667,0.0,15178.109650723656,0.8290812015436563,full,t,False
dl212223,llm,60,0.01,static_sum_v,0.87,0.0,0.8733333333333333,0.9961832061068703,0.01,0.01,0.003816793893129771,4654.633333333333,1386.5,3268.133333333333,0.0,22956.060019792607,0.8290812015436563,full,t,False
dl212223,llm,60,0.01,oracle_exact,0.8733333333333333,0.0,0.8733333333333333,1.0,0.01,0.01,0.003816793893129771,4660.486666666667,1386.5,3273.9866666666667,0.0,8786.57696223104,0.8290812015436563,full,t,False
dl212223,llm,60,0.01,plugin_exact,0.8633333333333333,0.0,0.8733333333333333,0.9885496183206107,0.01,0.01,0.003816793893129771,4656.336666666667,1386.5,3269.836666666667,0.0,43586.96796992398,0.8290812015436563,full,t,False
dl212223,llm,60,0.02,static_sum,0.8533333333333334,0.0,0.87,0.9808429118773946,0.02,0.02,0.019157088122605363,4654.596666666666,1385.6533333333334,3268.9433333333327,0.0,28753.23224378333,0.8277720044330047,full,t,False
dl212223,llm,60,0.02,per_pair,0.7666666666666667,0.0,0.87,0.8812260536398467,0.02,0.02,0.019157088122605363,4589.946666666667,1385.6533333333334,3204.293333333333,0.0,,0.8277720044330047,full,t,False
dl212223,llm,60,0.02,adaptive,0.8533333333333334,0.0,0.87,0.9808429118773946,0.02,0.02,0.019157088122605363,4651.663333333333,1385.6533333333334,3266.0099999999993,0.0,22379.95911557249,0.8277720044330047,full,t,False
dl212223,llm,60,0.02,oracle,0.8566666666666667,0.0,0.87,0.9846743295019157,0.02,0.02,0.019157088122605363,4654.466666666666,1385.6533333333334,3268.8133333333326,0.0,15987.11525318488,0.8277720044330047,full,t,False
dl212223,llm,60,0.02,static_sum_v,0.8533333333333334,0.0,0.87,0.9808429118773946,0.02,0.02,0.019157088122605363,4653.803333333333,1385.6533333333334,3268.1499999999996,0.0,25385.862894979386,0.8277720044330047,full,t,False
dl212223,llm,60,0.02,oracle_exact,0.8633333333333333,0.0,0.87,0.9923371647509579,0.02,0.02,0.019157088122605363,4655.173333333333,1385.6533333333334,3269.5199999999995,0.0,8758.064470317198,0.8277720044330047,full,t,False
dl212223,llm,60,0.02,plugin_exact,0.85,0.0,0.87,0.9770114942528736,0.02,0.02,0.019157088122605363,4654.0,1385.6533333333334,3268.3466666666664,0.0,183719.87313773634,0.8277720044330047,full,t,False
