collection,judge,budget_full_eq,eps,method,n_train,fixed_cand,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
dbpedia-entity,llm,120,0.01,static_sum,10,pilot,0.5966666666666667,0.0,0.79,0.7552742616033755,0.01,0.01,0.07172995780590717,4485.7,512.6166666666667,3973.083333333333,0.0,196835.85844835697,0.575240420756397,full,t,False
dbpedia-entity,llm,120,0.01,oracle_exact,10,pilot,0.62,0.0,0.79,0.7848101265822784,0.01,0.01,0.07172995780590717,4492.123333333333,512.6166666666667,3979.506666666666,0.0,101922.75968930646,0.575240420756397,full,t,False
dbpedia-entity,llm,120,0.01,plugin_exact,10,pilot,0.59,0.0,0.79,0.7468354430379747,0.01,0.01,0.07172995780590717,4486.81,512.6166666666667,3974.1933333333336,0.0,779933.9595846025,0.575240420756397,full,t,False
dbpedia-entity,llm,120,0.01,per_pair,10,pilot,0.39666666666666667,0.0,0.79,0.5021097046413502,0.01,0.01,0.07172995780590717,4378.383333333333,512.6166666666667,3865.7666666666664,0.0,,0.575240420756397,full,t,False
dbpedia-entity,llm,120,0.02,static_sum,10,pilot,0.7366666666666667,0.0,0.8733333333333333,0.8435114503816794,0.02,0.02,0.05725190839694656,4540.893333333333,509.6166666666667,4031.2766666666666,0.0,118453.07694683029,0.5751209875070266,full,t,False
dbpedia-entity,llm,120,0.02,oracle_exact,10,pilot,0.7533333333333333,0.0,0.8733333333333333,0.8625954198473282,0.02,0.02,0.05725190839694656,4544.34,509.6166666666667,4034.7233333333334,0.0,56277.45578386716,0.5751209875070266,full,t,False
dbpedia-entity,llm,120,0.02,plugin_exact,10,pilot,0.7233333333333334,0.0,0.8733333333333333,0.8282442748091603,0.02,0.02,0.05725190839694656,4537.446666666667,509.6166666666667,4027.83,0.0,370718.84180773067,0.5751209875070266,full,t,False
dbpedia-entity,llm,120,0.02,per_pair,10,pilot,0.47,0.0,0.8733333333333333,0.5381679389312977,0.02,0.02,0.05725190839694656,4434.5,509.6166666666667,3924.883333333333,0.0,,0.5751209875070266,full,t,False
