collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
dbpedia-entity,llm,45,0.01,static_sum,0.5233333333333333,0.0,0.84,0.623015873015873,0.01,0.01,0.03968253968253968,2678.24,1029.1066666666666,1649.1333333333332,0.0,387253.70733822,0.5537186740871155,full,t,False
dbpedia-entity,llm,45,0.01,per_pair,0.23,0.0,0.84,0.27380952380952384,0.01,0.01,0.03968253968253968,2659.6566666666668,1029.1066666666666,1630.5500000000002,0.0,,0.5537186740871155,full,t,False
dbpedia-entity,llm,45,0.01,adaptive,0.52,0.0,0.84,0.6190476190476191,0.01,0.01,0.03968253968253968,2674.5866666666666,1029.1066666666666,1645.48,0.0,370513.903576191,0.5537186740871155,full,t,False
dbpedia-entity,llm,45,0.01,oracle,0.5233333333333333,0.0,0.84,0.623015873015873,0.01,0.01,0.03968253968253968,2678.8533333333335,1029.1066666666666,1649.746666666667,0.0,318993.0786911672,0.5537186740871155,full,t,False
dbpedia-entity,llm,45,0.01,static_sum_v,0.53,0.0,0.84,0.6309523809523809,0.01,0.01,0.03968253968253968,2678.53,1029.1066666666666,1649.4233333333336,0.0,383661.0844444272,0.5537186740871155,full,t,False
dbpedia-entity,llm,45,0.01,oracle_exact,0.5366666666666666,0.0,0.84,0.6388888888888888,0.01,0.01,0.03968253968253968,2677.4733333333334,1029.1066666666666,1648.3666666666668,0.0,246348.14703257574,0.5537186740871155,full,t,False
dbpedia-entity,llm,45,0.01,plugin_exact,0.5033333333333333,0.0,0.84,0.5992063492063492,0.01,0.01,0.03968253968253968,2679.576666666667,1029.1066666666666,1650.4700000000003,0.0,2047490.922656796,0.5537186740871155,full,t,False
dbpedia-entity,llm,45,0.02,static_sum,0.5833333333333334,0.0,0.9166666666666666,0.6363636363636364,0.02,0.02,0.09818181818181818,2697.0933333333332,1031.4566666666667,1665.6366666666665,0.0,246613.29026407652,0.5609396715529491,full,t,False
dbpedia-entity,llm,45,0.02,per_pair,0.2733333333333333,0.0,0.9166666666666666,0.29818181818181816,0.02,0.02,0.09818181818181818,2677.62,1031.4566666666667,1646.1633333333332,0.0,,0.5609396715529491,full,t,False
dbpedia-entity,llm,45,0.02,adaptive,0.6033333333333334,0.0,0.9166666666666666,0.6581818181818182,0.02,0.02,0.09818181818181818,2700.3633333333332,1031.4566666666667,1668.9066666666665,0.0,234203.30716786097,0.5609396715529491,full,t,False
dbpedia-entity,llm,45,0.02,oracle,0.6066666666666667,0.0,0.9166666666666666,0.6618181818181819,0.02,0.02,0.09818181818181818,2701.9666666666667,1031.4566666666667,1670.51,0.0,193150.67959160652,0.5609396715529491,full,t,False
dbpedia-entity,llm,45,0.02,static_sum_v,0.58,0.0,0.9166666666666666,0.6327272727272727,0.02,0.02,0.09818181818181818,2696.4166666666665,1031.4566666666667,1664.9599999999998,0.0,244489.81406045108,0.5609396715529491,full,t,False
dbpedia-entity,llm,45,0.02,oracle_exact,0.59,0.0,0.9166666666666666,0.6436363636363637,0.02,0.02,0.09818181818181818,2699.12,1031.4566666666667,1667.6633333333332,0.0,153417.48473978427,0.5609396715529491,full,t,False
dbpedia-entity,llm,45,0.02,plugin_exact,0.5366666666666666,0.0,0.9166666666666666,0.5854545454545454,0.02,0.02,0.09818181818181818,2699.52,1031.4566666666667,1668.0633333333333,0.0,680701.1673495363,0.5609396715529491,full,t,False
