collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
dl212223,llm,10,0.01,static_sum,0.25666666666666665,0.0,0.8733333333333333,0.29389312977099236,0.01,0.01,0.003816793893129771,1965.8533333333332,1386.5,579.3533333333332,0.0,307124.93720567477,0.8290812015436563,full,t,False
dl212223,llm,10,0.01,per_pair,0.01,0.0,0.8733333333333333,0.011450381679389313,0.01,0.01,0.003816793893129771,1960.6,1386.5,574.0999999999999,0.0,,0.8290812015436563,full,t,False
dl212223,llm,10,0.01,adaptive,0.29333333333333333,0.0,0.8733333333333333,0.33587786259541985,0.01,0.01,0.003816793893129771,1968.05,1386.5,581.55,0.0,298116.0828289346,0.8290812015436563,full,t,False
dl212223,llm,10,0.01,oracle,0.24666666666666667,0.0,0.8733333333333333,0.2824427480916031,0.01,0.01,0.003816793893129771,1965.0866666666666,1386.5,578.5866666666666,0.0,220503.1264872611,0.8290812015436563,full,t,False
dl212223,llm,10,0.01,static_sum_v,0.29333333333333333,0.0,0.8733333333333333,0.33587786259541985,0.01,0.01,0.003816793893129771,1964.7033333333334,1386.5,578.2033333333334,0.0,282472.93767912965,0.8290812015436563,full,t,False
dl212223,llm,10,0.01,oracle_exact,0.34,0.0,0.8733333333333333,0.3893129770992366,0.01,0.01,0.003816793893129771,1967.62,1386.5,581.1199999999999,0.0,149184.75570201964,0.8290812015436563,full,t,False
dl212223,llm,10,0.01,plugin_exact,0.3,0.0,0.8733333333333333,0.3435114503816794,0.01,0.01,0.003816793893129771,1966.7966666666666,1386.5,580.2966666666666,0.0,882211.417713677,0.8290812015436563,full,t,False
dl212223,llm,10,0.02,static_sum,0.37333333333333335,0.0,0.87,0.42911877394636017,0.02,0.02,0.019157088122605363,1964.87,1385.6533333333334,579.2166666666665,0.0,339810.4227594809,0.8277720044330047,full,t,False
dl212223,llm,10,0.02,per_pair,0.04666666666666667,0.0,0.87,0.05363984674329502,0.02,0.02,0.019157088122605363,1957.0266666666666,1385.6533333333334,571.3733333333332,0.0,,0.8277720044330047,full,t,False
dl212223,llm,10,0.02,adaptive,0.44333333333333336,0.0,0.87,0.5095785440613027,0.02,0.02,0.019157088122605363,1963.8833333333334,1385.6533333333334,578.23,0.0,324427.54935655184,0.8277720044330047,full,t,False
dl212223,llm,10,0.02,oracle,0.4166666666666667,0.0,0.87,0.4789272030651341,0.02,0.02,0.019157088122605363,1967.5233333333333,1385.6533333333334,581.8699999999999,0.0,238346.79237786352,0.8277720044330047,full,t,False
dl212223,llm,10,0.02,static_sum_v,0.42333333333333334,0.0,0.87,0.48659003831417624,0.02,0.02,0.019157088122605363,1964.3266666666666,1385.6533333333334,578.6733333333332,0.0,312267.98693214165,0.8277720044330047,full,t,False
dl212223,llm,10,0.02,oracle_exact,0.51,0.0,0.87,0.5862068965517241,0.02,0.02,0.019157088122605363,1964.67,1385.6533333333334,579.0166666666667,0.0,159738.63698318275,0.8277720044330047,full,t,False
dl212223,llm,10,0.02,plugin_exact,0.43666666666666665,0.0,0.87,0.5019157088122606,0.02,0.02,0.019157088122605363,1964.1633333333334,1385.6533333333334,578.51,0.0,2104459.1100634667,0.8277720044330047,full,t,False
