collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
dl212223,llm,20,0.01,static_sum,0.65,0.0,0.8733333333333333,0.7442748091603053,0.01,0.01,0.003816793893129771,2539.8366666666666,1386.5,1153.3366666666666,0.0,132840.73478345494,0.8290812015436563,full,t,False
dl212223,llm,20,0.01,per_pair,0.09333333333333334,0.0033333333333333335,0.8733333333333333,0.10305343511450382,0.01,0.01,0.003816793893129771,2529.45,1386.5,1142.9499999999998,0.0,,0.8290812015436563,full,t,False
dl212223,llm,20,0.01,adaptive,0.7,0.0,0.8733333333333333,0.8015267175572519,0.01,0.01,0.003816793893129771,2540.88,1386.5,1154.38,0.0,123956.19942580984,0.8290812015436563,full,t,False
dl212223,llm,20,0.01,oracle,0.6733333333333333,0.0,0.8733333333333333,0.7709923664122137,0.01,0.01,0.003816793893129771,2535.97,1386.5,1149.4699999999998,0.0,92495.36732338753,0.8290812015436563,full,t,False
dl212223,llm,20,0.01,static_sum_v,0.69,0.0,0.8733333333333333,0.7900763358778626,0.01,0.01,0.003816793893129771,2537.133333333333,1386.5,1150.6333333333332,0.0,121654.29784433173,0.8290812015436563,full,t,False
dl212223,llm,20,0.01,oracle_exact,0.73,0.0,0.8733333333333333,0.8358778625954199,0.01,0.01,0.003816793893129771,2542.5533333333333,1386.5,1156.0533333333333,0.0,59864.71262674435,0.8290812015436563,full,t,False
dl212223,llm,20,0.01,plugin_exact,0.67,0.0,0.8733333333333333,0.767175572519084,0.01,0.01,0.003816793893129771,2538.8233333333333,1386.5,1152.3233333333333,0.0,285584.5311462029,0.8290812015436563,full,t,False
dl212223,llm,20,0.02,static_sum,0.78,0.0,0.87,0.896551724137931,0.02,0.02,0.019157088122605363,2540.26,1385.6533333333334,1154.6066666666668,0.0,146133.02275655844,0.8277720044330047,full,t,False
dl212223,llm,20,0.02,per_pair,0.23,0.0,0.87,0.26436781609195403,0.02,0.02,0.019157088122605363,2525.7466666666664,1385.6533333333334,1140.093333333333,0.0,,0.8277720044330047,full,t,False
dl212223,llm,20,0.02,adaptive,0.7933333333333333,0.0,0.87,0.9118773946360154,0.02,0.02,0.019157088122605363,2535.8933333333334,1385.6533333333334,1150.24,0.0,131761.5412011381,0.8277720044330047,full,t,False
dl212223,llm,20,0.02,oracle,0.7733333333333333,0.0,0.87,0.8888888888888888,0.02,0.02,0.019157088122605363,2542.33,1385.6533333333334,1156.6766666666665,0.0,99203.623391273,0.8277720044330047,full,t,False
dl212223,llm,20,0.02,static_sum_v,0.74,0.0,0.87,0.8505747126436781,0.02,0.02,0.019157088122605363,2535.99,1385.6533333333334,1150.3366666666664,0.0,133912.60121725302,0.8277720044330047,full,t,False
dl212223,llm,20,0.02,oracle_exact,0.8266666666666667,0.0,0.87,0.9501915708812261,0.02,0.02,0.019157088122605363,2539.4866666666667,1385.6533333333334,1153.8333333333333,0.0,63357.31840567945,0.8277720044330047,full,t,False
dl212223,llm,20,0.02,plugin_exact,0.7733333333333333,0.0,0.87,0.8888888888888888,0.02,0.02,0.019157088122605363,2538.18,1385.6533333333334,1152.5266666666664,0.0,585015.4214032748,0.8277720044330047,full,t,False
