collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
cast19,llm,90,0.01,static_sum,0.2966666666666667,0.0,0.8533333333333334,0.34765625,0.008523535883341862,0.01,0.1484375,3721.65,974.6466666666666,2747.0033333333336,0.0,11649.620891079407,0.5990136063088576,full,t,False
cast19,llm,90,0.01,per_pair,0.03,0.0,0.8533333333333334,0.03515625,0.008523535883341862,0.01,0.1484375,3498.29,974.6466666666666,2523.6433333333334,0.0,,0.5990136063088576,full,t,False
cast19,llm,90,0.01,adaptive,0.36333333333333334,0.0033333333333333335,0.8533333333333334,0.421875,0.008523535883341862,0.01,0.1484375,3721.9933333333333,974.6466666666666,2747.346666666667,0.0,10754.785824031886,0.5990136063088576,full,t,False
cast19,llm,90,0.01,oracle,0.3566666666666667,0.0,0.8533333333333334,0.41796875,0.008523535883341862,0.01,0.1484375,3717.7,974.6466666666666,2743.0533333333333,0.0,9082.691866523586,0.5990136063088576,full,t,False
cast19,llm,90,0.01,static_sum_v,0.3,0.0,0.8533333333333334,0.3515625,0.008523535883341862,0.01,0.1484375,3718.1233333333334,974.6466666666666,2743.476666666667,0.0,10576.441042426031,0.5990136063088576,full,t,False
cast19,llm,90,0.01,oracle_exact,0.56,0.0,0.8533333333333334,0.65625,0.008523535883341862,0.01,0.1484375,3776.1366666666668,974.6466666666666,2801.4900000000002,0.0,3124.3361886542493,0.5990136063088576,full,t,False
cast19,llm,90,0.01,plugin_exact,0.49333333333333335,0.0,0.8533333333333334,0.578125,0.008523535883341862,0.01,0.1484375,3776.7466666666664,974.6466666666666,2802.1,0.0,14659.265250498325,0.5990136063088576,full,t,False
cast19,llm,90,0.02,static_sum,0.6633333333333333,0.0,0.9166666666666666,0.7236363636363636,0.017337507535402818,0.02,0.07272727272727272,3710.4566666666665,975.8566666666667,2734.6,0.0,5968.732912917499,0.6045792972363208,full,t,False
cast19,llm,90,0.02,per_pair,0.05,0.0,0.9166666666666666,0.05454545454545454,0.017337507535402818,0.02,0.07272727272727272,3488.5633333333335,975.8566666666667,2512.706666666667,0.0,,0.6045792972363208,full,t,False
cast19,llm,90,0.02,adaptive,0.75,0.0,0.9166666666666666,0.8181818181818182,0.017337507535402818,0.02,0.07272727272727272,3705.03,975.8566666666667,2729.1733333333336,0.0,5548.248115107785,0.6045792972363208,full,t,False
cast19,llm,90,0.02,oracle,0.7433333333333333,0.0,0.9166666666666666,0.8109090909090909,0.017337507535402818,0.02,0.07272727272727272,3705.4466666666667,975.8566666666667,2729.59,0.0,4836.346729979211,0.6045792972363208,full,t,False
cast19,llm,90,0.02,static_sum_v,0.7033333333333334,0.0,0.9166666666666666,0.7672727272727272,0.017337507535402818,0.02,0.07272727272727272,3705.7633333333333,975.8566666666667,2729.9066666666668,0.0,5429.220123880405,0.6045792972363208,full,t,False
cast19,llm,90,0.02,oracle_exact,0.8566666666666667,0.0,0.9166666666666666,0.9345454545454546,0.017337507535402818,0.02,0.07272727272727272,3764.536666666667,975.8566666666667,2788.6800000000003,0.0,1811.8296233818296,0.6045792972363208,full,t,False
cast19,llm,90,0.02,plugin_exact,0.8033333333333333,0.0,0.9166666666666666,0.8763636363636363,0.017337507535402818,0.02,0.07272727272727272,3763.3166666666666,975.8566666666667,2787.46,0.0,13061.119657375131,0.6045792972363208,full,t,False
