collection,judge,budget_full_eq,eps,method,act,wrong,feasible_frac,act_feasible,slack_q25,slack_med,slack_lt_half_eps,docs_labelled,docs_pilot,docs_sampling,dup_frac,design_obj,nonoverlap,pilot_cost,bound,legacy
antique,llm,10,0.02,plugin_exact,0.42,0.0,0.8866666666666667,0.47368421052631576,0.02,0.02,0.018796992481203006,993.2733333333333,634.0966666666667,359.1766666666666,0.0,989961.5067015379,0.5819155021949461,full,t,False
antique,llm,15,0.01,static_sum,0.3333333333333333,0.0,0.8333333333333334,0.4,0.01,0.01,0.012,1057.6466666666668,631.2633333333333,426.38333333333344,0.0,372955.4036694112,0.5787773257093349,full,t,False
antique,llm,15,0.01,static_sum_v,0.38333333333333336,0.0,0.8333333333333334,0.46,0.01,0.01,0.012,1058.0133333333333,631.2633333333333,426.75,0.0,378122.46798089135,0.5787773257093349,full,t,False
antique,llm,15,0.01,oracle_exact,0.33666666666666667,0.0,0.8333333333333334,0.404,0.01,0.01,0.012,1058.35,631.2633333333333,427.0866666666666,0.0,243928.25149848225,0.5787773257093349,full,t,False
antique,llm,15,0.01,plugin_exact,0.36,0.0,0.8333333333333334,0.432,0.01,0.01,0.012,1058.87,631.2633333333333,427.60666666666657,0.0,2581854.7817262053,0.5787773257093349,full,t,False
antique,llm,15,0.02,static_sum,0.42,0.0,0.8766666666666667,0.4790874524714829,0.02,0.02,0.03802281368821293,1055.85,631.23,424.6199999999999,0.0,265868.29117939284,0.5840299827881751,full,t,False
antique,llm,15,0.02,static_sum_v,0.44333333333333336,0.0,0.8766666666666667,0.5057034220532319,0.02,0.02,0.03802281368821293,1055.21,631.23,423.98,0.0,268354.62768913,0.5840299827881751,full,t,False
antique,llm,15,0.02,oracle_exact,0.4533333333333333,0.0,0.8766666666666667,0.5171102661596958,0.02,0.02,0.03802281368821293,1055.4566666666667,631.23,424.2266666666667,0.0,172961.32966068946,0.5840299827881751,full,t,False
antique,llm,15,0.02,plugin_exact,0.48333333333333334,0.0,0.8766666666666667,0.5513307984790875,0.02,0.02,0.03802281368821293,1054.8533333333332,631.23,423.6233333333332,0.0,692761.3926503565,0.5840299827881751,full,t,False
antique,llm,20,0.01,static_sum,0.39,0.0,0.7966666666666666,0.4895397489539749,0.01,0.01,0.0041841004184100415,1174.1333333333334,635.5533333333333,538.5800000000002,0.0,305937.8656276271,0.5786450963781167,full,t,False
antique,llm,20,0.01,static_sum_v,0.3933333333333333,0.0,0.7966666666666666,0.49372384937238495,0.01,0.01,0.0041841004184100415,1175.3,635.5533333333333,539.7466666666667,0.0,308239.02112449554,0.5786450963781167,full,t,False
antique,llm,20,0.01,oracle_exact,0.43,0.0,0.7966666666666666,0.5397489539748954,0.01,0.01,0.0041841004184100415,1175.04,635.5533333333333,539.4866666666667,0.0,195018.71926504155,0.5786450963781167,full,t,False
antique,llm,20,0.01,plugin_exact,0.42,0.0,0.7966666666666666,0.5271966527196653,0.01,0.01,0.0041841004184100415,1174.63,635.5533333333333,539.0766666666668,0.0,827337.7873192341,0.5786450963781167,full,t,False
antique,llm,20,0.02,static_sum,0.5133333333333333,0.0,0.8233333333333334,0.6234817813765182,0.02,0.02,0.032388663967611336,1165.2566666666667,631.9033333333333,533.3533333333334,0.0,280143.8170132339,0.5835481550949491,full,t,False
antique,llm,20,0.02,static_sum_v,0.49,0.0,0.8233333333333334,0.5951417004048583,0.02,0.02,0.032388663967611336,1164.8333333333333,631.9033333333333,532.93,0.0,283997.1231183848,0.5835481550949491,full,t,False
antique,llm,20,0.02,oracle_exact,0.5833333333333334,0.0,0.8233333333333334,0.708502024291498,0.02,0.02,0.032388663967611336,1163.16,631.9033333333333,531.2566666666668,0.0,180885.9246455744,0.5835481550949491,full,t,False
antique,llm,20,0.02,plugin_exact,0.5366666666666666,0.0,0.8233333333333334,0.6518218623481782,0.02,0.02,0.032388663967611336,1165.5966666666666,631.9033333333333,533.6933333333333,0.0,787777.2528404562,0.5835481550949491,full,t,False
antique,llm,30,0.01,static_sum,0.57,0.0,0.8666666666666667,0.6576923076923077,0.01,0.01,0.0,1415.7266666666667,631.2766666666666,784.45,0.0,117330.25689357106,0.5892832580836808,full,t,False
antique,llm,30,0.01,static_sum_v,0.5566666666666666,0.0,0.8666666666666667,0.6423076923076924,0.01,0.01,0.0,1415.26,631.2766666666666,783.9833333333333,0.0,118552.26935202861,0.5892832580836808,full,t,False
antique,llm,30,0.01,oracle_exact,0.5766666666666667,0.0,0.8666666666666667,0.6653846153846154,0.01,0.01,0.0,1414.7333333333333,631.2766666666666,783.4566666666667,0.0,67725.22162496914,0.5892832580836808,full,t,False
antique,llm,30,0.01,plugin_exact,0.5433333333333333,0.0,0.8666666666666667,0.6269230769230769,0.01,0.01,0.0,1417.2466666666667,631.2766666666666,785.97,0.0,440196.84888337366,0.5892832580836808,full,t,False
antique,llm,30,0.02,static_sum,0.5966666666666667,0.0,0.85,0.7019607843137254,0.02,0.02,0.03529411764705882,1416.25,636.4366666666666,779.8133333333334,0.0,137371.9388285741,0.5819605259915586,full,t,False
antique,llm,30,0.02,static_sum_v,0.6233333333333333,0.0,0.85,0.7333333333333333,0.02,0.02,0.03529411764705882,1416.98,636.4366666666666,780.5433333333334,0.0,139297.64448221013,0.5819605259915586,full,t,False
antique,llm,30,0.02,oracle_exact,0.6366666666666667,0.0,0.85,0.7490196078431373,0.02,0.02,0.03529411764705882,1417.65,636.4366666666666,781.2133333333335,0.0,82664.87869000704,0.5819605259915586,full,t,False
antique,llm,30,0.02,plugin_exact,0.6366666666666667,0.0,0.85,0.7490196078431373,0.02,0.02,0.03529411764705882,1417.1466666666668,636.4366666666666,780.7100000000002,0.0,171196.00654609723,0.5819605259915586,full,t,False
antique,llm,60,0.01,static_sum,0.6733333333333333,0.0,0.82,0.8211382113821138,0.01,0.01,0.012195121951219513,2013.6666666666667,630.9266666666666,1382.7400000000002,0.0,70873.67847654215,0.5777466087224843,full,t,False
antique,llm,60,0.01,static_sum_v,0.68,0.0,0.82,0.8292682926829268,0.01,0.01,0.012195121951219513,2011.85,630.9266666666666,1380.9233333333332,0.0,71670.09366114627,0.5777466087224843,full,t,False
antique,llm,60,0.01,oracle_exact,0.69,0.0,0.82,0.8414634146341463,0.01,0.01,0.012195121951219513,2014.7466666666667,630.9266666666666,1383.8200000000002,0.0,37847.4445698636,0.5777466087224843,full,t,False
antique,llm,60,0.01,plugin_exact,0.6866666666666666,0.0,0.82,0.8373983739837398,0.01,0.01,0.012195121951219513,2013.2466666666667,630.9266666666666,1382.3200000000002,0.0,3527230.403943397,0.5777466087224843,full,t,False
antique,llm,60,0.02,static_sum,0.6733333333333333,0.0,0.8166666666666667,0.8244897959183674,0.02,0.02,0.036734693877551024,2026.13,631.13,1395.0,0.0,69675.01408826592,0.5740089285416925,full,t,False
antique,llm,60,0.02,static_sum_v,0.6833333333333333,0.0,0.8166666666666667,0.8367346938775511,0.02,0.02,0.036734693877551024,2027.3666666666666,631.13,1396.2366666666667,0.0,70325.94457095201,0.5740089285416925,full,t,False
antique,llm,60,0.02,oracle_exact,0.7033333333333334,0.0,0.8166666666666667,0.8612244897959184,0.02,0.02,0.036734693877551024,2029.69,631.13,1398.56,0.0,35232.30621610687,0.5740089285416925,full,t,False
antique,llm,60,0.02,plugin_exact,0.7,0.0,0.8166666666666667,0.8571428571428571,0.02,0.02,0.036734693877551024,2028.3333333333333,631.13,1397.2033333333334,0.0,109413.75577668988,0.5740089285416925,full,t,False
antique,llm,90,0.01,static_sum,0.67,0.0,0.8133333333333334,0.8237704918032787,0.01,0.01,0.00819672131147541,2682.25,633.1,2049.15,0.0,31475.235026498933,0.5738931895124938,full,t,False
antique,llm,90,0.01,static_sum_v,0.6733333333333333,0.0,0.8133333333333334,0.8278688524590164,0.01,0.01,0.00819672131147541,2680.713333333333,633.1,2047.6133333333332,0.0,32009.565941958477,0.5738931895124938,full,t,False
antique,llm,90,0.01,oracle_exact,0.6833333333333333,0.0,0.8133333333333334,0.8401639344262295,0.01,0.01,0.00819672131147541,2689.63,633.1,2056.53,0.0,12189.656098950372,0.5738931895124938,full,t,False
antique,llm,90,0.01,plugin_exact,0.6833333333333333,0.0,0.8133333333333334,0.8401639344262295,0.01,0.01,0.00819672131147541,2688.4533333333334,633.1,2055.3533333333335,0.0,196947.0718754045,0.5738931895124938,full,t,False
antique,llm,90,0.02,static_sum,0.75,0.0,0.8766666666666667,0.8555133079847909,0.02,0.02,0.034220532319391636,2680.6266666666666,634.85,2045.7766666666666,0.0,21752.3365121355,0.5814063442255963,full,t,False
antique,llm,90,0.02,static_sum_v,0.7633333333333333,0.0,0.8766666666666667,0.870722433460076,0.02,0.02,0.034220532319391636,2680.4666666666667,634.85,2045.6166666666668,0.0,22307.236564913528,0.5814063442255963,full,t,False
antique,llm,90,0.02,oracle_exact,0.7733333333333333,0.0,0.8766666666666667,0.8821292775665399,0.02,0.02,0.034220532319391636,2689.1866666666665,634.85,2054.3366666666666,0.0,7819.6010576140425,0.5814063442255963,full,t,False
antique,llm,90,0.02,plugin_exact,0.7766666666666666,0.0,0.8766666666666667,0.8859315589353612,0.02,0.02,0.034220532319391636,2690.83,634.85,2055.98,0.0,22892.508382429183,0.5814063442255963,full,t,False
antique,llm,150,0.01,static_sum,0.7533333333333333,0.0,0.8433333333333334,0.8932806324110671,0.01,0.01,0.003952569169960474,3865.4333333333334,635.0233333333333,3230.41,0.0,5980.89048039105,0.5767440197627616,full,t,False
antique,llm,150,0.01,static_sum_v,0.7533333333333333,0.0,0.8433333333333334,0.8932806324110671,0.01,0.01,0.003952569169960474,3862.7366666666667,635.0233333333333,3227.713333333333,0.0,6094.539007587513,0.5767440197627616,full,t,False
antique,llm,150,0.01,oracle_exact,0.76,0.0,0.8433333333333334,0.9011857707509882,0.01,0.01,0.003952569169960474,3971.0233333333335,635.0233333333333,3336.0,0.0,613.1554217878936,0.5767440197627616,full,t,False
antique,llm,150,0.01,plugin_exact,0.7566666666666667,0.0,0.8433333333333334,0.8972332015810277,0.01,0.01,0.003952569169960474,3971.4266666666667,635.0233333333333,3336.4033333333336,0.0,16078.785276943172,0.5767440197627616,full,t,False
antique,llm,150,0.02,static_sum,0.74,0.0,0.8433333333333334,0.8774703557312253,0.02,0.02,0.023715415019762844,3903.8033333333333,631.6066666666667,3272.1966666666667,0.0,4850.19575859751,0.5847172320813492,full,t,False
antique,llm,150,0.02,static_sum_v,0.74,0.0,0.8433333333333334,0.8774703557312253,0.02,0.02,0.023715415019762844,3902.193333333333,631.6066666666667,3270.5866666666666,0.0,4968.9520355854565,0.5847172320813492,full,t,False
antique,llm,150,0.02,oracle_exact,0.7433333333333333,0.0,0.8433333333333334,0.8814229249011858,0.02,0.02,0.023715415019762844,4002.05,631.6066666666667,3370.4433333333336,0.0,268.22832602387604,0.5847172320813492,full,t,False
antique,llm,150,0.02,plugin_exact,0.74,0.0,0.8433333333333334,0.8774703557312253,0.02,0.02,0.023715415019762844,4003.45,631.6066666666667,3371.8433333333332,0.0,711.3082610899347,0.5847172320813492,full,t,False
