collection,judge,eps,method,pilot,J50_ref,J50,post_pilot_share,var_ratio,cost_ratio,saving_pred,saving_obs
dbpedia-entity,rr,0.01,ai_calib,1028.4747005208333,3580.780196078431,4361.717857142857,0.7127791586740818,1.1583631175499114,1.3059734277200292,-0.11287792969223057,-0.21809148238690734
dbpedia-entity,rr,0.01,ai_resid,1028.4747005208333,3580.780196078431,3345.4802298850573,0.7127791586740818,0.8934656313534428,0.9078088549341277,0.07593547765376751,0.06571192681725269
dbpedia-entity,rr,0.01,ai_robust_0.3,1028.4747005208333,3580.780196078431,3150.892888888889,0.7127791586740818,0.8672241352771186,0.8315690234034366,0.09463986914939909,0.12005408979315246
dbpedia-entity,rr,0.01,ai_robust_0.5,1028.4747005208333,3580.780196078431,3473.826666666667,0.7127791586740818,0.8744396473748447,0.9580953261285056,0.08949680250697924,0.02986877818663558
dbpedia-entity,rr,0.01,strat_pilot,1028.4747005208333,3580.780196078431,3870.153333333333,0.7127791586740818,0.999146896472261,1.1133771555789733,0.0006080744147637248,-0.08081287356644107
dbpedia-entity,rr,0.01,uniform_nz,1028.4747005208333,3580.780196078431,5838.9775,0.7127791586740818,1.4902491462294858,1.8847676376719258,-0.3494393739901398,-0.63064393240185
dbpedia-entity,rr,0.01,weighted_cv,1028.4747005208333,3580.780196078431,3455.920512820512,0.7127791586740818,0.8990831105678737,0.9510796479985477,0.07193145554543631,0.03486940734163513
dbpedia-entity,rr,0.01,weighted_cvl,1028.4747005208333,3580.780196078431,3346.883144654088,0.7127791586740818,0.7388468874121544,0.908358520627154,0.18614449587548232,0.06532013656702529
dbpedia-entity,rr,0.02,active_cv,1028.7592838541668,2542.8431481481484,2729.8054545454547,0.5954295157358127,1.1561317741075539,1.1234821338542478,-0.09296546664783409,-0.07352490716285964
dbpedia-entity,rr,0.02,active_judge,1028.7592838541668,2542.8431481481484,4321.4075213675205,0.5954295157358127,2.249864020088229,2.1746802242349488,-0.7442059282167502,-0.6994392770606515
dbpedia-entity,rr,0.02,ai_calib,1028.7592838541668,2542.8431481481484,2594.3571875,0.5954295157358127,1.1311760197445258,1.0340232404338265,-0.07810607391263437,-0.020258441575276454
dbpedia-entity,rr,0.02,ai_resid,1028.7592838541668,2542.8431481481484,2272.862298850575,0.5954295157358127,0.8588599745291061,0.8216869912793994,0.08403893701707461,0.10617282843190301
dbpedia-entity,rr,0.02,ai_robust_0.3,1028.7592838541668,2542.8431481481484,2192.2435087719296,0.5954295157358127,0.8595807550479483,0.7684410701122532,0.08360976302178862,0.13787702148736414
dbpedia-entity,rr,0.02,ai_robust_0.5,1028.7592838541668,2542.8431481481484,2172.573037037037,0.5954295157358127,0.861234190875058,0.7554494041954746,0.08262525852795241,0.14561264283279307
dbpedia-entity,rr,0.02,strat_pilot,1028.7592838541668,2542.8431481481484,2482.462222222222,0.5954295157358127,1.0137144489311398,0.9601204878079312,-0.008165987685652118,0.02374543863230394
dbpedia-entity,rr,0.02,uniform,1028.7592838541668,2542.8431481481484,5563.3983333333335,0.5954295157358127,2.6843468112972446,2.99497217850193,-1.0029098061818786,-1.1878653181518235
dbpedia-entity,rr,0.02,uniform_nz,1028.7592838541668,2542.8431481481484,3372.0015646258503,0.5954295157358127,1.4462255939074282,1.5476304424288538,-0.2656958892892254,-0.3260753291376013
dbpedia-entity,rr,0.02,weighted_cv,1028.7592838541668,2542.8431481481484,2278.0974398625426,0.5954295157358127,0.8774902375420425,0.8251446207644139,0.0729459285332511,0.10411405378204697
dbpedia-entity,rr,0.02,weighted_cvl,1028.7592838541668,2542.8431481481484,2048.768888888889,0.5954295157358127,0.7392889510799271,0.673681048381262,0.15523505360545478,0.19429993533776324
dl212223,llm,0.01,active_cv,1387.409375,1957.7811979166665,2648.7987640449437,0.29133583646814887,2.6960030936806625,2.2115212189036155,-0.49410647995002405,-0.35295954770819615
dl212223,llm,0.01,active_judge,1387.409375,1957.7811979166665,2897.2892424242427,0.29133583646814887,3.521542312189481,2.6471852338414723,-0.7346156387115527,-0.4798840879191888
dl212223,llm,0.01,ai_calib,1387.409375,1957.7811979166665,2297.6448611111114,0.29133583646814887,1.5085574438235783,1.5958633465736616,-0.1481610082884458,-0.1735963464947481
dl212223,llm,0.01,ai_resid,1387.409375,1957.7811979166665,1896.276511627907,0.29133583646814887,1.100246064463924,0.8921673830690868,-0.029205271043237283,0.03141550565211704
dl212223,llm,0.01,ai_robust_0.3,1387.409375,1957.7811979166665,1869.3871794871795,0.29133583646814887,0.9303601176098963,0.8450238688554541,0.02028859338766436,0.045150100799593806
dl212223,llm,0.01,ai_robust_0.5,1387.409375,1957.7811979166665,1929.802893081761,0.29133583646814887,0.9275527310229602,0.9509472528081158,0.02110648570725886,0.014290823134208264
dl212223,llm,0.01,strat_pilot,1387.409375,1957.7811979166665,1978.5655782312924,0.29133583646814887,1.0108363914847855,1.0364400545039942,-0.003157029177516323,-0.010616293759866169
dl212223,llm,0.01,uniform,1387.409375,1957.7811979166665,4578.612297297297,0.29133583646814887,6.049822464511948,5.594951913961471,-1.4711942517142373,-1.3386741593848868
dl212223,llm,0.01,uniform_nz,1387.409375,1957.7811979166665,3188.634761904762,0.29133583646814887,2.713097179290584,3.157984519105404,-0.4990865996798487,-0.6286982249588888
dl212223,llm,0.01,weighted_cv,1387.409375,1957.7811979166665,1917.2956976744185,0.29133583646814887,0.9737468122243763,0.9290191089117614,0.007648494420566708,0.02067927727844654
dl212223,llm,0.01,weighted_cvl,1387.409375,1957.7811979166665,1882.6038666666668,0.29133583646814887,0.7991224673641426,0.868195923729943,0.05852282399812539,0.03839925081004869
dl212223,llm,0.02,active_cv,1387.0278124999998,1783.3806741573032,2386.607361111111,0.2222480412627501,2.643944377411246,2.5219435642056056,-0.36536341782456067,-0.3382489760571443
dl212223,llm,0.02,active_judge,1387.0278124999998,1783.3806741573032,2527.410611111111,0.2222480412627501,3.427434500589032,2.877190778547007,-0.5394925630495343,-0.41720197360856925
dl212223,llm,0.02,ai_calib,1387.0278124999998,1783.3806741573032,2009.6565873015868,0.2222480412627501,1.4487559377311658,1.570895116533629,-0.09973512816578027,-0.12688032141606853
dl212223,llm,0.02,ai_resid,1387.0278124999998,1783.3806741573032,1806.5318095238097,0.2222480412627501,0.9876011340535472,1.0584104155819707,0.002755623670478546,-0.012981600452436126
dl212223,llm,0.02,ai_robust_0.3,1387.0278124999998,1783.3806741573032,1821.6191666666666,0.2222480412627501,0.8888278227384654,1.0964758835081285,0.024707798639291314,-0.02144157613877473
dl212223,llm,0.02,ai_robust_0.5,1387.0278124999998,1783.3806741573032,1779.7475308641976,0.2222480412627501,0.896905639200097,0.9908335636132056,0.022912519753013682,0.002037222532324634
dl212223,llm,0.02,strat_pilot,1387.0278124999998,1783.3806741573032,1785.1216666666667,0.2222480412627501,0.9847936156336563,1.0043925317003735,0.0033795891401083916,-0.0009762315665924337
dl212223,llm,0.02,uniform,1387.0278124999998,1783.3806741573032,4092.18827309237,0.2222480412627501,5.7156941548057025,6.825131649815914,-1.0480537890997672,-1.2946240992692388
dl212223,llm,0.02,uniform_nz,1387.0278124999998,1783.3806741573032,2613.0708333333337,0.2222480412627501,2.704095805151835,3.0933118931115504,-0.3787319548190644,-0.4652344679960614
dl212223,llm,0.02,weighted_cv,1387.0278124999998,1783.3806741573032,1788.5231790123457,0.2222480412627501,0.9429441585341998,1.012974562195766,0.012680549008372097,-0.0028835710342507426
dl212223,llm,0.02,weighted_cvl,1387.0278124999998,1783.3806741573032,1722.009195402299,0.2222480412627501,0.7914206211902955,0.8451594912210635,0.04635635838825798,0.03441299978424628
