collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
trec-covid,rr,2,0.01,uniform,0.006666666666666667,0.0,1.6161265230842756,1762.9233333333334,1667.04,0.0,shared,full,t,0.006666666666666667,0.006666666666666667
trec-covid,rr,2,0.01,uniform_nz,0.016666666666666666,0.0,0.9578651819740611,1763.7066666666667,1667.04,0.0,shared,full,t,0.01,0.03
trec-covid,rr,2,0.01,weighted,0.14666666666666667,0.0,0.32598130084793653,1762.77,1667.04,0.0,shared,full,t,0.09333333333333334,0.17666666666666667
trec-covid,rr,2,0.01,active_judge,0.06,0.0,0.8043518860549717,1762.97,1667.04,0.0,shared,full,t,0.04666666666666667,0.07333333333333333
trec-covid,rr,2,0.01,strat_pilot,0.16666666666666666,0.0,0.3354690636920716,1762.1966666666667,1667.04,0.0,shared,full,t,0.06666666666666667,0.18333333333333332
trec-covid,rr,2,0.01,weighted_cv,0.47,0.0,0.13582527787113624,1762.08,1667.04,0.0,shared,full,t,0.17,0.43
trec-covid,rr,2,0.01,active_cv,0.49,0.0,0.16968096638202534,1763.7966666666666,1667.04,0.0,shared,full,t,0.16,0.47333333333333333
trec-covid,rr,2,0.01,weighted_cvl,0.23666666666666666,0.0,0.26170612514673874,1763.0233333333333,1667.04,0.0,shared,full,t,0.08666666666666667,0.23666666666666666
trec-covid,rr,2,0.02,uniform,0.013333333333333334,0.0,1.8223358489751271,1760.6833333333334,1665.0566666666666,0.0,shared,full,t,0.006666666666666667,0.02
trec-covid,rr,2,0.02,uniform_nz,0.04,0.0,0.9594455456029695,1761.8733333333332,1665.0566666666666,0.0,shared,full,t,0.013333333333333334,0.056666666666666664
trec-covid,rr,2,0.02,weighted,0.23,0.0,0.329923173210705,1761.26,1665.0566666666666,0.0,shared,full,t,0.08,0.25
trec-covid,rr,2,0.02,active_judge,0.09333333333333334,0.0,0.7760562191384915,1760.7866666666666,1665.0566666666666,0.0,shared,full,t,0.04,0.11
trec-covid,rr,2,0.02,strat_pilot,0.15666666666666668,0.0,0.3406774072341719,1760.8433333333332,1665.0566666666666,0.0,shared,full,t,0.056666666666666664,0.18666666666666668
trec-covid,rr,2,0.02,weighted_cv,0.5433333333333333,0.0,0.13537006630075138,1760.7733333333333,1665.0566666666666,0.0,shared,full,t,0.20333333333333334,0.5133333333333333
trec-covid,rr,2,0.02,active_cv,0.5533333333333333,0.0,0.2045370418342098,1761.4466666666667,1665.0566666666666,0.0,shared,full,t,0.21,0.5066666666666667
trec-covid,rr,2,0.02,weighted_cvl,0.28,0.0,0.2658134784038014,1760.2166666666667,1665.0566666666666,0.0,shared,full,t,0.09333333333333334,0.2833333333333333
