collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
webis-touche2020,llm,5,0.01,uniform,0.44666666666666666,0.0,0.09572882877556341,893.8033333333333,758.7833333333333,0.0,shared,full,t,0.13333333333333333,0.43
webis-touche2020,llm,5,0.01,uniform_nz,0.6533333333333333,0.0,0.06692976287807195,894.0566666666666,758.7833333333333,0.0,shared,full,t,0.22666666666666666,0.6
webis-touche2020,llm,5,0.01,weighted,0.8433333333333334,0.0,0.05098099648029541,893.5666666666667,758.7833333333333,0.0,shared,full,t,0.31333333333333335,0.78
webis-touche2020,llm,5,0.01,active_judge,0.2866666666666667,0.0,0.17000333902794654,894.43,758.7833333333333,0.0,shared,full,t,0.09,0.2833333333333333
webis-touche2020,llm,5,0.01,strat_pilot,0.8533333333333334,0.0,0.053390089752205154,894.5966666666667,758.7833333333333,0.0,shared,full,t,0.31333333333333335,0.7933333333333333
webis-touche2020,llm,5,0.01,weighted_cv,0.9266666666666666,0.0,0.029212083215108393,893.7266666666667,758.7833333333333,0.0,shared,full,t,0.52,0.9
webis-touche2020,llm,5,0.01,active_cv,0.7166666666666667,0.0,0.05847546157284766,894.6966666666667,758.7833333333333,0.0,shared,full,t,0.4066666666666667,0.69
webis-touche2020,llm,5,0.01,weighted_cvl,0.9066666666666666,0.0,0.029148858953803262,893.39,758.7833333333333,0.0,shared,full,t,0.54,0.8933333333333333
webis-touche2020,llm,5,0.02,uniform,0.5866666666666667,0.0,0.10589268808995854,894.4766666666667,759.32,0.0,shared,full,t,0.21333333333333335,0.5833333333333334
webis-touche2020,llm,5,0.02,uniform_nz,0.81,0.0,0.06435174828161583,894.93,759.32,0.0,shared,full,t,0.25666666666666665,0.7766666666666666
webis-touche2020,llm,5,0.02,weighted,0.9633333333333334,0.0,0.05089843013692492,895.4533333333334,759.32,0.0,shared,full,t,0.43,0.93
webis-touche2020,llm,5,0.02,active_judge,0.4066666666666667,0.0,0.1678103860806543,894.14,759.32,0.0,shared,full,t,0.11333333333333333,0.39666666666666667
webis-touche2020,llm,5,0.02,strat_pilot,0.9666666666666667,0.0,0.050771638227373427,894.85,759.32,0.0,shared,full,t,0.42,0.9433333333333334
webis-touche2020,llm,5,0.02,weighted_cv,1.0,0.0,0.029224608630359743,895.1333333333333,759.32,0.0,shared,full,t,0.7466666666666667,0.9866666666666667
webis-touche2020,llm,5,0.02,active_cv,0.7833333333333333,0.0,0.05669338337603807,894.2566666666667,759.32,0.0,shared,full,t,0.47333333333333333,0.7666666666666667
webis-touche2020,llm,5,0.02,weighted_cvl,0.9833333333333333,0.0,0.02855236764315376,895.2433333333333,759.32,0.0,shared,full,t,0.7666666666666667,0.97
