collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound
cast19,llm,30,0.01,uniform,0.016666666666666666,0.0033333333333333335,0.25683820320951534,977.3666666666667,499.81,0.021132480751520254,per_pair,cutoff,t
cast19,llm,30,0.01,weighted,0.023333333333333334,0.0033333333333333335,0.06649327871541003,936.24,499.81,0.04082710611206315,per_pair,cutoff,t
cast19,llm,30,0.01,active_judge,0.0033333333333333335,0.0,0.1923698737069978,877.54,499.81,0.09981412062546051,per_pair,cutoff,t
cast19,llm,30,0.01,strat_pilot,0.02666666666666667,0.0033333333333333335,0.06537090150751687,932.6466666666666,499.81,0.041377689124617645,per_pair,cutoff,t
cast19,llm,30,0.01,weighted_cv,0.043333333333333335,0.0,0.04198630614500114,933.4,499.81,0.04168259280474101,per_pair,cutoff,t
cast19,llm,30,0.01,active_cv,0.02,0.0,0.09737422959246664,875.1766666666666,499.81,0.09959218174922325,per_pair,cutoff,t
cast19,llm,30,0.01,weighted_cvl,0.02666666666666667,0.0033333333333333335,0.041474008598702906,935.6,499.81,0.041784188801476836,per_pair,cutoff,t
cast19,llm,30,0.02,uniform,0.01,0.0033333333333333335,0.26240642874819065,949.7066666666667,487.7033333333333,0.02146727199581193,per_pair,cutoff,t
cast19,llm,30,0.02,weighted,0.043333333333333335,0.0,0.06611189401666588,906.9,487.7033333333333,0.04175493052161177,per_pair,cutoff,t
cast19,llm,30,0.02,active_judge,0.006666666666666667,0.0,0.19407444150651246,851.08,487.7033333333333,0.09983287804269153,per_pair,cutoff,t
cast19,llm,30,0.02,strat_pilot,0.03666666666666667,0.0,0.0669608248488048,906.75,487.7033333333333,0.042488442661997715,per_pair,cutoff,t
cast19,llm,30,0.02,weighted_cv,0.09666666666666666,0.0,0.041045959335528084,906.2666666666667,487.7033333333333,0.041846387725488994,per_pair,cutoff,t
cast19,llm,30,0.02,active_cv,0.07666666666666666,0.0,0.09379378534144006,851.2033333333334,487.7033333333333,0.10030963772487335,per_pair,cutoff,t
cast19,llm,30,0.02,weighted_cvl,0.08,0.0,0.04127568190095034,905.9466666666667,487.7033333333333,0.04220149796639417,per_pair,cutoff,t
cast19,llm,45,0.01,uniform,0.01,0.0,0.21068424376508824,1661.8866666666668,495.37,0.03857998643070309,per_pair,cutoff,t
cast19,llm,45,0.01,weighted,0.05333333333333334,0.0,0.050535216626948445,1547.73,495.37,0.07193160215392268,per_pair,cutoff,t
cast19,llm,45,0.01,active_judge,0.02666666666666667,0.0,0.13272541329991733,1411.67,495.37,0.15417113284256123,per_pair,cutoff,t
cast19,llm,45,0.01,strat_pilot,0.056666666666666664,0.0,0.05104595882347641,1546.0166666666667,495.37,0.07274459316843544,per_pair,cutoff,t
