collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
trec-covid,llm,2,0.01,uniform,0.0,0.0,1.602803489405374,928.8833333333333,832.66,0.0,shared,full,t,0.0033333333333333335,0.0033333333333333335
trec-covid,llm,2,0.01,uniform_nz,0.006666666666666667,0.0,0.8710825054757106,929.3566666666667,832.66,0.0,shared,full,t,0.01,0.016666666666666666
trec-covid,llm,2,0.01,weighted,0.08,0.0,0.3320017183827203,928.3766666666667,832.66,0.0,shared,full,t,0.05333333333333334,0.08
trec-covid,llm,2,0.01,active_judge,0.05,0.0,1.2581452491645473,929.05,832.66,0.0,shared,full,t,0.043333333333333335,0.06333333333333334
trec-covid,llm,2,0.01,strat_pilot,0.08666666666666667,0.0,0.3331355263765605,928.6833333333333,832.66,0.0,shared,full,t,0.07666666666666666,0.11333333333333333
trec-covid,llm,2,0.01,weighted_cv,0.38333333333333336,0.0,0.09166527213246776,928.4166666666666,832.66,0.0,shared,full,t,0.24666666666666667,0.37333333333333335
trec-covid,llm,2,0.01,active_cv,0.23,0.0,0.3401659546411691,929.2333333333333,832.66,0.0,shared,full,t,0.13,0.20333333333333334
trec-covid,llm,2,0.01,weighted_cvl,0.23333333333333334,0.0,0.156366426167371,928.8933333333333,832.66,0.0,shared,full,t,0.14,0.23333333333333334
trec-covid,llm,2,0.02,uniform,0.0,0.0,1.7320787607750214,926.66,830.5066666666667,0.0,shared,full,t,0.006666666666666667,0.013333333333333334
trec-covid,llm,2,0.02,uniform_nz,0.01,0.0,0.9168181474118287,927.4066666666666,830.5066666666667,0.0,shared,full,t,0.013333333333333334,0.016666666666666666
trec-covid,llm,2,0.02,weighted,0.11,0.0,0.33010918859394933,925.6833333333333,830.5066666666667,0.0,shared,full,t,0.08,0.10666666666666667
trec-covid,llm,2,0.02,active_judge,0.056666666666666664,0.0,1.3252431016373387,926.8133333333334,830.5066666666667,0.0,shared,full,t,0.06333333333333334,0.07
trec-covid,llm,2,0.02,strat_pilot,0.11,0.0,0.3446981764486952,926.1966666666667,830.5066666666667,0.0,shared,full,t,0.08,0.12
trec-covid,llm,2,0.02,weighted_cv,0.4266666666666667,0.0,0.09697237955134218,927.15,830.5066666666667,0.0,shared,full,t,0.28,0.4266666666666667
trec-covid,llm,2,0.02,active_cv,0.37333333333333335,0.0,0.30932597379253823,926.16,830.5066666666667,0.0,shared,full,t,0.23,0.35
trec-covid,llm,2,0.02,weighted_cvl,0.27,0.0,0.15398628742262854,926.9666666666667,830.5066666666667,0.0,shared,full,t,0.17,0.29333333333333333
