collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
dl212223,llm,90,0.01,uniform,0.5966666666666667,0.0,0.12719206477639253,5067.566666666667,1388.8566666666666,0.0,shared,full,t,0.42333333333333334,0.52
dl212223,llm,90,0.01,weighted,0.8833333333333333,0.0,0.032748938662359256,5059.41,1388.8566666666666,0.0,shared,full,t,0.84,0.8633333333333333
dl212223,llm,90,0.01,active_judge,0.8766666666666667,0.0,0.04196412546692106,5041.086666666667,1388.8566666666666,0.0,shared,full,t,0.8266666666666667,0.8466666666666667
dl212223,llm,90,0.01,strat_pilot,0.8766666666666667,0.0,0.032744220168731374,5064.35,1388.8566666666666,0.0,shared,full,t,0.8466666666666667,0.86
dl212223,llm,90,0.01,weighted_cv,0.8766666666666667,0.0,0.03313897291641669,5063.536666666667,1388.8566666666666,0.0,shared,full,t,0.85,0.86
dl212223,llm,90,0.01,active_cv,0.8766666666666667,0.0,0.039689857014890924,5038.2,1388.8566666666666,0.0,shared,full,t,0.8233333333333334,0.8566666666666667
dl212223,llm,90,0.01,weighted_cvl,0.8766666666666667,0.0,0.03133712218693336,5060.746666666667,1388.8566666666666,0.0,shared,full,t,0.85,0.8633333333333333
dl212223,llm,90,0.02,uniform,0.72,0.0,0.1247974279657726,5089.493333333333,1390.8933333333334,0.0,shared,full,t,0.6133333333333333,0.6666666666666666
dl212223,llm,90,0.02,weighted,0.89,0.0,0.03258244743551939,5092.446666666667,1390.8933333333334,0.0,shared,full,t,0.8866666666666667,0.8866666666666667
dl212223,llm,90,0.02,active_judge,0.8866666666666667,0.0,0.041637588931492706,5068.88,1390.8933333333334,0.0,shared,full,t,0.88,0.8866666666666667
dl212223,llm,90,0.02,strat_pilot,0.89,0.0,0.03276284601407967,5085.83,1390.8933333333334,0.0,shared,full,t,0.8833333333333333,0.8866666666666667
dl212223,llm,90,0.02,weighted_cv,0.89,0.0,0.03334646945218992,5089.63,1390.8933333333334,0.0,shared,full,t,0.8833333333333333,0.8866666666666667
dl212223,llm,90,0.02,active_cv,0.89,0.0,0.039626273236297666,5069.74,1390.8933333333334,0.0,shared,full,t,0.8766666666666667,0.8833333333333333
dl212223,llm,90,0.02,weighted_cvl,0.89,0.0,0.031198693075695633,5089.71,1390.8933333333334,0.0,shared,full,t,0.8866666666666667,0.8866666666666667
