collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
neuclir_eng,llm,10,0.01,uniform,0.013333333333333334,0.0033333333333333335,0.5189074081875514,1011.49,702.4933333333333,0.0,shared,full,t,0.01,0.01
neuclir_eng,llm,10,0.01,uniform_nz,0.06,0.0,0.18231215606216442,1012.16,702.4933333333333,0.0,shared,full,t,0.03333333333333333,0.04666666666666667
neuclir_eng,llm,10,0.01,weighted,0.23,0.0,0.0796061954484228,1010.5533333333333,702.4933333333333,0.0,shared,full,t,0.15666666666666668,0.2
neuclir_eng,llm,10,0.01,active_judge,0.05,0.0033333333333333335,0.2978165802111397,1011.6166666666667,702.4933333333333,0.0,shared,full,t,0.03333333333333333,0.05
neuclir_eng,llm,10,0.01,strat_pilot,0.19,0.0,0.07919814597941544,1010.1,702.4933333333333,0.0,shared,full,t,0.11666666666666667,0.15666666666666668
neuclir_eng,llm,10,0.01,weighted_cv,0.21666666666666667,0.0,0.08340753701553356,1011.24,702.4933333333333,0.0,shared,full,t,0.13666666666666666,0.18
neuclir_eng,llm,10,0.01,active_cv,0.08,0.0033333333333333335,0.22495554669900955,1009.9266666666666,702.4933333333333,0.0,shared,full,t,0.06666666666666667,0.07666666666666666
neuclir_eng,llm,10,0.01,weighted_cvl,0.24333333333333335,0.0,0.06807664523686326,1010.3933333333333,702.4933333333333,0.0,shared,full,t,0.12333333333333334,0.18
neuclir_eng,llm,10,0.02,uniform,0.023333333333333334,0.006666666666666667,0.5628139858389158,1016.18,711.9066666666666,0.0,shared,full,t,0.016666666666666666,0.023333333333333334
neuclir_eng,llm,10,0.02,uniform_nz,0.11,0.006666666666666667,0.17053551453873034,1016.7666666666667,711.9066666666666,0.0,shared,full,t,0.056666666666666664,0.09333333333333334
neuclir_eng,llm,10,0.02,weighted,0.28,0.0,0.0806102635382406,1015.02,711.9066666666666,0.0,shared,full,t,0.15,0.21333333333333335
neuclir_eng,llm,10,0.02,active_judge,0.09666666666666666,0.0,0.29689115094523133,1016.1466666666666,711.9066666666666,0.0,shared,full,t,0.07666666666666666,0.08666666666666667
neuclir_eng,llm,10,0.02,strat_pilot,0.29,0.0,0.0820403448434651,1016.39,711.9066666666666,0.0,shared,full,t,0.18333333333333332,0.23666666666666666
neuclir_eng,llm,10,0.02,weighted_cv,0.2733333333333333,0.0,0.08340073233749862,1014.1,711.9066666666666,0.0,shared,full,t,0.17,0.21333333333333335
neuclir_eng,llm,10,0.02,active_cv,0.14,0.0,0.23101447703098055,1016.97,711.9066666666666,0.0,shared,full,t,0.10333333333333333,0.14
neuclir_eng,llm,10,0.02,weighted_cvl,0.33,0.0033333333333333335,0.06788445626910994,1015.4,711.9066666666666,0.0,shared,full,t,0.20333333333333334,0.27666666666666667
