collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound
antique,inv,90,0.01,weighted_cvl,0.9033333333333333,0.0,0.04731946836528247,2414.5266666666666,633.0433333333333,0.0,shared,full,t
antique,inv,90,0.02,uniform,0.8233333333333334,0.0,0.16060026890736143,2418.3766666666666,630.04,0.0,shared,full,t
antique,inv,90,0.02,weighted,0.9466666666666667,0.0,0.04805792775630391,2409.7733333333335,630.04,0.0,shared,full,t
antique,inv,90,0.02,active_judge,0.91,0.0,0.10190789069850399,2400.8866666666668,630.04,0.0,shared,full,t
antique,inv,90,0.02,strat_pilot,0.9533333333333334,0.0,0.047922140562550265,2405.8366666666666,630.04,0.0,shared,full,t
antique,inv,90,0.02,weighted_cv,0.9466666666666667,0.0,0.05565463513965666,2407.6866666666665,630.04,0.0,shared,full,t
antique,inv,90,0.02,active_cv,0.8966666666666666,0.0,0.12207476531454416,2400.6666666666665,630.04,0.0,shared,full,t
antique,inv,90,0.02,weighted_cvl,0.9466666666666667,0.0,0.04775201210092156,2405.3633333333332,630.04,0.0,shared,full,t
antique,inv,120,0.01,uniform,0.79,0.0,0.10660071702887788,3015.5733333333333,632.1,0.0,shared,full,t
antique,inv,120,0.01,weighted,0.9066666666666666,0.0,0.037934376883982567,2978.0633333333335,632.1,0.0,shared,full,t
antique,inv,120,0.01,active_judge,0.89,0.0,0.06255038791816787,2959.63,632.1,0.0,shared,full,t
antique,inv,120,0.01,strat_pilot,0.9,0.0,0.038047551169939395,2978.3733333333334,632.1,0.0,shared,full,t
antique,inv,120,0.01,weighted_cv,0.9,0.0,0.04152302165750117,2980.46,632.1,0.0,shared,full,t
antique,inv,120,0.01,active_cv,0.8966666666666666,0.0,0.07420806401396098,2959.0533333333333,632.1,0.0,shared,full,t
antique,inv,120,0.01,weighted_cvl,0.89,0.0,0.03822940894564566,2980.133333333333,632.1,0.0,shared,full,t
antique,inv,120,0.02,uniform,0.8566666666666667,0.0033333333333333335,0.1069956967546505,3023.21,631.0933333333334,0.0,shared,full,t
antique,inv,120,0.02,weighted,0.9133333333333333,0.0,0.03762784737812551,2990.6233333333334,631.0933333333334,0.0,shared,full,t
antique,inv,120,0.02,active_judge,0.91,0.0,0.06255456207132468,2971.2066666666665,631.0933333333334,0.0,shared,full,t
antique,inv,120,0.02,strat_pilot,0.92,0.0,0.03750877164221149,2989.97,631.0933333333334,0.0,shared,full,t
antique,inv,120,0.02,weighted_cv,0.9233333333333333,0.0,0.04113104529522798,2990.5066666666667,631.0933333333334,0.0,shared,full,t
antique,inv,120,0.02,active_cv,0.9033333333333333,0.0,0.07409139401347085,2971.96,631.0933333333334,0.0,shared,full,t
antique,inv,120,0.02,weighted_cvl,0.9133333333333333,0.0,0.03789031089988126,2992.2033333333334,631.0933333333334,0.0,shared,full,t
antique,inv,150,0.01,uniform,0.8733333333333333,0.0,0.08079559200569579,3590.7633333333333,633.21,0.0,shared,full,t
antique,inv,150,0.01,weighted,0.92,0.0,0.03346970558531912,3490.9466666666667,633.21,0.0,shared,full,t
antique,inv,150,0.01,active_judge,0.9233333333333333,0.0,0.04469297206159417,3437.8533333333335,633.21,0.0,shared,full,t
antique,inv,150,0.01,strat_pilot,0.92,0.0,0.03349847246478819,3491.4366666666665,633.21,0.0,shared,full,t
antique,inv,150,0.01,weighted_cv,0.92,0.0,0.03522794020351787,3490.943333333333,633.21,0.0,shared,full,t
antique,inv,150,0.01,active_cv,0.92,0.0,0.04997698770453278,3437.94,633.21,0.0,shared,full,t
antique,inv,150,0.01,weighted_cvl,0.9166666666666666,0.0,0.033400948241265264,3492.33,633.21,0.0,shared,full,t
antique,inv,150,0.02,uniform,0.9166666666666666,0.0,0.07866741248903382,3640.0066666666667,628.0366666666666,0.0,shared,full,t
antique,inv,150,0.02,weighted,0.9533333333333334,0.0,0.033550359135125066,3548.86,628.0366666666666,0.0,shared,full,t
antique,inv,150,0.02,active_judge,0.9466666666666667,0.0,0.04390037567518857,3494.5266666666666,628.0366666666666,0.0,shared,full,t
antique,inv,150,0.02,strat_pilot,0.9533333333333334,0.0,0.03358810920742199,3550.1766666666667,628.0366666666666,0.0,shared,full,t
antique,inv,150,0.02,weighted_cv,0.9566666666666667,0.0,0.03508486440987483,3550.1366666666668,628.0366666666666,0.0,shared,full,t
antique,inv,150,0.02,active_cv,0.95,0.0,0.04949245811457898,3494.41,628.0366666666666,0.0,shared,full,t
antique,inv,150,0.02,weighted_cvl,0.9566666666666667,0.0,0.033555930089433715,3548.84,628.0366666666666,0.0,shared,full,t
