collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound
cast19,inv,30,0.01,uniform,0.0,0.0,0.19276198746817252,1712.9066666666668,976.57,0.0,shared,full,bet
cast19,inv,30,0.01,weighted,0.0,0.0,0.05015633545585163,1708.4066666666668,976.57,0.0,shared,full,bet
cast19,inv,30,0.01,active_judge,0.0,0.0,0.11483917044061542,1709.1266666666668,976.57,0.0,shared,full,bet
cast19,inv,30,0.01,strat_pilot,0.0,0.0,0.05123273051787804,1707.7933333333333,976.57,0.0,shared,full,bet
cast19,inv,30,0.01,weighted_cv,0.0,0.0,0.05974616122896611,1707.24,976.57,0.0,shared,full,bet
cast19,inv,30,0.01,active_cv,0.0,0.0,0.13174429861157214,1708.53,976.57,0.0,shared,full,bet
cast19,inv,30,0.01,weighted_cvl,0.0,0.0,0.05123460119726678,1709.1333333333334,976.57,0.0,shared,full,bet
cast19,inv,30,0.02,uniform,0.0,0.0,0.18725165079931272,1708.7466666666667,973.88,0.0,shared,full,bet
cast19,inv,30,0.02,weighted,0.0,0.0,0.05057354331569207,1706.9466666666667,973.88,0.0,shared,full,bet
cast19,inv,30,0.02,active_judge,0.0,0.0,0.11802730227417509,1706.4,973.88,0.0,shared,full,bet
cast19,inv,30,0.02,strat_pilot,0.0,0.0,0.05048271898944893,1705.48,973.88,0.0,shared,full,bet
cast19,inv,30,0.02,weighted_cv,0.0,0.0,0.05967976267581024,1706.9266666666667,973.88,0.0,shared,full,bet
cast19,inv,30,0.02,active_cv,0.0,0.0,0.13374218493543255,1707.0866666666666,973.88,0.0,shared,full,bet
cast19,inv,30,0.02,weighted_cvl,0.0,0.0,0.050886135681334974,1706.36,973.88,0.0,shared,full,bet
cast19,inv,45,0.01,uniform,0.0,0.0,0.11750693356957252,2067.5466666666666,975.1566666666666,0.0,shared,full,bet
cast19,inv,45,0.01,weighted,0.0,0.0,0.03166421672421415,2061.1366666666668,975.1566666666666,0.0,shared,full,bet
cast19,inv,45,0.01,active_judge,0.0,0.0,0.06708313116408822,2061.8333333333335,975.1566666666666,0.0,shared,full,bet
cast19,inv,45,0.01,strat_pilot,0.0,0.0,0.03190547201647071,2063.3733333333334,975.1566666666666,0.0,shared,full,bet
cast19,inv,45,0.01,weighted_cv,0.0,0.0,0.03603150200815069,2064.2166666666667,975.1566666666666,0.0,shared,full,bet
cast19,inv,45,0.01,active_cv,0.0,0.0,0.07536502670150763,2063.2766666666666,975.1566666666666,0.0,shared,full,bet
cast19,inv,45,0.01,weighted_cvl,0.0,0.0,0.03161426060989393,2061.6066666666666,975.1566666666666,0.0,shared,full,bet
cast19,inv,45,0.02,uniform,0.0,0.0,0.10946879742943624,2087.5233333333335,973.1433333333333,0.0,shared,full,bet
cast19,inv,45,0.02,weighted,0.0,0.0,0.03172534220287044,2083.9333333333334,973.1433333333333,0.0,shared,full,bet
cast19,inv,45,0.02,active_judge,0.0,0.0,0.0656035747553274,2083.32,973.1433333333333,0.0,shared,full,bet
cast19,inv,45,0.02,strat_pilot,0.0,0.0,0.03173014540534646,2083.96,973.1433333333333,0.0,shared,full,bet
cast19,inv,45,0.02,weighted_cv,0.0,0.0,0.0359568758930888,2085.5633333333335,973.1433333333333,0.0,shared,full,bet
cast19,inv,45,0.02,active_cv,0.0,0.0,0.07851439867229734,2082.62,973.1433333333333,0.0,shared,full,bet
cast19,inv,45,0.02,weighted_cvl,0.0,0.0,0.03172059833372771,2086.06,973.1433333333333,0.0,shared,full,bet
cast19,inv,60,0.01,uniform,0.0,0.0,0.08795250891617346,2460.9966666666664,974.6333333333333,0.0,shared,full,bet
cast19,inv,60,0.01,weighted,0.0,0.0,0.024765226031208794,2449.5533333333333,974.6333333333333,0.0,shared,full,bet
cast19,inv,60,0.01,active_judge,0.0,0.0,0.04825353138312811,2449.23,974.6333333333333,0.0,shared,full,bet
cast19,inv,60,0.01,strat_pilot,0.0,0.0,0.024545953007097922,2447.46,974.6333333333333,0.0,shared,full,bet
cast19,inv,60,0.01,weighted_cv,0.0,0.0,0.02771765143556673,2452.44,974.6333333333333,0.0,shared,full,bet
cast19,inv,60,0.01,active_cv,0.0,0.0,0.055462932074547736,2447.423333333333,974.6333333333333,0.0,shared,full,bet
cast19,inv,60,0.01,weighted_cvl,0.0,0.0,0.02470439992158927,2450.0833333333335,974.6333333333333,0.0,shared,full,bet
cast19,inv,60,0.02,uniform,0.0,0.0,0.08911623168984135,2451.9966666666664,973.3266666666667,0.0,shared,full,bet
cast19,inv,60,0.02,weighted,0.0,0.0,0.025267534746270703,2446.6466666666665,973.3266666666667,0.0,shared,full,bet
cast19,inv,60,0.02,active_judge,0.0,0.0,0.05019262698566835,2442.3733333333334,973.3266666666667,0.0,shared,full,bet
