collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
neuclir_eng,rr,90,0.01,uniform,0.37333333333333335,0.0,0.06578869521647634,3583.0866666666666,708.2633333333333,0.0,shared,full,t,0.2,0.2833333333333333
neuclir_eng,rr,90,0.01,uniform_nz,0.7233333333333334,0.0,0.02094409410675641,3310.4966666666664,708.2633333333333,0.0,shared,full,t,0.5033333333333333,0.5633333333333334
neuclir_eng,rr,90,0.01,weighted,0.7466666666666667,0.0,0.019847948269653273,3310.66,708.2633333333333,0.0,shared,full,t,0.5366666666666666,0.5733333333333334
neuclir_eng,rr,90,0.01,active_judge,0.7133333333333334,0.0,0.021544594871958662,3257.1666666666665,708.2633333333333,0.0,shared,full,t,0.48,0.5633333333333334
neuclir_eng,rr,90,0.01,strat_pilot,0.7433333333333333,0.0,0.019895033923249143,3310.983333333333,708.2633333333333,0.0,shared,full,t,0.52,0.5633333333333334
neuclir_eng,rr,90,0.01,weighted_cv,0.7366666666666667,0.0,0.020223737711178108,3310.79,708.2633333333333,0.0,shared,full,t,0.53,0.56
neuclir_eng,rr,90,0.01,active_cv,0.7033333333333334,0.0,0.022508922457858002,3258.0333333333333,708.2633333333333,0.0,shared,full,t,0.49,0.5633333333333334
neuclir_eng,rr,90,0.01,weighted_cvl,0.74,0.0,0.019911724634201232,3310.5066666666667,708.2633333333333,0.0,shared,full,t,0.53,0.5833333333333334
neuclir_eng,rr,90,0.02,uniform,0.49333333333333335,0.0033333333333333335,0.06289336196471865,3566.7633333333333,705.7433333333333,0.0,shared,full,t,0.30666666666666664,0.41333333333333333
neuclir_eng,rr,90,0.02,uniform_nz,0.74,0.0,0.02059349646884651,3295.3733333333334,705.7433333333333,0.0,shared,full,t,0.5666666666666667,0.6333333333333333
neuclir_eng,rr,90,0.02,weighted,0.7633333333333333,0.0,0.01942324975034732,3292.1566666666668,705.7433333333333,0.0,shared,full,t,0.5833333333333334,0.6466666666666666
neuclir_eng,rr,90,0.02,active_judge,0.7433333333333333,0.0,0.021137422137984016,3241.633333333333,705.7433333333333,0.0,shared,full,t,0.55,0.6333333333333333
neuclir_eng,rr,90,0.02,strat_pilot,0.7633333333333333,0.0,0.019402966028914063,3292.7433333333333,705.7433333333333,0.0,shared,full,t,0.59,0.6533333333333333
neuclir_eng,rr,90,0.02,weighted_cv,0.7566666666666667,0.0,0.019835561387272264,3293.24,705.7433333333333,0.0,shared,full,t,0.5733333333333334,0.6366666666666667
neuclir_eng,rr,90,0.02,active_cv,0.72,0.0,0.022121283157354902,3240.1633333333334,705.7433333333333,0.0,shared,full,t,0.55,0.6233333333333333
neuclir_eng,rr,90,0.02,weighted_cvl,0.7666666666666667,0.0,0.019554939199614537,3294.3333333333335,705.7433333333333,0.0,shared,full,t,0.5866666666666667,0.6466666666666666
