collection,judge,budget_full_eq,eps,method,act,wrong,var_est
dl212223,llm,60,0.026586170199264344,uniform,0.03,0.03,0.11268196071483177
dl212223,llm,60,0.026586170199264344,weighted,0.0,0.0,0.0339404860556145
dl212223,llm,60,0.026586170199264344,active_judge,0.006666666666666667,0.006666666666666667,0.07734561683673648
dl212223,llm,60,0.026586170199264344,strat_pilot,0.0033333333333333335,0.0033333333333333335,0.03410592914036241
dl212223,llm,60,0.026586170199264344,weighted_cv,0.0,0.0,0.03389222171412367
dl212223,llm,60,0.026586170199264344,active_cv,0.006666666666666667,0.006666666666666667,0.06523022460562052
dl212223,llm,90,0.03907120137410526,uniform,0.013333333333333334,0.013333333333333334,0.07266551682891217
dl212223,llm,90,0.03907120137410526,weighted,0.0,0.0,0.021522754522958706
dl212223,llm,90,0.03907120137410526,active_judge,0.0,0.0,0.03165407554559953
dl212223,llm,90,0.03907120137410526,strat_pilot,0.0,0.0,0.021581876731673503
dl212223,llm,90,0.03907120137410526,weighted_cv,0.0,0.0,0.02172724021585572
dl212223,llm,90,0.03907120137410526,active_cv,0.0,0.0,0.029031070138493396
