collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
dl212223,llm,30,0.01,uniform,0.10666666666666667,0.0,0.41140434071516563,2609.3633333333332,1386.7233333333334,0.0,shared,full,t,0.08666666666666667,0.11
dl212223,llm,30,0.01,weighted,0.82,0.0,0.07780307567438886,2605.3766666666666,1386.7233333333334,0.0,shared,full,t,0.6633333333333333,0.74
dl212223,llm,30,0.01,active_judge,0.36333333333333334,0.0,0.21477100309373082,2608.32,1386.7233333333334,0.0,shared,full,t,0.23666666666666666,0.32
dl212223,llm,30,0.01,strat_pilot,0.77,0.0,0.07646960148468412,2604.6133333333332,1386.7233333333334,0.0,shared,full,t,0.65,0.71
dl212223,llm,30,0.01,weighted_cv,0.8133333333333334,0.0033333333333333335,0.07569733189016462,2608.7433333333333,1386.7233333333334,0.0,shared,full,t,0.6633333333333333,0.7533333333333333
dl212223,llm,30,0.01,active_cv,0.48,0.0,0.17765034224008705,2606.87,1386.7233333333334,0.0,shared,full,t,0.30666666666666664,0.39666666666666667
dl212223,llm,30,0.01,weighted_cvl,0.8533333333333334,0.0,0.06526720120873444,2606.53,1386.7233333333334,0.0,shared,full,t,0.7166666666666667,0.7833333333333333
dl212223,llm,30,0.02,uniform,0.2,0.0,0.37517236038785995,2597.72,1384.4966666666667,0.0,shared,full,t,0.12666666666666668,0.17
dl212223,llm,30,0.02,weighted,0.8533333333333334,0.0,0.0763507796989779,2596.923333333333,1384.4966666666667,0.0,shared,full,t,0.8033333333333333,0.83
dl212223,llm,30,0.02,active_judge,0.5366666666666666,0.0,0.21729581538990017,2598.5433333333335,1384.4966666666667,0.0,shared,full,t,0.39666666666666667,0.4766666666666667
dl212223,llm,30,0.02,strat_pilot,0.8633333333333333,0.0,0.07632500766079396,2597.7366666666667,1384.4966666666667,0.0,shared,full,t,0.7733333333333333,0.8266666666666667
dl212223,llm,30,0.02,weighted_cv,0.8633333333333333,0.0,0.07426154023800938,2594.55,1384.4966666666667,0.0,shared,full,t,0.7966666666666666,0.83
dl212223,llm,30,0.02,active_cv,0.63,0.0,0.17234035381444643,2596.96,1384.4966666666667,0.0,shared,full,t,0.49666666666666665,0.5533333333333333
dl212223,llm,30,0.02,weighted_cvl,0.86,0.0,0.06481571983581084,2597.96,1384.4966666666667,0.0,shared,full,t,0.8133333333333334,0.8466666666666667
