collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
webis-touche2020,llm,45,0.01,uniform,1.0,0.0,0.015623201213292226,1819.94,758.6466666666666,0.0,shared,full,t,0.9233333333333333,1.0
webis-touche2020,llm,45,0.01,uniform_nz,1.0,0.0,0.015623201213292226,1541.69,758.6466666666666,0.0,shared,full,t,0.9233333333333333,1.0
webis-touche2020,llm,45,0.01,weighted,1.0,0.0,0.015623201213292226,1541.69,758.6466666666666,0.0,shared,full,t,0.9233333333333333,1.0
webis-touche2020,llm,45,0.01,active_judge,1.0,0.0,0.015669768111573702,1531.5433333333333,758.6466666666666,0.0,shared,full,t,0.9233333333333333,1.0
webis-touche2020,llm,45,0.01,strat_pilot,1.0,0.0,0.015623201213292226,1541.69,758.6466666666666,0.0,shared,full,t,0.9233333333333333,1.0
webis-touche2020,llm,45,0.01,weighted_cv,1.0,0.0,0.015623201213292227,1541.69,758.6466666666666,0.0,shared,full,t,0.9233333333333333,1.0
webis-touche2020,llm,45,0.01,active_cv,1.0,0.0,0.015627243154838162,1531.7766666666666,758.6466666666666,0.0,shared,full,t,0.9233333333333333,1.0
webis-touche2020,llm,45,0.01,weighted_cvl,1.0,0.0,0.015623201213292226,1541.69,758.6466666666666,0.0,shared,full,t,0.9233333333333333,1.0
webis-touche2020,llm,45,0.02,uniform,1.0,0.0,0.015746298534631938,1820.1233333333332,758.4266666666666,0.0,shared,full,t,1.0,1.0
webis-touche2020,llm,45,0.02,uniform_nz,1.0,0.0,0.015746298534631938,1541.18,758.4266666666666,0.0,shared,full,t,1.0,1.0
webis-touche2020,llm,45,0.02,weighted,1.0,0.0,0.015746298534631938,1541.18,758.4266666666666,0.0,shared,full,t,1.0,1.0
webis-touche2020,llm,45,0.02,active_judge,1.0,0.0,0.015740598798357187,1530.9133333333334,758.4266666666666,0.0,shared,full,t,1.0,1.0
webis-touche2020,llm,45,0.02,strat_pilot,1.0,0.0,0.015746298534631938,1541.18,758.4266666666666,0.0,shared,full,t,1.0,1.0
webis-touche2020,llm,45,0.02,weighted_cv,1.0,0.0,0.015746298534631938,1541.18,758.4266666666666,0.0,shared,full,t,1.0,1.0
webis-touche2020,llm,45,0.02,active_cv,1.0,0.0,0.01576221939202668,1530.7633333333333,758.4266666666666,0.0,shared,full,t,1.0,1.0
webis-touche2020,llm,45,0.02,weighted_cvl,1.0,0.0,0.015746298534631938,1541.18,758.4266666666666,0.0,shared,full,t,1.0,1.0
