collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound
dbpedia-entity,rr,20,0.01,uniform,0.06333333333333334,0.0,0.22638000231412012,1617.1333333333334,1028.8833333333334,0.0,shared,full,t
dbpedia-entity,rr,20,0.01,weighted,0.14666666666666667,0.0033333333333333335,0.08537429589114251,1617.93,1028.8833333333334,0.0,shared,full,t
dbpedia-entity,rr,20,0.01,active_judge,0.04,0.0033333333333333335,0.19660855166996252,1616.5366666666666,1028.8833333333334,0.0,shared,full,t
dbpedia-entity,rr,20,0.01,strat_pilot,0.10333333333333333,0.0,0.08586799674255667,1618.2666666666667,1028.8833333333334,0.0,shared,full,t
dbpedia-entity,rr,20,0.01,weighted_cv,0.14666666666666667,0.0,0.07583003272397151,1616.79,1028.8833333333334,0.0,shared,full,t
dbpedia-entity,rr,20,0.01,active_cv,0.13666666666666666,0.0,0.09932625381498676,1616.44,1028.8833333333334,0.0,shared,full,t
dbpedia-entity,rr,20,0.01,weighted_cvl,0.16333333333333333,0.0033333333333333335,0.06494654523414264,1617.0466666666666,1028.8833333333334,0.0,shared,full,t
dbpedia-entity,rr,20,0.02,uniform,0.1,0.0,0.24761383874552137,1612.15,1028.1766666666667,0.0,shared,full,t
dbpedia-entity,rr,20,0.02,weighted,0.21,0.0,0.08593954243955114,1611.3766666666668,1028.1766666666667,0.0,shared,full,t
dbpedia-entity,rr,20,0.02,active_judge,0.1,0.0,0.17985141002615793,1610.6166666666666,1028.1766666666667,0.0,shared,full,t
dbpedia-entity,rr,20,0.02,strat_pilot,0.23,0.0,0.08654125790109109,1611.6666666666667,1028.1766666666667,0.0,shared,full,t
dbpedia-entity,rr,20,0.02,weighted_cv,0.25333333333333335,0.0,0.0759647566385829,1610.31,1028.1766666666667,0.0,shared,full,t
dbpedia-entity,rr,20,0.02,active_cv,0.19,0.0,0.09979028670792867,1613.47,1028.1766666666667,0.0,shared,full,t
dbpedia-entity,rr,20,0.02,weighted_cvl,0.26,0.0,0.06511278103525843,1608.7833333333333,1028.1766666666667,0.0,shared,full,t
dbpedia-entity,rr,30,0.01,uniform,0.08333333333333333,0.0,0.2250933893793639,1900.21,1029.9866666666667,0.0,shared,full,t
