collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
antique,rr,90,0.01,weighted_cv,0.9733333333333334,0.0,2440.0633333333335,633.26,0.0,0.04443508176685676,shared,full,binary,t
antique,rr,90,0.01,ai_calib,0.9733333333333334,0.0,2438.2633333333333,633.26,0.0,0.05393527551414459,shared,full,binary,t
antique,rr,90,0.01,ai_resid,0.9733333333333334,0.0,2442.286666666667,633.26,0.0,0.04368769857773181,shared,full,binary,t
antique,rr,90,0.01,ai_robust_0.5,0.9733333333333334,0.0,2442.1666666666665,633.26,0.0,0.04374472598275618,shared,full,binary,t
antique,rr,90,0.01,ai_robust_0.3,0.9733333333333334,0.0,2441.11,633.26,0.0,0.044169003552194726,shared,full,binary,t
antique,rr,90,0.02,weighted_cv,0.9566666666666667,0.0,2433.2166666666667,632.7633333333333,0.0,0.04318992210636735,shared,full,binary,t
antique,rr,90,0.02,ai_calib,0.9566666666666667,0.0,2431.3533333333335,632.7633333333333,0.0,0.05279022676827671,shared,full,binary,t
antique,rr,90,0.02,ai_resid,0.9566666666666667,0.0,2433.96,632.7633333333333,0.0,0.04355454423072815,shared,full,binary,t
antique,rr,90,0.02,ai_robust_0.5,0.9566666666666667,0.0,2434.713333333333,632.7633333333333,0.0,0.04314700268575341,shared,full,binary,t
antique,rr,90,0.02,ai_robust_0.3,0.9566666666666667,0.0,2435.4133333333334,632.7633333333333,0.0,0.042892539050424144,shared,full,binary,t
