collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
antique,inv,60,0.01,weighted_cv,0.9333333333333333,0.0,1833.0466666666666,630.1566666666666,0.0,0.08593517430284671,shared,full,binary,t
antique,inv,60,0.01,ai_calib,0.84,0.0,1834.0033333333333,630.1566666666666,0.0,0.19290024708618497,shared,full,binary,t
antique,inv,60,0.01,ai_resid,0.94,0.0,1832.4266666666667,630.1566666666666,0.0,0.0868009718965416,shared,full,binary,t
antique,inv,60,0.01,ai_robust_0.5,0.9366666666666666,0.0,1829.66,630.1566666666666,0.0,0.0859569091832564,shared,full,binary,t
antique,inv,60,0.01,ai_robust_0.3,0.94,0.0,1834.4733333333334,630.1566666666666,0.0,0.08767002013398,shared,full,binary,t
antique,inv,60,0.02,weighted_cv,0.9633333333333334,0.0,1828.0933333333332,630.0533333333333,0.0,0.08786354070002858,shared,full,binary,t
antique,inv,60,0.02,ai_calib,0.9033333333333333,0.0,1828.7966666666666,630.0533333333333,0.0,0.1952003281161621,shared,full,binary,t
antique,inv,60,0.02,ai_resid,0.9466666666666667,0.0,1829.4933333333333,630.0533333333333,0.0,0.09793881768765896,shared,full,binary,t
antique,inv,60,0.02,ai_robust_0.5,0.96,0.0,1829.03,630.0533333333333,0.0,0.08761575978104726,shared,full,binary,t
antique,inv,60,0.02,ai_robust_0.3,0.9633333333333334,0.0,1826.9566666666667,630.0533333333333,0.0,0.08710268741763891,shared,full,binary,t
