collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
antique,inv,20,0.01,weighted_cv,0.6366666666666667,0.0,1034.9533333333334,632.83,0.0,0.17302640883129153,shared,full,binary,t
antique,inv,20,0.01,ai_calib,0.33,0.0,1034.4733333333334,632.83,0.0,0.40176701922038355,shared,full,binary,t
antique,inv,20,0.01,ai_resid,0.6766666666666666,0.0,1035.14,632.83,0.0,0.17219996550568117,shared,full,binary,t
antique,inv,20,0.01,ai_robust_0.5,0.63,0.0,1034.62,632.83,0.0,0.17133778228676858,shared,full,binary,t
antique,inv,20,0.01,ai_robust_0.3,0.68,0.0,1035.2433333333333,632.83,0.0,0.1729691760418441,shared,full,binary,t
antique,inv,20,0.02,weighted_cv,0.7533333333333333,0.0,1031.1633333333334,630.86,0.0,0.1710214572811037,shared,full,binary,t
antique,inv,20,0.02,ai_calib,0.33,0.0,1031.4233333333334,630.86,0.0,0.40305942505274045,shared,full,binary,t
antique,inv,20,0.02,ai_resid,0.77,0.0,1030.9866666666667,630.86,0.0,0.1693959105256424,shared,full,binary,t
antique,inv,20,0.02,ai_robust_0.5,0.7566666666666667,0.0,1029.44,630.86,0.0,0.1695347353251402,shared,full,binary,t
antique,inv,20,0.02,ai_robust_0.3,0.7766666666666666,0.0,1031.72,630.86,0.0,0.1678199943375462,shared,full,binary,t
