collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
cast19,rr,120,0.01,weighted_cv,0.7566666666666667,0.0,3749.9133333333334,973.1166666666667,0.0,0.013081103736529381,shared,full,binary,t
cast19,rr,120,0.01,ai_calib,0.71,0.0033333333333333335,3720.67,973.1166666666667,0.0,0.013557365704818393,shared,full,binary,t
cast19,rr,120,0.01,ai_resid,0.7266666666666667,0.0,3729.6033333333335,973.1166666666667,0.0,0.013425639997357712,shared,full,binary,t
cast19,rr,120,0.01,ai_robust_0.5,0.7333333333333333,0.0,3742.516666666667,973.1166666666667,0.0,0.012962045535925549,shared,full,binary,t
cast19,rr,120,0.01,ai_robust_0.3,0.7333333333333333,0.0,3735.2166666666667,973.1166666666667,0.0,0.013017308692478406,shared,full,binary,t
cast19,rr,120,0.02,weighted_cv,0.9433333333333334,0.0,3740.52,978.02,0.0,0.01294297158164512,shared,full,binary,t
cast19,rr,120,0.02,ai_calib,0.9166666666666666,0.0,3709.0833333333335,978.02,0.0,0.013523277275338511,shared,full,binary,t
cast19,rr,120,0.02,ai_resid,0.9066666666666666,0.0,3716.6633333333334,978.02,0.0,0.014682690794477263,shared,full,binary,t
cast19,rr,120,0.02,ai_robust_0.5,0.9433333333333334,0.0,3729.9466666666667,978.02,0.0,0.012885205839342499,shared,full,binary,t
cast19,rr,120,0.02,ai_robust_0.3,0.94,0.0,3724.8633333333332,978.02,0.0,0.012908193007311402,shared,full,binary,t
