collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
dl212223,llm,45,0.01,weighted_cv,0.88,0.0,3216.7266666666665,1385.5633333333333,0.0,0.05228728565215313,shared,full,binary,t
dl212223,llm,45,0.01,ai_calib,0.79,0.0,3215.58,1385.5633333333333,0.0,0.06740265223961772,shared,full,binary,t
dl212223,llm,45,0.01,ai_resid,0.84,0.0,3215.92,1385.5633333333333,0.0,0.057746989311499894,shared,full,binary,t
dl212223,llm,45,0.01,ai_robust_0.5,0.8666666666666667,0.0,3216.8566666666666,1385.5633333333333,0.0,0.050522972809310944,shared,full,binary,t
dl212223,llm,45,0.01,ai_robust_0.3,0.8666666666666667,0.0,3216.4566666666665,1385.5633333333333,0.0,0.05025720656194962,shared,full,binary,t
dl212223,llm,45,0.02,weighted_cv,0.8766666666666667,0.0,3209.31,1391.3566666666666,0.0,0.05168553762734774,shared,full,binary,t
dl212223,llm,45,0.02,ai_calib,0.8666666666666667,0.0,3204.193333333333,1391.3566666666666,0.0,0.06689428005707285,shared,full,binary,t
dl212223,llm,45,0.02,ai_resid,0.8566666666666667,0.0,3204.1133333333332,1391.3566666666666,0.0,0.054059906474876414,shared,full,binary,t
dl212223,llm,45,0.02,ai_robust_0.5,0.88,0.0,3206.8766666666666,1391.3566666666666,0.0,0.05000098447314935,shared,full,binary,t
dl212223,llm,45,0.02,ai_robust_0.3,0.88,0.0,3208.266666666667,1391.3566666666666,0.0,0.049685622968653885,shared,full,binary,t
