collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
antique,llm,5,0.01,weighted_cv,0.24,0.0,731.43,630.5733333333334,0.0,0.08484947020315294,shared,full,binary,t
antique,llm,5,0.01,ai_calib,0.22666666666666666,0.0,730.7466666666667,630.5733333333334,0.0,0.11543445928348994,shared,full,binary,t
antique,llm,5,0.01,ai_resid,0.31,0.0,731.2166666666667,630.5733333333334,0.0,0.07989041055582669,shared,full,binary,t
antique,llm,5,0.01,ai_robust_0.5,0.27,0.0,731.5433333333333,630.5733333333334,0.0,0.08314620725989635,shared,full,binary,t
antique,llm,5,0.01,ai_robust_0.3,0.2633333333333333,0.0,731.3233333333334,630.5733333333334,0.0,0.08504607208287661,shared,full,binary,t
antique,llm,5,0.02,weighted_cv,0.28,0.0,731.3866666666667,631.4233333333333,0.0,0.08524744310690807,shared,full,binary,t
antique,llm,5,0.02,ai_calib,0.25666666666666665,0.0,730.8966666666666,631.4233333333333,0.0,0.11444731680349496,shared,full,binary,t
antique,llm,5,0.02,ai_resid,0.3233333333333333,0.0,729.9466666666667,631.4233333333333,0.0,0.07783686066015622,shared,full,binary,t
antique,llm,5,0.02,ai_robust_0.5,0.36333333333333334,0.0,730.64,631.4233333333333,0.0,0.08222918857394718,shared,full,binary,t
antique,llm,5,0.02,ai_robust_0.3,0.37,0.0,730.59,631.4233333333333,0.0,0.0840491294335083,shared,full,binary,t
antique,llm,10,0.01,weighted_cv,0.54,0.0,830.7933333333333,631.89,0.0,0.08347148771357092,shared,full,binary,t
antique,llm,10,0.01,ai_calib,0.42,0.0,829.97,631.89,0.0,0.11754297192064342,shared,full,binary,t
antique,llm,10,0.01,ai_resid,0.5333333333333333,0.0,830.8,631.89,0.0,0.08218024929296608,shared,full,binary,t
antique,llm,10,0.01,ai_robust_0.5,0.5233333333333333,0.0,831.4333333333333,631.89,0.0,0.08340236796240053,shared,full,binary,t
antique,llm,10,0.01,ai_robust_0.3,0.5133333333333333,0.0,830.73,631.89,0.0,0.08307756794149888,shared,full,binary,t
antique,llm,10,0.02,weighted_cv,0.63,0.0,829.1366666666667,630.1933333333334,0.0,0.08236466560076476,shared,full,binary,t
antique,llm,10,0.02,ai_calib,0.48,0.0,828.6466666666666,630.1933333333334,0.0,0.1116208483423741,shared,full,binary,t
antique,llm,10,0.02,ai_resid,0.63,0.0,828.8333333333334,630.1933333333334,0.0,0.08241431299899303,shared,full,binary,t
antique,llm,10,0.02,ai_robust_0.5,0.6066666666666667,0.0,828.64,630.1933333333334,0.0,0.08359723460799783,shared,full,binary,t
antique,llm,10,0.02,ai_robust_0.3,0.6266666666666667,0.0,828.58,630.1933333333334,0.0,0.08235761118598596,shared,full,binary,t
antique,llm,15,0.01,weighted_cv,0.67,0.0,933.2666666666667,634.52,0.0,0.08334477498294621,shared,full,binary,t
antique,llm,15,0.01,ai_calib,0.55,0.0,932.0766666666667,634.52,0.0,0.11586803632217164,shared,full,binary,t
antique,llm,15,0.01,ai_resid,0.6866666666666666,0.0,932.4433333333334,634.52,0.0,0.08377406041421767,shared,full,binary,t
antique,llm,15,0.01,ai_robust_0.5,0.6666666666666666,0.0,931.4966666666667,634.52,0.0,0.0823362978735288,shared,full,binary,t
antique,llm,15,0.01,ai_robust_0.3,0.6766666666666666,0.0,932.81,634.52,0.0,0.0823945450801973,shared,full,binary,t
antique,llm,15,0.02,weighted_cv,0.7966666666666666,0.0,938.4733333333334,633.9566666666667,0.0,0.08741349819375178,shared,full,binary,t
antique,llm,15,0.02,ai_calib,0.6433333333333333,0.0,937.7533333333333,633.9566666666667,0.0,0.12040462437422249,shared,full,binary,t
antique,llm,15,0.02,ai_resid,0.78,0.0,936.85,633.9566666666667,0.0,0.08609663674807183,shared,full,binary,t
antique,llm,15,0.02,ai_robust_0.5,0.7966666666666666,0.0,937.55,633.9566666666667,0.0,0.08449938617691848,shared,full,binary,t
antique,llm,15,0.02,ai_robust_0.3,0.8266666666666667,0.0,937.7266666666667,633.9566666666667,0.0,0.08518654055521357,shared,full,binary,t
antique,llm,20,0.01,weighted_cv,0.8433333333333334,0.0,1033.8066666666666,629.63,0.0,0.0870207352264569,shared,full,binary,t
antique,llm,20,0.01,ai_calib,0.7,0.0,1033.98,629.63,0.0,0.12049936608503946,shared,full,binary,t
antique,llm,20,0.01,ai_resid,0.8366666666666667,0.0,1034.46,629.63,0.0,0.08536788847028548,shared,full,binary,t
antique,llm,20,0.01,ai_robust_0.5,0.8433333333333334,0.0,1034.9533333333334,629.63,0.0,0.08652801178876666,shared,full,binary,t
antique,llm,20,0.01,ai_robust_0.3,0.84,0.0,1031.7366666666667,629.63,0.0,0.08422003985055987,shared,full,binary,t
antique,llm,20,0.02,weighted_cv,0.8666666666666667,0.0,1035.0066666666667,631.53,0.0,0.08501645558649075,shared,full,binary,t
antique,llm,20,0.02,ai_calib,0.7533333333333333,0.0,1034.5133333333333,631.53,0.0,0.11584914123365858,shared,full,binary,t
antique,llm,20,0.02,ai_resid,0.88,0.0,1034.8733333333332,631.53,0.0,0.08312015919219644,shared,full,binary,t
antique,llm,20,0.02,ai_robust_0.5,0.8466666666666667,0.0,1034.48,631.53,0.0,0.08447204394986726,shared,full,binary,t
antique,llm,20,0.02,ai_robust_0.3,0.8733333333333333,0.0,1033.6966666666667,631.53,0.0,0.08234981085896428,shared,full,binary,t
