collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
dl212223,llm,10,0.01,weighted_cv,0.41,0.0,1791.94,1381.8366666666666,0.0,0.12191064948714396,shared,full,binary,t
dl212223,llm,10,0.01,ai_calib,0.26666666666666666,0.0,1789.9,1381.8366666666666,0.0,0.18788569616154607,shared,full,binary,t
dl212223,llm,10,0.01,ai_resid,0.4266666666666667,0.0,1792.5166666666667,1381.8366666666666,0.0,0.13131906697951828,shared,full,binary,t
dl212223,llm,10,0.01,ai_robust_0.5,0.38,0.0033333333333333335,1790.8066666666666,1381.8366666666666,0.0,0.11397890805261217,shared,full,binary,t
dl212223,llm,10,0.01,ai_robust_0.3,0.43333333333333335,0.0,1790.9,1381.8366666666666,0.0,0.11649193654789369,shared,full,binary,t
dl212223,llm,10,0.02,weighted_cv,0.48,0.0,1795.7466666666667,1384.7433333333333,0.0,0.11825825749616506,shared,full,binary,t
dl212223,llm,10,0.02,ai_calib,0.35,0.0,1797.1533333333334,1384.7433333333333,0.0,0.18763971152484488,shared,full,binary,t
dl212223,llm,10,0.02,ai_resid,0.4866666666666667,0.0033333333333333335,1794.6733333333334,1384.7433333333333,0.0,0.13778238869956624,shared,full,binary,t
dl212223,llm,10,0.02,ai_robust_0.5,0.52,0.0,1794.6833333333334,1384.7433333333333,0.0,0.11384663506210747,shared,full,binary,t
dl212223,llm,10,0.02,ai_robust_0.3,0.4666666666666667,0.0,1795.6233333333332,1384.7433333333333,0.0,0.11296885773281216,shared,full,binary,t
