collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
cast19,rr,120,0.01,weighted_cv,0.26,0.0,3749.9133333333334,973.1166666666667,0.0,0.013081103736529381,shared,full,binary,t
cast19,rr,120,0.01,ai_calib,0.25333333333333335,0.0,3720.67,973.1166666666667,0.0,0.013557365704818393,shared,full,binary,t
cast19,rr,120,0.01,ai_resid,0.26,0.0,3729.6033333333335,973.1166666666667,0.0,0.013425639997357712,shared,full,binary,t
cast19,rr,120,0.01,ai_robust_0.5,0.28,0.0,3742.516666666667,973.1166666666667,0.0,0.012962045535925549,shared,full,binary,t
cast19,rr,120,0.01,ai_robust_0.3,0.25333333333333335,0.0,3735.2166666666667,973.1166666666667,0.0,0.013017308692478406,shared,full,binary,t
cast19,rr,120,0.02,weighted_cv,0.5733333333333334,0.0,3740.52,978.02,0.0,0.01294297158164512,shared,full,binary,t
cast19,rr,120,0.02,ai_calib,0.5566666666666666,0.0,3709.0833333333335,978.02,0.0,0.013523277275338511,shared,full,binary,t
cast19,rr,120,0.02,ai_resid,0.5466666666666666,0.0,3716.6633333333334,978.02,0.0,0.014682690794477263,shared,full,binary,t
cast19,rr,120,0.02,ai_robust_0.5,0.5633333333333334,0.0,3729.9466666666667,978.02,0.0,0.012885205839342499,shared,full,binary,t
cast19,rr,120,0.02,ai_robust_0.3,0.58,0.0,3724.8633333333332,978.02,0.0,0.012908193007311402,shared,full,binary,t
cast19,rr,150,0.01,weighted_cv,0.25,0.0,4148.61,976.2566666666667,0.0,0.01231845663513442,shared,full,binary,t
cast19,rr,150,0.01,ai_calib,0.24666666666666667,0.0,4117.126666666667,976.2566666666667,0.0,0.01247516392016915,shared,full,binary,t
cast19,rr,150,0.01,ai_resid,0.22,0.0,4119.22,976.2566666666667,0.0,0.013010181815517802,shared,full,binary,t
cast19,rr,150,0.01,ai_robust_0.5,0.24666666666666667,0.0,4134.37,976.2566666666667,0.0,0.012329081026084824,shared,full,binary,t
cast19,rr,150,0.01,ai_robust_0.3,0.23,0.0,4128.133333333333,976.2566666666667,0.0,0.012296688617165541,shared,full,binary,t
cast19,rr,150,0.02,weighted_cv,0.6066666666666667,0.0,4068.1233333333334,977.6733333333333,0.0,0.01188352317701141,shared,full,binary,t
cast19,rr,150,0.02,ai_calib,0.6066666666666667,0.0,4037.6833333333334,977.6733333333333,0.0,0.012058425125496711,shared,full,binary,t
cast19,rr,150,0.02,ai_resid,0.6066666666666667,0.0,4042.24,977.6733333333333,0.0,0.012151313603722664,shared,full,binary,t
cast19,rr,150,0.02,ai_robust_0.5,0.6033333333333334,0.0,4054.6366666666668,977.6733333333333,0.0,0.011886544391780256,shared,full,binary,t
cast19,rr,150,0.02,ai_robust_0.3,0.5866666666666667,0.0,4050.483333333333,977.6733333333333,0.0,0.011897562488693711,shared,full,binary,t
cast19,rr,200,0.01,weighted_cv,0.24,0.0,4308.52,972.0933333333334,0.0,0.012030446465408167,shared,full,binary,t
cast19,rr,200,0.01,ai_calib,0.23666666666666666,0.0,4304.15,972.0933333333334,0.0,0.01206685801520035,shared,full,binary,t
cast19,rr,200,0.01,ai_resid,0.23,0.0,4301.07,972.0933333333334,0.0,0.012047781020375781,shared,full,binary,t
cast19,rr,200,0.01,ai_robust_0.5,0.23666666666666666,0.0,4304.8966666666665,972.0933333333334,0.0,0.012021973864506723,shared,full,binary,t
cast19,rr,200,0.01,ai_robust_0.3,0.24,0.0,4303.336666666667,972.0933333333334,0.0,0.012037290555139442,shared,full,binary,t
cast19,rr,200,0.02,weighted_cv,0.5533333333333333,0.0,4310.193333333334,974.3166666666667,0.0,0.011774642430979929,shared,full,binary,t
cast19,rr,200,0.02,ai_calib,0.5533333333333333,0.0,4306.083333333333,974.3166666666667,0.0,0.011778978827624022,shared,full,binary,t
cast19,rr,200,0.02,ai_resid,0.5566666666666666,0.0,4302.946666666667,974.3166666666667,0.0,0.011775563626336043,shared,full,binary,t
cast19,rr,200,0.02,ai_robust_0.5,0.5533333333333333,0.0,4306.693333333334,974.3166666666667,0.0,0.011766354610260937,shared,full,binary,t
cast19,rr,200,0.02,ai_robust_0.3,0.56,0.0,4304.966666666666,974.3166666666667,0.0,0.01176892374175491,shared,full,binary,t
