collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
cast19,llm,30,0.01,weighted_cv,0.2833333333333333,0.0,1696.3133333333333,969.3666666666667,0.0,0.03767623170630803,shared,full,binary,t
cast19,llm,30,0.01,ai_calib,0.2,0.0,1695.2966666666666,969.3666666666667,0.0,0.051944575271880955,shared,full,binary,t
cast19,llm,30,0.01,ai_resid,0.2966666666666667,0.0,1696.8366666666666,969.3666666666667,0.0,0.04816054806350062,shared,full,binary,t
cast19,llm,30,0.01,ai_robust_0.5,0.33,0.0,1696.2566666666667,969.3666666666667,0.0,0.03798272409537622,shared,full,binary,t
cast19,llm,30,0.01,ai_robust_0.3,0.31666666666666665,0.0,1697.48,969.3666666666667,0.0,0.03797186121678166,shared,full,binary,t
cast19,llm,30,0.02,weighted_cv,0.43666666666666665,0.0,1708.6166666666666,975.4333333333333,0.0,0.03678833825838965,shared,full,binary,t
cast19,llm,30,0.02,ai_calib,0.3466666666666667,0.0,1705.93,975.4333333333333,0.0,0.051464343779226304,shared,full,binary,t
cast19,llm,30,0.02,ai_resid,0.43,0.0,1705.6033333333332,975.4333333333333,0.0,0.03851701041800027,shared,full,binary,t
cast19,llm,30,0.02,ai_robust_0.5,0.49666666666666665,0.0,1707.3733333333332,975.4333333333333,0.0,0.03657689085967312,shared,full,binary,t
cast19,llm,30,0.02,ai_robust_0.3,0.43333333333333335,0.0,1704.79,975.4333333333333,0.0,0.03613765737364048,shared,full,binary,t
