collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
antique,llm,10,0.01,weighted_cv,0.6166666666666667,0.0,832.4566666666667,632.6766666666666,0.0,0.08161140845754777,shared,full,binary,t
antique,llm,10,0.01,ai_calib,0.5766666666666667,0.0,832.7033333333334,632.6766666666666,0.0,0.11291419776146924,shared,full,binary,t
antique,llm,10,0.01,ai_resid,0.6166666666666667,0.0,833.1566666666666,632.6766666666666,0.0,0.09232117504281286,shared,full,binary,t
antique,llm,10,0.01,ai_robust_0.5,0.6566666666666666,0.0,832.9433333333334,632.6766666666666,0.0,0.08255517396556435,shared,full,binary,t
antique,llm,10,0.01,ai_robust_0.3,0.6333333333333333,0.0,833.11,632.6766666666666,0.0,0.084100384555796,shared,full,binary,t
antique,llm,10,0.02,weighted_cv,0.7233333333333334,0.0,828.4733333333334,631.1,0.0,0.08495350427327515,shared,full,binary,t
antique,llm,10,0.02,ai_calib,0.58,0.0,828.0633333333334,631.1,0.0,0.1193280011870895,shared,full,binary,t
antique,llm,10,0.02,ai_resid,0.7366666666666667,0.0,828.1833333333333,631.1,0.0,0.07988163142418579,shared,full,binary,t
antique,llm,10,0.02,ai_robust_0.5,0.72,0.0,828.0766666666667,631.1,0.0,0.08316381088574497,shared,full,binary,t
antique,llm,10,0.02,ai_robust_0.3,0.73,0.0,828.8266666666667,631.1,0.0,0.08236133770890118,shared,full,binary,t
