collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
cast19,inv,200,0.01,weighted_cv,0.83,0.0,4314.15,973.8733333333333,0.0,0.011777767598442266,shared,full,binary,t
cast19,inv,200,0.01,ai_calib,0.82,0.0,4309.6466666666665,973.8733333333333,0.0,0.011798175676495737,shared,full,binary,t
cast19,inv,200,0.01,ai_resid,0.8266666666666667,0.0,4311.076666666667,973.8733333333333,0.0,0.011782731569078915,shared,full,binary,t
cast19,inv,200,0.01,ai_robust_0.5,0.8266666666666667,0.0,4312.81,973.8733333333333,0.0,0.011777124678768036,shared,full,binary,t
cast19,inv,200,0.01,ai_robust_0.3,0.8266666666666667,0.0,4312.153333333334,973.8733333333333,0.0,0.01178428048245933,shared,full,binary,t
cast19,inv,200,0.02,weighted_cv,0.9833333333333333,0.0,4262.463333333333,976.42,0.0,0.01206235708393676,shared,full,binary,t
cast19,inv,200,0.02,ai_calib,0.9833333333333333,0.0,4257.996666666667,976.42,0.0,0.012079382380597364,shared,full,binary,t
cast19,inv,200,0.02,ai_resid,0.9833333333333333,0.0,4259.31,976.42,0.0,0.012067884626892574,shared,full,binary,t
cast19,inv,200,0.02,ai_robust_0.5,0.9833333333333333,0.0,4261.016666666666,976.42,0.0,0.012053042590490781,shared,full,binary,t
cast19,inv,200,0.02,ai_robust_0.3,0.9833333333333333,0.0,4260.513333333333,976.42,0.0,0.012061150971289746,shared,full,binary,t
