collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
antique,inv,120,0.01,weighted_cv,0.9766666666666667,0.0,3013.3966666666665,630.1366666666667,0.0,0.040806396635144,shared,full,binary,t
antique,inv,120,0.01,ai_calib,0.9666666666666667,0.0,3001.7233333333334,630.1366666666667,0.0,0.06548609506813986,shared,full,binary,t
antique,inv,120,0.01,ai_resid,0.9733333333333334,0.0,3013.28,630.1366666666667,0.0,0.042057981019617885,shared,full,binary,t
antique,inv,120,0.01,ai_robust_0.5,0.9766666666666667,0.0,3012.5633333333335,630.1366666666667,0.0,0.040525578982325075,shared,full,binary,t
antique,inv,120,0.01,ai_robust_0.3,0.9766666666666667,0.0,3012.7033333333334,630.1366666666667,0.0,0.04053237730023651,shared,full,binary,t
antique,inv,120,0.02,weighted_cv,0.9733333333333334,0.0,2988.14,631.55,0.0,0.04049914809919862,shared,full,binary,t
antique,inv,120,0.02,ai_calib,0.97,0.0,2974.6366666666668,631.55,0.0,0.06504180467829097,shared,full,binary,t
antique,inv,120,0.02,ai_resid,0.97,0.0,2985.86,631.55,0.0,0.041455433725408525,shared,full,binary,t
antique,inv,120,0.02,ai_robust_0.5,0.9733333333333334,0.0,2986.5033333333336,631.55,0.0,0.040372248693175905,shared,full,binary,t
antique,inv,120,0.02,ai_robust_0.3,0.9733333333333334,0.0,2982.4966666666664,631.55,0.0,0.04035567554150678,shared,full,binary,t
