collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
antique,llm,20,0.01,weighted_cv,0.8833333333333333,0.0,1034.9533333333334,632.83,0.0,0.08438594863172909,shared,full,binary,t
antique,llm,20,0.01,ai_calib,0.8166666666666667,0.0,1034.96,632.83,0.0,0.11798700328450616,shared,full,binary,t
antique,llm,20,0.01,ai_resid,0.9066666666666666,0.0,1034.46,632.83,0.0,0.08213291640310791,shared,full,binary,t
antique,llm,20,0.01,ai_robust_0.5,0.91,0.0,1034.82,632.83,0.0,0.08210838540660123,shared,full,binary,t
antique,llm,20,0.01,ai_robust_0.3,0.9,0.0,1035.55,632.83,0.0,0.08398111902521585,shared,full,binary,t
antique,llm,20,0.02,weighted_cv,0.93,0.0,1031.1633333333334,630.86,0.0,0.08423262786763022,shared,full,binary,t
antique,llm,20,0.02,ai_calib,0.8466666666666667,0.0,1030.8333333333333,630.86,0.0,0.11389146387732713,shared,full,binary,t
antique,llm,20,0.02,ai_resid,0.94,0.0,1030.2633333333333,630.86,0.0,0.08422227295325797,shared,full,binary,t
antique,llm,20,0.02,ai_robust_0.5,0.9333333333333333,0.0,1029.7766666666666,630.86,0.0,0.08463900015166509,shared,full,binary,t
antique,llm,20,0.02,ai_robust_0.3,0.9233333333333333,0.0,1032.0333333333333,630.86,0.0,0.08304028007950028,shared,full,binary,t
