collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
cast19,rr,30,0.01,weighted_cv,0.15,0.0,1696.3133333333333,969.3666666666667,0.0,0.05737313825815247,shared,full,binary,t
cast19,rr,30,0.01,ai_calib,0.13,0.0,1696.43,969.3666666666667,0.0,0.08142118528343599,shared,full,binary,t
cast19,rr,30,0.01,ai_resid,0.20666666666666667,0.0,1696.75,969.3666666666667,0.0,0.06270471292033061,shared,full,binary,t
cast19,rr,30,0.01,ai_robust_0.5,0.20333333333333334,0.0,1696.0533333333333,969.3666666666667,0.0,0.055966808922134535,shared,full,binary,t
cast19,rr,30,0.01,ai_robust_0.3,0.17666666666666667,0.0,1697.19,969.3666666666667,0.0,0.054866056912383124,shared,full,binary,t
cast19,rr,30,0.02,weighted_cv,0.32,0.0,1708.6166666666666,975.4333333333333,0.0,0.05645884070747312,shared,full,binary,t
cast19,rr,30,0.02,ai_calib,0.23,0.0,1705.6533333333334,975.4333333333333,0.0,0.08131704099871624,shared,full,binary,t
cast19,rr,30,0.02,ai_resid,0.32666666666666666,0.0033333333333333335,1705.2866666666666,975.4333333333333,0.0,0.06490536003287846,shared,full,binary,t
cast19,rr,30,0.02,ai_robust_0.5,0.2966666666666667,0.0,1706.5266666666666,975.4333333333333,0.0,0.053444628759331834,shared,full,binary,t
cast19,rr,30,0.02,ai_robust_0.3,0.3466666666666667,0.0033333333333333335,1705.48,975.4333333333333,0.0,0.05291962552736982,shared,full,binary,t
