collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
cast19,llm,90,0.01,weighted_cv,0.7433333333333333,0.0,3142.31,976.0266666666666,0.0,0.014708885700753656,shared,full,binary,t
cast19,llm,90,0.01,ai_calib,0.7233333333333334,0.0,3135.0233333333335,976.0266666666666,0.0,0.014919584666099939,shared,full,binary,t
cast19,llm,90,0.01,ai_resid,0.7066666666666667,0.0,3140.81,976.0266666666666,0.0,0.015479881140317037,shared,full,binary,t
cast19,llm,90,0.01,ai_robust_0.5,0.7366666666666667,0.0,3142.2266666666665,976.0266666666666,0.0,0.014606708863924312,shared,full,binary,t
cast19,llm,90,0.01,ai_robust_0.3,0.7266666666666667,0.0,3142.5466666666666,976.0266666666666,0.0,0.014722225572182144,shared,full,binary,t
cast19,llm,90,0.02,weighted_cv,0.86,0.0,3096.556666666667,971.9933333333333,0.0,0.01463959776134631,shared,full,binary,t
cast19,llm,90,0.02,ai_calib,0.8666666666666667,0.0,3093.35,971.9933333333333,0.0,0.015001679924259529,shared,full,binary,t
cast19,llm,90,0.02,ai_resid,0.86,0.0,3096.9866666666667,971.9933333333333,0.0,0.015161893048121907,shared,full,binary,t
cast19,llm,90,0.02,ai_robust_0.5,0.8666666666666667,0.0,3097.3633333333332,971.9933333333333,0.0,0.014438892412612618,shared,full,binary,t
cast19,llm,90,0.02,ai_robust_0.3,0.8533333333333334,0.0,3098.3166666666666,971.9933333333333,0.0,0.014567323413397304,shared,full,binary,t
