collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
dl212223,llm,20,0.01,weighted_cv,0.69,0.0,2209.5933333333332,1389.4866666666667,0.0,0.10015111908581109,shared,full,binary,t
dl212223,llm,20,0.01,ai_calib,0.45,0.0,2210.4066666666668,1389.4866666666667,0.0,0.1514304520893824,shared,full,binary,t
dl212223,llm,20,0.01,ai_resid,0.6666666666666666,0.0,2208.1233333333334,1389.4866666666667,0.0,0.11624783191913873,shared,full,binary,t
dl212223,llm,20,0.01,ai_robust_0.5,0.74,0.0,2205.5933333333332,1389.4866666666667,0.0,0.09548912272297824,shared,full,binary,t
dl212223,llm,20,0.01,ai_robust_0.3,0.71,0.0,2210.69,1389.4866666666667,0.0,0.096671752476828,shared,full,binary,t
dl212223,llm,20,0.02,weighted_cv,0.82,0.0,2200.2633333333333,1384.9033333333334,0.0,0.09946515461136964,shared,full,binary,t
dl212223,llm,20,0.02,ai_calib,0.6366666666666667,0.0,2196.34,1384.9033333333334,0.0,0.1486452142502515,shared,full,binary,t
dl212223,llm,20,0.02,ai_resid,0.8133333333333334,0.0,2195.88,1384.9033333333334,0.0,0.10785138689475138,shared,full,binary,t
dl212223,llm,20,0.02,ai_robust_0.5,0.8066666666666666,0.0,2197.31,1384.9033333333334,0.0,0.09519275235051557,shared,full,binary,t
dl212223,llm,20,0.02,ai_robust_0.3,0.82,0.0,2197.3733333333334,1384.9033333333334,0.0,0.09505334544594031,shared,full,binary,t
