collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
dl212223,llm,30,0.01,weighted_cv,0.8266666666666667,0.0,2629.2766666666666,1387.04,0.0,0.07444196490778957,shared,full,binary,t
dl212223,llm,30,0.01,ai_calib,0.69,0.0,2629.15,1387.04,0.0,0.105906089527613,shared,full,binary,t
dl212223,llm,30,0.01,ai_resid,0.8,0.0,2627.3433333333332,1387.04,0.0,0.07662862577238712,shared,full,binary,t
dl212223,llm,30,0.01,ai_robust_0.5,0.7966666666666666,0.0033333333333333335,2629.13,1387.04,0.0,0.07210039570465768,shared,full,binary,t
dl212223,llm,30,0.01,ai_robust_0.3,0.8066666666666666,0.0,2623.9133333333334,1387.04,0.0,0.0723667162895507,shared,full,binary,t
dl212223,llm,30,0.02,weighted_cv,0.84,0.0,2602.3,1383.1433333333334,0.0,0.07481085027730705,shared,full,binary,t
dl212223,llm,30,0.02,ai_calib,0.79,0.0,2602.5033333333336,1383.1433333333334,0.0,0.10789023090876265,shared,full,binary,t
dl212223,llm,30,0.02,ai_resid,0.8266666666666667,0.0,2604.9766666666665,1383.1433333333334,0.0,0.07435062844137354,shared,full,binary,t
dl212223,llm,30,0.02,ai_robust_0.5,0.8333333333333334,0.0,2601.08,1383.1433333333334,0.0,0.07137364469490533,shared,full,binary,t
dl212223,llm,30,0.02,ai_robust_0.3,0.8233333333333334,0.0,2603.9,1383.1433333333334,0.0,0.07157622704052685,shared,full,binary,t
