collection,judge,eps,method,pilot,J50_ref,J50,post_pilot_share,vr_pred_med,vr_pred_q25,vr_pred_q75,cost_ratio_obs,saving_pred_med,saving_obs,L_post_obs,L_post_pred_med,L_post_pred_q25,L_post_pred_q75,share_pred_med,saving_pred_pilot_med,frac_draws_recommend_pilot,L_post_pred_v2_med,saving_pred_v2_med,frac_draws_recommend_v2,L_post_pred_v3_med,saving_pred_v3_med,frac_draws_recommend_v3,L_post_pred_v4_med,saving_pred_v4_med,frac_draws_recommend_v4,slack_xfit_med,frac_draws_recommend,cell_truth,slack_pilot_med,slack_true_med
neuclir_eng,inv,0.01,active_cv,705.1548484848485,1503.6127272727272,2346.6133333333337,0.5310262837666533,3.1166431023898937,2.698381947419672,3.6790512715656574,2.055785944952221,-1.1239931207224252,-0.5606500868010424,798.4578787878787,633.9745578908767,268.2316157686553,1815.291008461128,0.47342194219499206,-0.9936192234217793,0.0,518.9678353709903,-0.9042340782081935,0.0,483.54702557571454,-0.8840201597032942,0.0,6373.374597445318,-0.7993542308555532,0.0,0.0122966176256955,0.0,0,0.0421789352792624,0.01
neuclir_eng,inv,0.01,active_judge,705.1548484848485,1503.6127272727272,2218.262222222222,0.5310262837666533,2.497286952735892,2.124294136781369,2.8894461813156562,1.8950371884793578,-0.7950987262436373,-0.4752882720311471,798.4578787878787,633.9745578908767,268.2316157686553,1815.291008461128,0.47342194219499206,-0.6705327067777926,0.0,518.9678353709903,-0.5971910857004536,0.0,483.54702557571454,-0.567035973159175,0.0,6373.374597445318,-0.5087086464397459,0.0,0.0122966176256955,0.0,0,0.0421789352792624,0.01
neuclir_eng,inv,0.01,strat_pilot,705.1548484848485,1503.6127272727272,1519.51,0.5310262837666533,0.995951209992219,0.9906182853631211,0.999355378953762,1.0199099703936871,0.0021500139115835154,-0.010572717588063663,798.4578787878787,633.9745578908767,268.2316157686553,1815.291008461128,0.47342194219499206,0.0015724369883860902,0.0033333333333333335,518.9678353709903,0.0014849547960561111,0.0033333333333333335,483.54702557571454,0.0014001910371870742,0.0033333333333333335,6373.374597445318,0.0013749265075009005,0.0,0.0122966176256955,0.0,0,0.0421789352792624,0.01
neuclir_eng,inv,0.01,uniform_nz,705.1548484848485,1503.6127272727272,2078.965925925926,0.5310262837666533,1.3897856383919338,1.1737211681272781,2.0961951947676356,1.7205805264601182,-0.20698641902088122,-0.3826471991207352,798.4578787878787,633.9745578908767,268.2316157686553,1815.291008461128,0.47342194219499206,-0.1914854267582669,0.0,518.9678353709903,-0.17178113289831676,0.0,483.54702557571454,-0.16862893849843152,0.0,6373.374597445318,-0.21038144252192165,0.0,0.0122966176256955,0.0,0,0.0421789352792624,0.01
neuclir_eng,inv,0.01,weighted_cv,705.1548484848485,1503.6127272727272,1612.012962962963,0.5310262837666533,1.3448169567425938,1.1621598576448715,1.5702727055243033,1.135761996430915,-0.1831068671187464,-0.0720931884414504,798.4578787878787,633.9745578908767,268.2316157686553,1815.291008461128,0.47342194219499206,-0.1516354377035884,0.03666666666666667,518.9678353709903,-0.13935951699381488,0.03,483.54702557571454,-0.13134631409216826,0.023333333333333334,6373.374597445318,-0.1091259380404771,0.016666666666666666,0.0122966176256955,0.04,0,0.0421789352792624,0.01
neuclir_eng,inv,0.01,weighted_cvl,705.1548484848485,1503.6127272727272,1495.914761904762,0.5310262837666533,1.0,0.920613552596738,1.0,0.9903589587222167,0.0,0.005119646321382176,798.4578787878787,633.9745578908767,268.2316157686553,1815.291008461128,0.47342194219499206,0.0,0.18333333333333332,518.9678353709903,0.0,0.16666666666666666,483.54702557571454,0.0,0.14,6373.374597445318,0.0,0.10666666666666667,0.0122966176256955,0.20333333333333334,0,0.0421789352792624,0.01
