collection,judge,eps,method,pilot,J50_ref,J50,post_pilot_share,vr_pred_med,vr_pred_q25,vr_pred_q75,cost_ratio_obs,saving_pred_med,saving_obs,L_post_obs,L_post_pred_med,L_post_pred_q25,L_post_pred_q75,share_pred_med,saving_pred_pilot_med,frac_draws_recommend_pilot,L_post_pred_v2_med,saving_pred_v2_med,frac_draws_recommend_v2,L_post_pred_v3_med,saving_pred_v3_med,frac_draws_recommend_v3,L_post_pred_v4_med,saving_pred_v4_med,frac_draws_recommend_v4,slack_xfit_med,frac_draws_recommend,cell_truth,slack_pilot_med,slack_true_med
neuclir_eng,rr,0.01,active_cv,1414.7939393939394,2007.1289743589743,2504.774375,0.29511558177481423,2.88664944401098,2.3703929831526533,3.4359959371638777,1.840141763133091,-0.55677964827443,-0.24793892520034033,592.335034965035,737.8765166999369,362.9699173911507,2193.4120529936476,0.3427640134715654,-0.5952030137610936,0.0,483.5517308985982,-0.4541421774510282,0.0,440.38888355542304,-0.41288000486208964,0.0,990.367003225691,-0.367999273849737,0.0,0.0302523962341072,0.0,0,0.04036550432823445,0.01
neuclir_eng,rr,0.01,active_judge,1414.7939393939394,2007.1289743589743,2443.2481592039803,0.29511558177481423,2.5914584329625163,2.3488850632736504,2.841100838972016,1.7362711288396941,-0.4696641813141672,-0.21728508253152556,592.335034965035,737.8765166999369,362.9699173911507,2193.4120529936476,0.3427640134715654,-0.5806036799421133,0.0,483.5517308985982,-0.4309971600524067,0.0,440.38888355542304,-0.3893825633032433,0.0,990.367003225691,-0.32841512437330755,0.0,0.0302523962341072,0.0,0,0.04036550432823445,0.01
neuclir_eng,rr,0.01,strat_pilot,1414.7939393939394,2007.1289743589743,1979.214484848485,0.29511558177481423,0.996262456848837,0.992831134731724,0.9982919449485663,0.9528738165687985,0.0011030072214639683,0.01390767104012558,592.335034965035,737.8765166999369,362.9699173911507,2193.4120529936476,0.3427640134715654,0.0011329340274752412,0.0,483.5517308985982,0.0008603275777041443,0.0,440.38888355542304,0.0008046307692833393,0.0,990.367003225691,0.0007470457488542206,0.0,0.0302523962341072,0.0,0,0.04036550432823445,0.01
neuclir_eng,rr,0.01,uniform_nz,1414.7939393939394,2007.1289743589743,2460.204865900383,0.29511558177481423,1.9705975094987842,1.3321664097108772,4.121512055782682,1.7648980134496914,-0.28643844868491947,-0.22573332223760545,592.335034965035,737.8765166999369,362.9699173911507,2193.4120529936476,0.3427640134715654,-0.32357794821439034,0.0,483.5517308985982,-0.26824974609626023,0.0,440.38888355542304,-0.23871271702673616,0.0,990.367003225691,-0.24244737065085262,0.0,0.0302523962341072,0.0,0,0.04036550432823445,0.01
neuclir_eng,rr,0.01,weighted_cv,1414.7939393939394,2007.1289743589743,2086.319619047619,0.29511558177481423,1.2307840827673113,1.1079124275809515,1.3542439918131837,1.1336923194038648,-0.06810797885024196,-0.03945468661969587,592.335034965035,737.8765166999369,362.9699173911507,2193.4120529936476,0.3427640134715654,-0.07663023801587868,0.02,483.5517308985982,-0.0580927140445562,0.013333333333333334,440.38888355542304,-0.051208157879732805,0.013333333333333334,990.367003225691,-0.04619020190767866,0.0,0.0302523962341072,0.0033333333333333335,0,0.04036550432823445,0.01
neuclir_eng,rr,0.01,weighted_cvl,1414.7939393939394,2007.1289743589743,1971.0485507246376,0.29511558177481423,0.9356748391781702,0.8603084196077255,1.0,0.9390878109439086,0.01898335725869281,0.01797613611046589,592.335034965035,737.8765166999369,362.9699173911507,2193.4120529936476,0.3427640134715654,0.019433998999937092,0.23666666666666666,483.5517308985982,0.01527391800303002,0.18,440.38888355542304,0.01375545316465508,0.16333333333333333,990.367003225691,0.015567870880314626,0.08,0.0302523962341072,0.15,0,0.04036550432823445,0.01
