collection,judge,eps,J50_weighted,J50_cvl,J50_rule,saving_always_cvl,saving_rule,frac_pilots_use_judge,wrong_rule_max,pilot_agreement
neuclir_eng,inv,0.01,2007.1289743589743,1952.2836666666665,2005.2359139784946,0.02732525333097946,0.0009431682790012053,0.11606060606060606,0.0033333333333333335,0.8839393939393939
