collection,judge,eps,J50_weighted,J50_cvl,J50_rule,saving_always_cvl,saving_rule,frac_pilots_use_judge,wrong_rule_max,pilot_agreement
neuclir_eng,inv,0.02,1286.3208333333332,1273.985376344086,1263.6372072072072,0.009589720285631542,0.01763450108115272,0.1190909090909091,0.0,0.8809090909090909
