collection,judge,pair,T,n_queries,judge_acc,rho,true_gap,se_human,se_ppi,ess_gain,theory_gain,lam_mean
dl212223,llm,glob_probe_vs_trunc,10,211,0.6737719478035117,0.4715827698441783,0.0830162501891706,0.05242740707814419,0.05602679338512374,0.8756392583744486,1.2859922032024753,0.435567330832513
dl212223,llm,glob_probe_vs_trunc,30,211,0.6737719478035117,0.4715827698441783,0.0830162501891706,0.03067468365474019,0.02952297824983642,1.07954276715712,1.2859922032024753,0.43672931907783874
dl212223,llm,glob_probe_vs_trunc,90,211,0.6737719478035117,0.4715827698441783,0.0830162501891706,0.017767503601210047,0.01781597749072267,0.9945657828298844,1.2859922032024753,0.4056841666944493
dl212223,llm,glob_probe_vs_ad_probe,10,211,0.6737719478035117,0.397530957737485,0.03863093463455429,0.03289573190546289,0.03530942861209556,0.8679560359275196,1.1876919892842812,0.4313916367759496
dl212223,llm,glob_probe_vs_ad_probe,30,211,0.6737719478035117,0.397530957737485,0.03863093463455429,0.019882880943955676,0.019726604364143505,1.0159070053856727,1.1876919892842812,0.3826524964589639
dl212223,llm,glob_probe_vs_ad_probe,90,211,0.6737719478035117,0.397530957737485,0.03863093463455429,0.011489854613509133,0.011557120466473397,0.9883932854039691,1.1876919892842812,0.37399350101531664
dl212223,llm,trunc_vs_ad_probe,10,211,0.6737719478035117,0.5238911339835919,-0.04438531555461631,0.033368963935549764,0.0319078618922119,1.093679414777025,1.3782874089358212,0.4772059796361843
dl212223,llm,trunc_vs_ad_probe,30,211,0.6737719478035117,0.5238911339835919,-0.04438531555461631,0.02006101137720042,0.018647162911791162,1.1573910463082155,1.3782874089358212,0.45268782921256956
dl212223,llm,trunc_vs_ad_probe,90,211,0.6737719478035117,0.5238911339835919,-0.04438531555461631,0.01156766815713298,0.011726589029305665,0.9730792970635394,1.3782874089358212,0.4226337589469917
