collection,judge,pair,T,n_queries,judge_acc,rho,true_gap,se_human,se_ppi,ess_gain,theory_gain,lam_mean
dl212223,mistral,glob_probe_vs_trunc,10,211,0.6128988180638109,0.4365562425971624,0.0830162501891706,0.05242740707814419,0.058294821600266014,0.8088291658270718,1.235454611337747,0.4384205487433159
dl212223,mistral,glob_probe_vs_trunc,30,211,0.6128988180638109,0.4365562425971624,0.0830162501891706,0.03067468365474019,0.030034596597487587,1.0430775032018975,1.235454611337747,0.4258062401279523
dl212223,mistral,glob_probe_vs_trunc,45,211,0.6128988180638109,0.4365562425971624,0.0830162501891706,0.025260379688638094,0.024939956280139786,1.0258606528231637,1.235454611337747,0.41728823126759984
dl212223,mistral,glob_probe_vs_ad_probe,10,211,0.6128988180638109,0.4170679776002671,0.03863093463455429,0.03312739305262736,0.035049066728661656,0.8933499237571552,1.2105741686783849,0.4486156182949345
dl212223,mistral,glob_probe_vs_ad_probe,30,211,0.6128988180638109,0.4170679776002671,0.03863093463455429,0.019670058192592717,0.019410562788895303,1.026916269670781,1.2105741686783849,0.39856717444164647
dl212223,mistral,glob_probe_vs_ad_probe,45,211,0.6128988180638109,0.4170679776002671,0.03863093463455429,0.016120931004392807,0.01593067309416275,1.0240283661034317,1.2105741686783849,0.39286566568456527
dl212223,mistral,trunc_vs_ad_probe,10,211,0.6128988180638109,0.4675813973712772,-0.04438531555461631,0.033459840964716464,0.033978936428135556,0.969679430106481,1.2798072928308306,0.43731986913309184
dl212223,mistral,trunc_vs_ad_probe,30,211,0.6128988180638109,0.4675813973712772,-0.04438531555461631,0.019616282305359514,0.01907432429113064,1.0576332164165128,1.2798072928308306,0.422388309225506
dl212223,mistral,trunc_vs_ad_probe,45,211,0.6128988180638109,0.4675813973712772,-0.04438531555461631,0.016092444593024627,0.015639135544809838,1.0588112756526755,1.2798072928308306,0.38697509660517937
