collection,judge,judge_acc,pair,involves_rr,rho,err_in,err_out,band_frac,bias_diff,true_gap,ess_gain,N,mu_a,mu_b
dl212223,mistral,0.6128988180638109,glob_probe_vs_trunc,False,0.4365562425971624,0.41744658308317145,0.3679518609315801,0.3868962219033955,0.1649349605012508,0.0830162501891706,1.0152793890083547,211,0.4183461973071287,0.3353299471179582
dl212223,mistral,0.6128988180638109,glob_probe_vs_ad_probe,False,0.4170679776002671,0.40522422561257515,0.37949762389680924,0.29555236728837875,0.11165694186734042,0.03863093463455429,1.0288810889425617,211,0.4183461973071287,0.3797152626725746
dl212223,mistral,0.6128988180638109,glob_probe_vs_rr_thresh,True,0.3389651294007066,0.3784646061814556,0.39160257742673044,0.3426248548199768,-0.028066642912336848,-0.06449227288570704,0.9773092687567059,211,0.4183461973071287,0.4828384701928361
dl212223,mistral,0.6128988180638109,trunc_vs_ad_probe,False,0.4675813973712772,0.4263479710950528,0.38160149556005607,0.12290769966523195,-0.05327801863391036,-0.04438531555461631,1.0257517177621387,211,0.3353299471179582,0.3797152626725746
dl212223,mistral,0.6128988180638109,trunc_vs_rr_thresh,True,0.3659164525551345,0.4408224674022066,0.3227743582044738,0.5449204071872652,-0.19300160341358763,-0.14750852307487766,0.9285418866677296,211,0.3353299471179582,0.4828384701928361
dl212223,mistral,0.6128988180638109,ad_probe_vs_rr_thresh,True,0.33212920009781854,0.4332074416002238,0.34308226495726496,0.4884197581471613,-0.13972358477967725,-0.10312320752026133,0.9530957793574537,211,0.3797152626725746,0.4828384701928361
