collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
dbpedia-entity,rr,20,0.01,weighted_cv,0.0,0.0,1607.1033333333332,1028.9266666666667,0.0,0.07431074651251311,shared,full,binary,bet
dbpedia-entity,rr,20,0.01,ai_calib,0.0,0.0,1608.4966666666667,1028.9266666666667,0.0,0.09558514226838803,shared,full,binary,bet
dbpedia-entity,rr,20,0.01,ai_resid,0.0,0.0,1607.15,1028.9266666666667,0.0,0.07174137872189532,shared,full,binary,bet
dbpedia-entity,rr,20,0.01,ai_robust_0.5,0.0,0.0,1607.5333333333333,1028.9266666666667,0.0,0.07161555554523105,shared,full,binary,bet
dbpedia-entity,rr,20,0.01,ai_robust_0.3,0.0,0.0,1608.3333333333333,1028.9266666666667,0.0,0.07223209393572452,shared,full,binary,bet
dbpedia-entity,rr,20,0.02,weighted_cv,0.0,0.0,1603.7866666666666,1027.9066666666668,0.0,0.0735765523588048,shared,full,binary,bet
dbpedia-entity,rr,20,0.02,ai_calib,0.0,0.0,1605.1966666666667,1027.9066666666668,0.0,0.09153460393182863,shared,full,binary,bet
dbpedia-entity,rr,20,0.02,ai_resid,0.0,0.0,1602.4266666666667,1027.9066666666668,0.0,0.07524389386300911,shared,full,binary,bet
dbpedia-entity,rr,20,0.02,ai_robust_0.5,0.0,0.0,1603.3733333333332,1027.9066666666668,0.0,0.07248454753122296,shared,full,binary,bet
dbpedia-entity,rr,20,0.02,ai_robust_0.3,0.0,0.0,1604.1266666666668,1027.9066666666668,0.0,0.0709211439432192,shared,full,binary,bet
dbpedia-entity,rr,30,0.01,weighted_cv,0.0,0.0,1909.0166666666667,1028.4033333333334,0.0,0.07351506005008987,shared,full,binary,bet
dbpedia-entity,rr,30,0.01,ai_calib,0.0,0.0,1906.61,1028.4033333333334,0.0,0.09459440513728348,shared,full,binary,bet
dbpedia-entity,rr,30,0.01,ai_resid,0.0,0.0,1907.7733333333333,1028.4033333333334,0.0,0.07262644364493533,shared,full,binary,bet
dbpedia-entity,rr,30,0.01,ai_robust_0.5,0.0,0.0,1905.6,1028.4033333333334,0.0,0.07089971451844827,shared,full,binary,bet
dbpedia-entity,rr,30,0.01,ai_robust_0.3,0.0,0.0,1907.6833333333334,1028.4033333333334,0.0,0.0706708565085576,shared,full,binary,bet
dbpedia-entity,rr,30,0.02,weighted_cv,0.0,0.0,1910.1733333333334,1028.4733333333334,0.0,0.07488789177871887,shared,full,binary,bet
dbpedia-entity,rr,30,0.02,ai_calib,0.0,0.0,1910.1366666666668,1028.4733333333334,0.0,0.09417990616710378,shared,full,binary,bet
dbpedia-entity,rr,30,0.02,ai_resid,0.0,0.0,1911.64,1028.4733333333334,0.0,0.07306442031586875,shared,full,binary,bet
